 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.076377372	0.07639227	0.076401185	0.076379915	0.07639881	0.076408915	0.07637902	0.0764067125	0.076680495	0.076772105	0.07753372	0.077151547	0.0807179375
s	0.0761370453333	0.0761547133333	0.07619099	0.0761455383333	0.0761834166667	0.0761703333333	0.0761418713333	0.0761735375	0.0765570383333	0.0767398083333	0.07787014	0.0772591886667	0.0822763691667
t	0.0764053531111	0.0764140711111	0.0764536216667	0.0764141727778	0.0764458988889	0.0764185661111	0.0764103184444	0.0764252775	0.0766724294444	0.0768215594444	0.07757026	0.0771517798889	0.0803966730556
è	0.0765783323704	0.0765820337037	0.0766032288889	0.0765833709259	0.076599992963	0.076592657037	0.0765821261481	0.0765948575	0.0767761331481	0.0768042598148	0.0771541133333	0.0770686152963	0.0794802710185
o	0.0763507241235	0.0763617045679	0.076372567963	0.0763551019753	0.0763734576543	0.076412360679	0.076355358716	0.0764020725	0.0766392010494	0.0768996632716	0.0781911377778	0.0771990150988	0.0800876503395
s	0.0759498197078	0.075976334856	0.0760204539877	0.0759610956584	0.0760124192181	0.0760181035597	0.075963949572	0.0760305058333	0.0763849503498	0.0770257260905	0.0791143242593	0.0778461136996	0.0816962134465
t	0.0760415815693	0.076064284952	0.0761258326626	0.0760550052195	0.0761118397394	0.0760651378532	0.0760596931907	0.0761000486111	0.0764501401166	0.0769431403635	0.0781900897531	0.0780083898999	0.0817848044822
o	0.0760486271898	0.076059224984	0.0760837908875	0.0760551217398	0.0760805932465	0.0760893759511	0.0760614363969	0.0761027328704	0.0765176733722	0.0766883067878	0.0775582699177	0.0776853199666	0.0829695281607
t	0.0742535837299	0.074264388328	0.0743740536292	0.0742792139133	0.0743577477488	0.0743088319837	0.0742991994656	0.0743752742901	0.0759894764574	0.0757170789293	0.0763295699726	0.0792905166555	0.0981610780536
e	0.0724380092433	0.0724539361093	0.0725943678764	0.0724716593044	0.0725747925829	0.0725293906612	0.0725076351552	0.0726298980967	0.0756052358191	0.0748454029764	0.0757812353242	0.0806621288852	0.112906301351
l	0.0727611197478	0.0727885920364	0.0729289592921	0.0727950024348	0.0729071041943	0.0728610602204	0.0728077130517	0.0729216876989	0.0754951369397	0.0756018943255	0.0793418504414	0.0796095029617	0.10718036045
è	0.0711722299159	0.0711976040121	0.0721918530974	0.0713956454783	0.0720317113981	0.0713039800735	0.0712742403506	0.0713868975663	0.0750315256466	0.0743967214418	0.0776069201471	0.0795406943206	0.121469976817
f	0.070050489972	0.0700945433374	0.0717681876991	0.0704235151594	0.0714935671327	0.0702175900245	0.0702245714502	0.0703782658554	0.0744650185489	0.0736105804806	0.0750464067157	0.0812178647735	0.131009378939
o	0.0712179499907	0.0712770997791	0.072357279233	0.0714608183865	0.0721805740442	0.0714237166748	0.0713547124834	0.0715538752851	0.0743668448496	0.0747151401602	0.0775888622386	0.0811922482578	0.11931082298
n	0.0715882513302	0.0718484232597	0.0733595330777	0.0719196461288	0.0730654163481	0.0718040322249	0.0716529174945	0.0718428317617	0.0739783569499	0.0743151613867	0.0778718220795	0.0787104494193	0.118043110993
o	0.0700767851101	0.0704334460866	0.0720629643592	0.0704350140429	0.071734282116	0.0703887407416	0.0701298638315	0.0704074205872	0.07355871565	0.0742670984622	0.0812908436932	0.0798335598064	0.125381223664
e	0.06020139437	0.0623556253622	0.0609695174531	0.0597686210143	0.060633162372	0.0599241502472	0.0595378906105	0.0600563501957	0.0662624332167	0.0855410494874	0.137419436231	0.0831334679355	0.144196864555
a	0.0475584414567	0.0526419667874	0.0476883718177	0.0461115846714	0.0470921244573	0.0460845990824	0.0457453342035	0.0464428287319	0.0556200510722	0.105593049829	0.21090775541	0.0874852539785	0.161028624852
d	0.0487627298189	0.0532880589291	0.0493699226059	0.0475815182238	0.0487500291524	0.0473934786941	0.0471669084012	0.0477631349106	0.0562175190241	0.105776349943	0.208215005137	0.0863466063262	0.153368741617
r	0.0613610419396	0.0633301529764	0.0624112895353	0.0610322194079	0.0620183020508	0.0608278995647	0.0607291351337	0.0610206716369	0.0654301876747	0.089872451981	0.148124118379	0.0803777771087	0.123464777206
e	0.0585744163132	0.0593779486588	0.0591730055118	0.0585511208026	0.0591368756836	0.0601146358549	0.0584652470446	0.0597835672123	0.0630788595582	0.0768315179937	0.11264135946	0.0876137690362	0.186657699069
f	0.0498219421044	0.0504482188863	0.0504642051706	0.0498910122675	0.0504952902279	0.0520508779516	0.0498781843482	0.0516790090708	0.0585891888527	0.0761148129979	0.12823933982	0.104333368345	0.22799456969
f	0.0512455737015	0.0516820186288	0.0519594350569	0.0513302890892	0.051886270076	0.0522097359839	0.0516580374494	0.0529178623569	0.0762446809509	0.082794492666	0.11825861994	0.119473591448	0.188339399897
ì	0.0439420429005	0.0441508825429	0.0502446696856	0.0456916050297	0.049570656692	0.0456856939946	0.0450024281498	0.046799068119	0.0791480649836	0.0760993735553	0.0826695553133	0.105751323816	0.285244619966
m	0.0456454623002	0.0460354498476	0.0551798188952	0.0481811963432	0.0540448238973	0.0474739433315	0.0466133057166	0.048204289373	0.0677196383279	0.0690672088518	0.0723424337711	0.0859221746053	0.313570246655
m	0.0620477891001	0.0624520866159	0.0668624809651	0.0631869821144	0.0661978696324	0.0627057111105	0.0624568252389	0.0631181801243	0.070504902776	0.0721075629506	0.0740199679237	0.0833640195351	0.190975605552
u	0.0570952107	0.0575488712053	0.0591858569884	0.0576432240381	0.0591836972108	0.0609032737035	0.057439928413	0.0601875190414	0.066857475592	0.0781113213169	0.0981078059746	0.0966561711784	0.191079631851
e	0.0381176472333	0.0397950670684	0.0400157216628	0.0383183116794	0.0400552050703	0.0433837679012	0.038142799471	0.0422555283471	0.0533156405307	0.0839587691056	0.171918591992	0.112859620393	0.257863310617
t	0.0289713740778	0.0308878090228	0.0323937642209	0.0293523992265	0.0319227046901	0.0314003256337	0.030381051157	0.0340166031157	0.0564792928436	0.0969344330352	0.203088440664	0.135147073464	0.259024683539
i	0.0224369120259	0.0234308106743	0.026804436407	0.0233258850755	0.0263658158967	0.0255774295446	0.0266871270523	0.0331896007052	0.0635936579479	0.111343794345	0.188792973555	0.162083797821	0.266367724513
n	0.0213591716753	0.0235914505581	0.0308681308023	0.0236841273585	0.0298079886322	0.0247964941815	0.0250738470174	0.0314724015684	0.060030600316	0.102318738115	0.169053863185	0.155026832607	0.302916324838
