 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.058659507	0.0586605315	0.058664037	0.0588592765	0.05867116	0.058661446	0.0586687	0.058661267	0.058668455	0.0586636795	0.0586879925	0.058690049	0.058938583	0.0590123835	0.05887986	0.058879505	0.06007353
ò	0.0582442043333	0.0582518038333	0.0582801816667	0.0591103011667	0.058294887	0.05825395	0.0582846676667	0.0582533743333	0.0582874446667	0.0582638585	0.0582955008333	0.0583282213333	0.0589839963333	0.0589636158333	0.05868474	0.058815976	0.0644032633333
t	0.0577104224444	0.0577215719444	0.0577616318889	0.0592723660556	0.0578259226667	0.0577352413333	0.0577872285556	0.0577294314444	0.0577818068889	0.0577446148333	0.0595116162778	0.0592009544444	0.0585733421111	0.0584053439444	0.0586584333333	0.0604612396667	0.0661188124444
t	0.0579415008148	0.0579472586481	0.0579664596296	0.0590915863519	0.0580409368889	0.0579637611111	0.0580001968519	0.0579565581481	0.0579888272963	0.0579654759444	0.0603083420926	0.0598518974815	0.0583925083704	0.0582679749815	0.0588434221111	0.0610782472222	0.0623950531481
e	0.0583538559383	0.0583608928827	0.0583849105432	0.0587867954506	0.0583897126296	0.058363205037	0.0583758169506	0.0583610123827	0.0583785687654	0.0583655299815	0.0591580360309	0.0590094744938	0.0587694317901	0.0587684839938	0.0588402373704	0.0595892954074	0.061744758716
j	0.0577008693128	0.0577099686276	0.0577383858477	0.0591587341502	0.0577907588765	0.057716285679	0.0577695356502	0.0577142844609	0.0577675009218	0.0577317756605	0.0581459573436	0.0581085438313	0.05945232293	0.0600515079979	0.0592487987901	0.0593064741358	0.0668882962387
è	0.0539650304376	0.0539722995425	0.0540375219492	0.0645607280501	0.0547469739588	0.0540867662263	0.0545914378834	0.054074736487	0.0545003636406	0.0542271418868	0.0548570564479	0.0551222856104	0.06558001531	0.063561728666	0.0596480595967	0.0619202180453	0.0865476454129
n	0.0522273034792	0.0522327721808	0.0523836073164	0.0783612660167	0.0543644513196	0.0525567244088	0.0539303509611	0.0525168504957	0.0536346778802	0.0529036519623	0.0534909414826	0.0539604905368	0.06620360177	0.062575800222	0.0582922225322	0.0617485070151	0.0886167918043
n	0.0546664558264	0.0546689257269	0.0548075901055	0.0801373986722	0.0567658931065	0.0549872574696	0.0563317153204	0.0549442351652	0.0560213126267	0.0553096096541	0.0556067158275	0.0558984945123	0.06076981059	0.0590315814073	0.0572712758441	0.0589909333384	0.0737908039348
o	0.0558408412755	0.055857177909	0.0559694190352	0.0677242948907	0.0567503417022	0.0559844251565	0.0565633684401	0.0559671917217	0.0564517618756	0.0561302455514	0.0563669766092	0.0565223691708	0.0609124488633	0.0596466368024	0.058027937948	0.0592426411128	0.0760419446449
m	0.0566711297585	0.056693247303	0.0567858683451	0.0621339902969	0.0570614162341	0.0567355150522	0.05698180648	0.0567290462406	0.0569538682919	0.0568033158505	0.0569804945364	0.0570683163903	0.0604804549544	0.0606100772675	0.0590355459827	0.0592572130376	0.0730187405483
e	0.0568126912528	0.0568339784343	0.056910931115	0.060392032099	0.0570451097447	0.0568519760174	0.0569979108267	0.0568486077469	0.0569917484306	0.0568954136168	0.0570495658455	0.0571193314634	0.0601545716515	0.0609807384225	0.0593721443276	0.0591375303459	0.0736057791828
v	0.0556478750843	0.0556690508114	0.0557615170383	0.0619996943663	0.0560550032482	0.0557150843391	0.0559730449422	0.055708969249	0.0559444951435	0.0557881795389	0.0559740952818	0.0561052621545	0.0612685062172	0.0614630174742	0.0590795897759	0.0593938051153	0.0824528463943
