 	ha	potuto	entrare	dalla	finestra	</S>
ì	0.165730685	0.165750415	0.16581329	0.16624255	0.166072965	0.170390105
s	0.163532445	0.163639858333	0.164273573333	0.16538	0.171219891667	0.171954241667
o	0.162356671667	0.162515862778	0.163472387778	0.165545993333	0.172746510556	0.173362557222
s	0.138980957222	0.140267934259	0.149063984593	0.163263741111	0.211600306852	0.196823065741
e	0.123439232407	0.125154544753	0.137151806864	0.159914283704	0.219037058951	0.23530307858
è	0.110819595469	0.112709841584	0.121253562288	0.185367297901	0.165442062984	0.304407639527
m	0.081297569823	0.0861759138613	0.101161844096	0.255804922634	0.166361597661	0.309198153176
b	0.0749176666077	0.0798086912871	0.0952561726987	0.233996104211	0.191925295887	0.324096087725
i	0.0775340122026	0.0841303237624	0.0951248622329	0.154073661404	0.172114195296	0.417022965908
à	0.0598314307342	0.0698760329208	0.0788313407443	0.138039153801	0.151535715099	0.501886335303
t	0.0300398662447	0.0383279449736	0.0454469425814	0.114853817934	0.197271138366	0.574060311768
t	0.0141767180816	0.0190425744579	0.0258328351938	0.0704448286447	0.345077799455	0.525425250589
i	0.00692801146053	0.00953343685263	0.0144326122313	0.0358514568816	0.399477246485	0.53377723353
f	0.00279679741018	0.00458440405088	0.00827703714377	0.0256027259605	0.421239982162	0.537499051177
i	0.00111066797673	0.00197508545696	0.00506088061459	0.0198683916535	0.545300514054	0.426684433726
n	0.000840039942243	0.00150189962565	0.0041816876382	0.0151495848845	0.637980338018	0.340346417909
è	0.000817158167414	0.00179841674188	0.00897526631273	0.0202675432948	0.719741012673	0.248400569303
s	0.000426042509138	0.00131970308063	0.00948635587091	0.0195873270983	0.803522837558	0.165657719768
t	0.000207672659713	0.00084458666021	0.00661497072364	0.0487065253661	0.733397945853	0.210228319923
r	9.7657626571e-05	0.000550583423403	0.00550126450788	0.0699319584554	0.601115865284	0.322802706641
a	0.000217093458857	0.000275887931134	0.00431348476929	0.0508862401518	0.671140038428	0.273167285547
</S>	0.000379043429428	0.000208768995567	0.00502357838465	0.0439560935759	0.757593269214	0.192839267773
