 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.08998457	0.0899858275	0.08997998	0.08999313	0.089997475	0.09007344	0.092065915	0.091921128	0.0938000225	0.09036523	0.091833315
d	0.0894546366667	0.0894613025	0.0894473466667	0.0894604733333	0.0894717016667	0.0896323113333	0.0918216016667	0.0916437233333	0.0978806438333	0.0899829733333	0.0917433183333
e	0.0895060788889	0.0895136641667	0.0894999222222	0.0895063511111	0.0895224325556	0.0897200317778	0.0910007005556	0.0909529214444	0.0991657792778	0.0900690377778	0.0915430894444
r	0.089213322963	0.0892158513889	0.0892118640741	0.0892159237037	0.0892713281852	0.0894791605926	0.0904092368519	0.0904835621481	0.0989307480926	0.0902596842593	0.0943093098148
f	0.0894723576543	0.0894732671296	0.089473351358	0.0894749379012	0.0895381567284	0.0896921318642	0.0902082656173	0.090275215716	0.0970711076975	0.0904567864198	0.0948644166049
ì	0.0856640058848	0.0856621723765	0.0856673791193	0.0856756593004	0.0858859242428	0.0858769072881	0.0880705618724	0.089318503572	0.0937234692325	0.0941762568066	0.120279155535
m	0.0841199952949	0.0841427574588	0.0841167083731	0.0841254531001	0.0843991947476	0.0843562574294	0.0870853372908	0.0887344678573	0.0933411797442	0.0954547702689	0.130123895178
u	0.086498213765	0.0865271391529	0.086483122791	0.0865098777	0.0866200315825	0.0867293424765	0.0913699424303	0.0916531459524	0.0966185949147	0.0917371100896	0.109253521726
e	0.0761759709217	0.076312283051	0.076098905597	0.0761440242333	0.0763415825275	0.0783445408255	0.0905701408101	0.0897232986508	0.176558349972	0.0836476100299	0.100083327242
n	0.0711552059739	0.0713695876837	0.071062083199	0.0710799480778	0.0716802695092	0.0748949402752	0.08680862027	0.0888014578836	0.205715308657	0.0789175766766	0.108515022414
è	0.0653775049913	0.0654886158946	0.0655066150663	0.0654336276926	0.0717676711697	0.0792417867584	0.09102672009	0.104880620961	0.139178930219	0.0729348255589	0.179163107471
e	0.0475881666638	0.0476884629649	0.0477734880221	0.0477583698975	0.0567974617232	0.0673271599195	0.0987269666967	0.123098176987	0.165741402073	0.0632827185196	0.234217655824
r	0.0523615655546	0.052545176655	0.0524407683407	0.0524586819658	0.0577101059077	0.0630256543065	0.0943088622322	0.112066308996	0.180230784024	0.0693370075065	0.213515121941
t	0.0724015971849	0.0725507935517	0.0724713914469	0.0724189053219	0.0753668206359	0.0766352981022	0.0879027607441	0.094253906332	0.129929951341	0.0813000805022	0.16476850398
o	0.0613404690616	0.0612537258506	0.0611629374823	0.061928950774	0.062653792212	0.0653201313674	0.109228293581	0.133670555444	0.13041082378	0.0955060415007	0.15752428466
m	0.0433806360205	0.0443337279502	0.0427004308274	0.0436921035913	0.043750008404	0.0501385591225	0.114446914527	0.144190783148	0.223033557927	0.0941346018336	0.156198701553
è	0.0345600186735	0.0360057053167	0.0349351549425	0.0349351988638	0.058351428468	0.0560659450408	0.114545598176	0.122309419049	0.260122509309	0.0920390806112	0.156129963851
n	0.0300400845578	0.0306393407722	0.0325904463142	0.0310514809546	0.0755823648227	0.0589244446803	0.103118566059	0.10950665635	0.169227451436	0.0933737135371	0.265945451284
a	0.0263261201859	0.0265607929241	0.0284971934381	0.0271701553182	0.0568004386076	0.0448505958934	0.083171465353	0.11613605545	0.145611152145	0.121369604512	0.323506407095
a	0.012361490362	0.0127080110747	0.0129203014127	0.0128539498727	0.0253217238692	0.0251033589645	0.0882557617843	0.12592636515	0.215518794048	0.197289018171	0.271741235698
n	0.00817703308733	0.0099486011249	0.00804333473757	0.00759464285757	0.0195827389564	0.0247548606548	0.0942003059281	0.10143384305	0.316084214683	0.181022068057	0.229158405233
k	0.0130716630291	0.0149627440416	0.0128798822459	0.0124569980859	0.0290913706521	0.0380731028849	0.115428177309	0.113657075683	0.313515948228	0.100542093686	0.236320995078
ò	0.0118813040097	0.0125972840472	0.0124088394153	0.0138581650286	0.0255955064507	0.033802915295	0.091257439103	0.0988995018943	0.191814456076	0.226018290229	0.281866315026
r	0.00557947210323	0.00606943881573	0.00745267513843	0.00864428634287	0.0156269240502	0.0254166140983	0.039943875701	0.0641645162981	0.145933318692	0.331767206743	0.349401655009
a	0.00328822062108	0.00359232693858	0.00523119599281	0.00493961711429	0.0116165087501	0.0230595180328	0.0232964939003	0.051702443766	0.122230740564	0.287193518914	0.463849385003
e	0.00126578447036	0.00135732307453	0.00202652237027	0.00203777906243	0.0056206554467	0.0121078665109	0.0145604224334	0.0292859565887	0.0638271165213	0.485542929638	0.382367601668
t	0.000521602126787	0.000566325533177	0.000792381809423	0.000770288275143	0.00215435881223	0.00608285940363	0.0100123669445	0.0174031998629	0.0477461841738	0.731924843213	0.182025570556
t	0.000525071068929	0.000522015714392	0.000828343163141	0.00169901818838	0.00182650970408	0.00792771553454	0.0092157800815	0.015011704621	0.0613696613913	0.736775367738	0.164298823519
ù	0.00050527295631	0.000535226441464	0.000961738621047	0.00228691906279	0.00293949413469	0.00824202117818	0.0085835454605	0.0121950965403	0.0631603571304	0.723572309246	0.177018011173
</S>	0.000352746628155	0.000461851690732	0.000825111210524	0.00168177473139	0.00366447856734	0.00624241608909	0.00947791573025	0.0112032562701	0.0587520185652	0.753023154623	0.154315255586
