 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.090671772	0.090669485	0.090668795	0.09066869	0.090668725	0.0906703125	0.09066914	0.090676957	0.090827445	0.09115668	0.092651997
ù	0.0904331993333	0.0904322083333	0.0904318183333	0.0904315766667	0.0904319766667	0.0904352091667	0.0904320916667	0.090445479	0.0906344183333	0.090636365	0.0952556656667
r	0.0904076951111	0.0904084294444	0.0904069861111	0.0904072975556	0.0904072205556	0.0904110263889	0.0904421322222	0.0904991196667	0.0906224527778	0.0905236066667	0.0954640385556
u	0.0900886617037	0.0900896064815	0.0900879487037	0.0900884211852	0.0900882518519	0.090092705463	0.0901349440741	0.0902770465556	0.0903232809259	0.0903546505556	0.0983744861852
k	0.0898395739012	0.0898358754938	0.0898335795679	0.0898342437284	0.0898339289506	0.0898455084877	0.0898965146914	0.0901123388519	0.0909526669753	0.0904387381852	0.0995770373951
a	0.0888889279671	0.0888825751646	0.0888799731893	0.0888807279095	0.0888803549835	0.0889052611626	0.0889486782305	0.0891744096173	0.0905601123251	0.0902588740617	0.107740094465
s	0.086136235989	0.0861277250549	0.0861235677298	0.0861281326365	0.0861243603278	0.0861679420542	0.0864220560768	0.0869966218724	0.089806780775	0.0882931513539	0.131673378155
e	0.081114578663	0.081102321685	0.0810989225766	0.0811035392122	0.0811012167759	0.0811638593514	0.0814752066923	0.0822322659575	0.086474346925	0.084704557118	0.178429139385
t	0.075724708221	0.0756849485617	0.0756816308589	0.0756819964041	0.0756856422586	0.0758264451171	0.0759991168974	0.0774962586525	0.092014436975	0.0822122490393	0.217992566462
o	0.0710809747403	0.0710228275206	0.071023126953	0.071018140468	0.0710321540862	0.071256555039	0.0713362289658	0.0733913662175	0.094712055325	0.0811676563464	0.252958928821
r	0.0710474835801	0.0710076675069	0.0710036723177	0.0709966054893	0.0710137980287	0.071225275013	0.0711763163219	0.0725892087392	0.0904472234417	0.0810641841155	0.258428559607
ò	0.0711599881934	0.0711700775023	0.0711290541059	0.0711239158298	0.0711346226762	0.0713198050043	0.0712498721073	0.0729044609131	0.0852268478139	0.0767331033718	0.266848236536
