 	ho	finito	di	scrivere	</S>
s	0.199016065	0.20187106	0.20028096	0.19931726	0.19951464
p	0.198538611667	0.201647306667	0.200836633333	0.199078463333	0.19989897
ì	0.197872323889	0.200060332222	0.202066771111	0.198851724444	0.20114883
c	0.18132183463	0.222535047407	0.215335407037	0.186611941481	0.19419576
c	0.175477084877	0.231435215802	0.219463042346	0.182235783827	0.191388863333
e	0.155192631626	0.183042431934	0.190463280782	0.167502224609	0.303799421111
t	0.089911353542	0.210838693978	0.235073806927	0.14918764487	0.31498853037
s	0.0833515641807	0.250538367993	0.249474148976	0.158242761623	0.258393200123
a	0.0769587425936	0.159027071664	0.142522506992	0.268235953874	0.353255720041
à	0.0322561565645	0.143611112888	0.083243287664	0.298091617958	0.442797793347
t	0.0173785875548	0.171900770963	0.0835670372213	0.227499315986	0.499654281116
s	0.0086783209516	0.105153782988	0.0696257324071	0.252194998662	0.564347163705
e	0.0033412878572	0.0434233634293	0.035442431169	0.254673226221	0.663119674568
g	0.00190084262573	0.0259853309098	0.015234223423	0.34242695874	0.614452624856
r	0.00179948140858	0.0319293759699	0.0257723604743	0.451186026247	0.489312734952
à	0.00134782090286	0.0264658428233	0.0286150724914	0.451614488749	0.491956738317
t	0.00114954423429	0.0156067992744	0.0160508078305	0.417772629583	0.549420196106
s	0.00140292604476	0.0167869755915	0.0159639956102	0.313798063194	0.652048015369
i	0.00179105978159	0.0337128278638	0.0256690602034	0.317708647731	0.62111836179
</S>	0.00199942059079	0.0470643039319	0.0339367401017	0.394635723865	0.522363765895
