 	credo	che	stanno	ancora	svegli	</S>
p	0.164647675	0.164643845	0.16495393	0.17462463	0.165465455	0.16566443
i	0.149172525	0.149180485	0.1531969	0.2420518	0.150315441667	0.15608283
s	0.134829575	0.134883488333	0.140261873333	0.256971536667	0.176536537222	0.156516986667
t	0.140821928333	0.140880449444	0.143474221111	0.203831702222	0.198179585741	0.172812102222
è	0.126164879444	0.126177539815	0.131301317037	0.233285244074	0.148296255247	0.234774724074
o	0.096720183148	0.096701946605	0.117664145679	0.317990428025	0.110816951749	0.260106294691
k	0.105466867716	0.105481338868	0.128242575226	0.301630616008	0.144049523916	0.215129034897
a	0.113283049239	0.113338162956	0.125327055075	0.268483575336	0.155242324639	0.224325794966
s	0.089903538413	0.0901414943187	0.099896995025	0.269506705112	0.185378191546	0.265173038322
t	0.077951451471	0.0782178081062	0.0930878103417	0.284518105037	0.200353418849	0.265871392774
è	0.068615659157	0.0686242273687	0.111199975447	0.311332761679	0.123369089616	0.316858294258
o	0.051003583719	0.0507899171229	0.131768981816	0.277360003893	0.0869234482053	0.402154048086
n	0.0466761792397	0.0464768057076	0.116285097272	0.266587877964	0.120461316068	0.403512709362
e	0.0435663290799	0.0433420932359	0.106457605757	0.245719555988	0.121347939356	0.439566463121
a	0.0291860970266	0.029315949412	0.104024961919	0.281581001996	0.154561540452	0.40133044104
n	0.0212011890089	0.021841166804	0.0760654966397	0.392384653999	0.220539403484	0.26796808368
k	0.032017254003	0.0323538489347	0.0991588982132	0.397865298	0.207988957828	0.230615721227
ò	0.0325496443343	0.0330916093116	0.112191416071	0.261402742667	0.270000045943	0.290764523742
r	0.0287987527781	0.0294034604372	0.0769262786903	0.149670672889	0.262295561981	0.452905247914
a	0.0243150522594	0.0242995863457	0.0462725485634	0.091349014963	0.135985313994	0.677778462638
a	0.00976990658647	0.00973844814857	0.0251419511878	0.0568471819877	0.326924251331	0.571578280879
t	0.00595416236216	0.00691356888286	0.0302434510626	0.152775162329	0.549940580444	0.254173093626
s	0.0129100341207	0.0121123172943	0.0615457516875	0.202379587443	0.499152280148	0.211900017875
ù	0.0142085882402	0.0120699770981	0.0572651148958	0.109292636148	0.502249013383	0.304914672625
n	0.00612697148007	0.00550572345937	0.0233284446986	0.050692166716	0.644863964461	0.269482772542
n	0.00231021998002	0.00236566364646	0.00905495119953	0.028654431472	0.675944388154	0.281670399181
i	0.000926746720007	0.00126045625215	0.00355249378318	0.0118590707907	0.690673012718	0.29172824306
t	0.000348953721002	0.000561514167383	0.00161510744439	0.0101528603302	0.682979647573	0.304341957687
i	0.000147014274667	0.000314085049128	0.000971180464797	0.0112095290101	0.687637549191	0.299720687229
</S>	0.000107784627333	0.000229186844564	0.000581016657398	0.00868587085505	0.787636509596	0.202759655615
