 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.083277605	0.083275955	0.083275887	0.0832771275	0.08327776	0.083323133	0.083283608	0.0832844625	0.083316583	0.083576207	0.083378585	0.083453065
ì	0.0832361	0.0832211866667	0.083221097	0.0832287888333	0.083235178	0.0833720743333	0.083281566	0.0832476125	0.0833035043333	0.0835545056667	0.0833422536667	0.0837561083333
o	0.0831545696667	0.0830765158889	0.0830772223333	0.0831096376111	0.0831441273333	0.0832658814444	0.0833817153333	0.0831049075	0.0832907831111	0.0840551685556	0.0833130965556	0.0840263394444
ì	0.0825662212222	0.082494693963	0.0824851941111	0.082580172537	0.0825993291111	0.0872955871481	0.0828480004444	0.0825509458333	0.0828167043704	0.0840759661852	0.0828305835185	0.0848565698148
s	0.0809505070741	0.0809918229877	0.080957218037	0.081164279179	0.0811046863704	0.096082105716	0.0810848904815	0.0810342919444	0.0815428464568	0.0823879287284	0.0851674058395	0.0875319799383
s	0.0809397456914	0.0810047476626	0.080972182679	0.081156676393	0.0810896104568	0.0949003119053	0.0809918618272	0.0810004139815	0.0815650988189	0.0819112562428	0.0868539339465	0.0876141166461
e	0.0822883152305	0.0822511942209	0.0822409892263	0.0823267604643	0.0823308418189	0.0870282906351	0.0824764792757	0.0823197346605	0.0826507846063	0.0829235020809	0.0848148953155	0.0863481922154
r	0.0822862184102	0.0822292747403	0.0822205360754	0.0823063868214	0.0823208006063	0.086784743545	0.0825225517586	0.0823207948868	0.0826682298688	0.0829185156936	0.0847557671052	0.0866661640718
e	0.0821097494701	0.0820039765801	0.0819962866918	0.0820985122738	0.0821351835354	0.0865021858483	0.0824827939195	0.0820817116289	0.0825464632896	0.0829831655645	0.0846154657017	0.0884445013573
k	0.0821916998234	0.0820589805267	0.0820542838973	0.0821484540913	0.0822003478451	0.0852680866161	0.0826228513065	0.0821867072096	0.0826816797632	0.0841358705215	0.0835308752339	0.0889201621191
a	0.0818476666078	0.0817164535089	0.0817121796324	0.0818027680304	0.0818543492817	0.084694920872	0.0822733087688	0.0819591124032	0.0825217652544	0.0846532921738	0.0829308984113	0.0920332590397
s	0.0758095005359	0.0756654231696	0.0756561432108	0.0758024360101	0.0758670664272	0.082086725624	0.0763766812563	0.0798755474677	0.0823250550848	0.0878710513913	0.0894802081371	0.123184143013
ì	0.069689206512	0.0695225730565	0.0694696810703	0.0699226320034	0.0699601801424	0.092089005208	0.0706858337521	0.0783620124892	0.0818461136949	0.0849304191304	0.0886770380457	0.154845321004
m	0.072927003504	0.0727778623522	0.0727113716901	0.0732319540011	0.0732374980475	0.0990846350693	0.073924254584	0.0792025721631	0.0814617312316	0.0815300397101	0.0834804526819	0.136430660335
b	0.078388751168	0.0783483741174	0.0783157785634	0.0785534613337	0.0785395693492	0.0920653750231	0.0787782081947	0.0807098020544	0.0819477584105	0.0837982632367	0.084939020894	0.105615670112
e	0.0795482457227	0.0785285500391	0.0785274628545	0.0790234987779	0.0794652981164	0.0855647350077	0.0825555693982	0.0797485073515	0.0825404408035	0.0852642430789	0.082583200298	0.106650286704
r	0.0767469472409	0.0755406466797	0.0754943809515	0.076377977926	0.0768442977055	0.0973981850026	0.0806289164661	0.0762289837838	0.0803154966012	0.0836420930263	0.087309826766	0.113472262235
i	0.072633055747	0.0713535905599	0.0712921869838	0.0723109859753	0.0727889275685	0.0981649616675	0.076833478822	0.0719106892613	0.0775285638671	0.0802716910088	0.0860883955887	0.148823474078
k	0.0713771485823	0.0699174318533	0.0698762989946	0.0708424169918	0.0714239441895	0.0925754385558	0.0759649996073	0.0713300464204	0.0775086879557	0.0847852136696	0.0798815951962	0.164516774693
à	0.0620918601941	0.0625932739511	0.0620279119982	0.0653132926639	0.0645812647298	0.106713480852	0.0648075442024	0.0678771131401	0.0737302359852	0.0748932492232	0.0702848917321	0.225085864898
n	0.0527806740647	0.0561488966504	0.0545451663327	0.062750622888	0.0598927065766	0.125758630284	0.0547129247341	0.06038722738	0.0668247486617	0.0605516960744	0.0699646639107	0.275682031633
n	0.0576798280216	0.0612067475501	0.0596667037776	0.0673791709627	0.0644942971922	0.139910896761	0.058657020578	0.06308087446	0.0673417162206	0.0627006890248	0.0780400946369	0.219841947211
