 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.108662311	0.1086645	0.108662993	0.108717237	0.1090580725	0.11103585	0.109862907	0.114375485	0.120960575
ù	0.108215399	0.108222744667	0.108216276333	0.108278531667	0.108663760833	0.110757925333	0.109598765333	0.113990330333	0.124056238333
t	0.107228305	0.107236926222	0.107229572111	0.107312998556	0.107902153611	0.111584931778	0.109323124778	0.117985138778	0.124196839444
t	0.107332187	0.107335568741	0.107333529037	0.107416199519	0.108029954537	0.112126810593	0.109477992926	0.119741600926	0.121206141148
o	0.109412672333	0.109441856247	0.109412448012	0.109433473173	0.109669866512	0.111292468531	0.110550322975	0.113746804975	0.117040081716
t	0.101456530778	0.101496410749	0.101459039337	0.101647844391	0.103035420504	0.11165601451	0.106892288325	0.124372851658	0.147983600572
r	0.099194654926	0.0992102989163	0.099198717779	0.0994507714637	0.101194896835	0.111909414837	0.105662391442	0.128201587219	0.155977281524
a	0.105892454975	0.105949804305	0.10589268926	0.105974865155	0.106657270945	0.110815228279	0.109036860481	0.115966290406	0.133814548508
v	0.106077026992	0.106167236102	0.106072279753	0.106136833052	0.106703388982	0.11005513276	0.11090938016	0.111598348135	0.136280349503
ù	0.096999355664	0.097057424034	0.0970108679177	0.0975385743507	0.100622186327	0.105608779587	0.107104630053	0.103053759378	0.195004409834
d	0.0828505485547	0.0829007400113	0.0828745893059	0.0838010447836	0.089980382109	0.107842258529	0.101017890018	0.121796733126	0.246935853278
i	0.0802631761849	0.0804215200038	0.0802767464353	0.0811101935945	0.0868778673697	0.10956848951	0.100432466673	0.129779381042	0.251270207759
e	0.076252265395	0.0772667166679	0.0760694431451	0.0770519198648	0.0830304324566	0.110414861837	0.129880215558	0.100516615347	0.269517542586
e	0.0599638551317	0.0628212798893	0.0592815773817	0.0608200209549	0.0700195541522	0.134406319279	0.204714638519	0.082340473449	0.265632290862
t	0.0450636033772	0.0495106949631	0.0440068777939	0.0503528193183	0.0679070413841	0.161473586426	0.268412429506	0.081236984483	0.232035996954
o	0.0353198927924	0.0395352609877	0.0350231552646	0.0528164594394	0.0743081937947	0.175134045475	0.303816813169	0.101744571494	0.182301630318
n	0.0310337009308	0.0353208436626	0.0308646097549	0.0487292681465	0.0678705679316	0.169996768492	0.29162257439	0.111483857165	0.213077811439
è	0.0303121623103	0.0342842972209	0.030474226585	0.0502210060488	0.0876402393105	0.146956204831	0.231967744797	0.114014989055	0.274129123813
g	0.0326871294368	0.0377307697403	0.0327852218617	0.0528969820163	0.10883182477	0.118169216944	0.182726581599	0.107587403018	0.326584867938
r	0.0472408498123	0.0520719325801	0.0466009476206	0.0544870273388	0.09482574659	0.0966991169813	0.135469220533	0.098822506006	0.373782659313
a	0.0427882012708	0.0458003245267	0.0425736468735	0.0451247861129	0.06481331353	0.0817649769938	0.105758676844	0.122347593669	0.449028496438
t	0.0194449975569	0.0220375468422	0.0193335988578	0.021215495371	0.04376947251	0.0975541056646	0.165223298948	0.15437145789	0.457050032146
s	0.013492031319	0.0148580686141	0.0135652901859	0.0195519701237	0.04878480917	0.116800826555	0.183885996316	0.160507125963	0.428553877382
e	0.0103402527063	0.0111819977714	0.0105311948953	0.0171943334412	0.03768900139	0.076875295185	0.101177822105	0.180707241988	0.554302859127
è	0.00447159323543	0.00545103065713	0.00453848003177	0.00754154021373	0.0178048367967	0.0438740980617	0.110708224035	0.285911560663	0.519698646376
n	0.00328374814514	0.00509202038571	0.00316437924392	0.00552697167124	0.0174164585989	0.0524782556872	0.182370104678	0.326567930221	0.404100142125
a	0.00245382804838	0.0039673425419	0.00245848368131	0.00431078565708	0.0153923367996	0.0413018375624	0.149933153226	0.38913196674	0.391050230708
p	0.00107636274946	0.00166337146063	0.0011631744671	0.00180572590903	0.0068260129332	0.0191136531875	0.0798630234087	0.55705985558	0.331428756903
o	0.000569306651153	0.000817916913543	0.0005591792977	0.00082411004101	0.00371086287773	0.0110537685625	0.0466777728029	0.650352598527	0.285434475634
è	0.000243644115051	0.000372187574514	0.0002878811279	0.00036010472167	0.00187205294591	0.0055861916875	0.0280707432676	0.746979336176	0.216227885211
t	0.000303250121684	0.000406769201505	0.0003719239893	0.00085069963389	0.00347488346864	0.0118652878958	0.0525752024225	0.802783882059	0.127368111737
a	0.000293008500561	0.000373056778835	0.0003559339731	0.00098896165463	0.00394325246288	0.0140100717986	0.0618989231408	0.69752712402	0.220609687246
</S>	0.000158476160281	0.000214383006918	0.00020658882155	0.000540940642315	0.00221492469144	0.0088991506493	0.0457174350704	0.60769418701	0.334353943623
