 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.118615115	0.118609235	0.118806155	0.12617161	0.1217785875	0.12239477	0.11964425	0.15398029
r	0.117964128333	0.117957961667	0.118203888333	0.125473263333	0.1213341575	0.121849611667	0.120490533333	0.15672646
t	0.121959312778	0.121959257222	0.122089986111	0.124486994444	0.123320475833	0.123496322222	0.124329317778	0.138358313333
e	0.121669109593	0.121658195741	0.121931660704	0.130975214815	0.124356445278	0.125879827407	0.122886457259	0.130643051111
n	0.120787033198	0.120780013914	0.121101798901	0.132426390272	0.124081751759	0.126565589136	0.121966583753	0.132290807037
a	0.116345041066	0.116337118305	0.1168151043	0.133846088757	0.12246958892	0.127073013045	0.118433034584	0.148681005679
i	0.095499639022	0.095598709435	0.0964063694333	0.123979750919	0.11838232964	0.193946371015	0.105464108195	0.170722711893
v	0.0885990513407	0.088767288145	0.0893644681444	0.107545344973	0.11620028488	0.237158237005	0.102418966065	0.169946353964
ò	0.0877540987802	0.0878313593817	0.0881205843815	0.096498184991	0.105988738293	0.169482511002	0.100887678688	0.263436864655
s	0.0619404115934	0.0621738517939	0.0674685641272	0.0682713983303	0.0909465927643	0.109628802334	0.117894839563	0.421675574885
t	0.0709192841978	0.0712092059313	0.0781624573757	0.0751484994434	0.0988837709214	0.104479047445	0.135968223188	0.365229518295
è	0.0739512197326	0.0738483189771	0.0802007101252	0.118016816481	0.128498796974	0.125227982482	0.108233526396	0.292022606098
o	0.0424583435775	0.0418660313257	0.0547841700417	0.13500059216	0.152228525658	0.148412654161	0.082583924132	0.342665742033
s	0.0320093521925	0.0315353351086	0.0432275566806	0.10208915072	0.130697971886	0.149425071387	0.0938384027107	0.417177137344
t	0.0332406670642	0.0331232263695	0.0390997715602	0.112141776907	0.132303890629	0.153784200462	0.108826737237	0.387479695781
u	0.0269811900214	0.0263050247898	0.0362997948534	0.130616808969	0.149023483543	0.155275340154	0.118248244079	0.357250118594
d	0.0190128206738	0.0182088202633	0.0287880989511	0.099940666323	0.128906057848	0.189204110051	0.128105028026	0.387834426198
i	0.0140271553246	0.0136285360878	0.0196011906504	0.069670190441	0.0938411469493	0.179360416684	0.119769952675	0.490101402066
è	0.0065309390082	0.00623233402927	0.0110115192168	0.0423871974803	0.0780154533164	0.240582338895	0.132107684225	0.483132517355
o	0.0036609882694	0.00351645577642	0.00703852847227	0.0283009819934	0.0814033111055	0.295655516298	0.210147488075	0.370276749118
n	0.00332025255647	0.00353888935881	0.00576217122409	0.0234425244978	0.0847990287018	0.277571775433	0.261592552692	0.339972836373
a	0.00290230200882	0.00329045918627	0.0045080877747	0.0195459118326	0.0725107502339	0.247804791811	0.291388924231	0.358048782124
g	0.00211354039294	0.00239206776209	0.00313833675823	0.0104067436109	0.055817179078	0.180574340604	0.32247533141	0.423082470708
h	0.00212265059765	0.0023442555207	0.00396504905274	0.0130181598703	0.067311393026	0.195677840201	0.374842607137	0.340718066903
e	0.00114373336588	0.0012843197969	0.00307955817258	0.0109828514368	0.049616071342	0.148908731734	0.395135399046	0.389849388968
t	0.000466198135293	0.000602844458967	0.00182340877919	0.00497280619227	0.0367832897807	0.123875065578	0.428908009682	0.402568452989
t	0.000586503958431	0.00110720635632	0.0036266148264	0.00419272596409	0.0375644895936	0.125795005193	0.446811889894	0.38031560433
ò	0.00096606585281	0.00197018845211	0.0040682833088	0.0033152936547	0.0258134968645	0.0798049603977	0.469445929965	0.414615811443
m	0.000729254843937	0.0014653132307	0.00207512999293	0.00195002411823	0.0217525112882	0.0574311277992	0.601826429988	0.312770223814
e	0.000272436144312	0.000781814990233	0.000887904987643	0.00102531165274	0.0148585827627	0.0500267549331	0.563123629996	0.369023547938
s	0.000175093334771	0.000600511023411	0.00109791386255	0.00173854846425	0.0278528839209	0.106190601644	0.444171649999	0.418172782646
s	0.00023090834159	0.00062471563447	0.00206179102085	0.00242093385475	0.0370412946403	0.122499868548	0.433986156666	0.401134294215
è	0.000269080693863	0.00076659101149	0.00177204598695	0.00153855355158	0.0191542794468	0.0589958308493	0.454384652222	0.463118908072
r	0.000175524446621	0.000511511427163	0.000772338992317	0.00077553649386	0.0108789973823	0.0396515236164	0.513878917407	0.433355592691
e	0.00010263085754	0.000542963332388	0.000483575804106	0.00045091838462	0.0076750249941	0.0418227145388	0.535245505802	0.413676627564
</S>	0.00011184811877	0.000768589866194	0.000482487087053	0.00038036620731	0.00492479179705	0.0436886222694	0.504881502901	0.444761773782
