 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.124394027	0.12438138	0.1245373225	0.1247036825	0.1270736	0.1245854345	0.12491228	0.12541228
s	0.124070638667	0.124060826667	0.124234600833	0.124509755833	0.12729187	0.124388119833	0.125241643333	0.126202556667
ò	0.124101157889	0.124097032222	0.124217565278	0.124479811944	0.126403126667	0.124382969944	0.125282674444	0.127035672222
z	0.123385519296	0.123383800741	0.123489307093	0.123761792648	0.125474065556	0.123900583315	0.126649964815	0.129954977407
i	0.122880783099	0.12286611358	0.123061794364	0.123377567883	0.126375538519	0.123568244438	0.127100134938	0.130769859136
m	0.1229657577	0.122994374527	0.123203028121	0.123803212628	0.12831405284	0.123685288146	0.126232248313	0.128802086379
i	0.122390852567	0.122423031509	0.122737302707	0.123548402543	0.130069337613	0.123262922715	0.125689552771	0.12987862546
m	0.120763237522	0.120785710503	0.121396124236	0.123662660848	0.136359475871	0.122578532238	0.12580037759	0.12865387682
i	0.118915709174	0.118900166834	0.119918159745	0.123058003616	0.142466488624	0.121443872079	0.12556802053	0.129729560607
l	0.117075006391	0.117013638945	0.118204441582	0.121373104539	0.141979579541	0.12003137736	0.128020358177	0.136302480202
ì	0.113541325464	0.113513879648	0.114926008861	0.11804741018	0.139924049847	0.116751200787	0.126229309392	0.157066826734
s	0.093390054488	0.093422823216	0.094837209287	0.0963942873933	0.113726690949	0.127596635262	0.168661633131	0.211970672245
i	0.0789995961627	0.078538361072	0.0833891077623	0.0865257424644	0.135709751316	0.126830975087	0.184350454377	0.225655974082
a	0.0766930573876	0.077025327024	0.0842322359208	0.0954874154881	0.232536723772	0.102058170362	0.137979416126	0.193987608027
t	0.0732483491292	0.075711679008	0.0790675319736	0.0977174551627	0.246333611257	0.0913777121207	0.125299830042	0.211243802676
s	0.0812840277097	0.0833533230027	0.0847808073245	0.0999108883876	0.183634620419	0.0938390190402	0.129289626681	0.243907680892
è	0.0704962105699	0.0714538923342	0.0811148424415	0.0985018827959	0.16025644014	0.0856631980134	0.124676308894	0.307837240297
t	0.0483233835233	0.0499283121114	0.0624524361472	0.077715978932	0.124381044047	0.0993547893378	0.142952099631	0.394891946766
ù	0.0367282745078	0.0362713700371	0.0583098593824	0.0788167043107	0.0930557086823	0.108336999779	0.15543771321	0.433043335589
o	0.0256463505026	0.0220376493457	0.0560738601275	0.0859654404369	0.115539219561	0.0801707599263	0.131906427737	0.482660255196
m	0.0227942141675	0.0220822331152	0.0425179717092	0.0671435191456	0.14330373652	0.0616486309754	0.141133162579	0.499376521732
e	0.0183227668558	0.0193554097051	0.0288900505697	0.0517796083819	0.13196871884	0.0443787979918	0.12938542286	0.575919220577
t	0.0085961684186	0.00853837986837	0.0160796990232	0.0357390391273	0.100341997613	0.0414195293306	0.230066596287	0.559218563526
i	0.0042373009062	0.00431737873279	0.00883144810773	0.0227887297091	0.0851432605377	0.0395582331102	0.278921885429	0.556201744509
n	0.00531172440207	0.00780231605426	0.0143015633026	0.0201729155697	0.0846274321792	0.0257746300367	0.220323928476	0.62168549817
A	0.00520837826302	0.00876050616609	0.0150604300475	0.0175582339566	0.0655936517264	0.0335034890122	0.363616409492	0.490698882723
n	0.00181967903334	0.0030128886067	0.00605839729583	0.0106842444189	0.0567615379088	0.0609034796707	0.499068179831	0.361691577574
n	0.000760319434447	0.00117861611557	0.00319560976528	0.00798301693963	0.0549247099696	0.0589558062236	0.396504309944	0.476497609191
a	0.000361765384816	0.000581487888523	0.00150748901176	0.00457294564654	0.0260165139899	0.0333874817412	0.346880956648	0.58669134973
</S>	0.000212153142408	0.000423284954262	0.00095838614088	0.00393898612327	0.017663464495	0.0258833508706	0.416758648324	0.534161744865
