 	perché	aveva	lavorato	molto	</S>
j	0.199383455	0.199405495	0.202054545	0.199519115	0.19963733
a	0.187142998333	0.207641791667	0.194068925	0.190388841667	0.22075741
t	0.142445219444	0.177113170556	0.220437001667	0.175080080556	0.28492451
ì	0.124245166481	0.142517650185	0.225751083889	0.173689936852	0.333796143333
ì	0.14070486216	0.143636260062	0.190862651296	0.177440442284	0.347355771111
c	0.12419297572	0.130768420021	0.229907537099	0.173987184095	0.34114388037
h	0.122789673573	0.134916050007	0.259980669033	0.174178448032	0.308135173457
e	0.135231607858	0.131900320002	0.243782503011	0.155703406011	0.333382197819
p	0.132868705953	0.123371920001	0.238353741004	0.14697923867	0.35842642594
o	0.112867511984	0.107425858334	0.335674030335	0.151966679557	0.292065945313
l	0.0727220686613	0.075021687778	0.412186943445	0.175194783186	0.264874531771
e	0.0490459698871	0.064482445926	0.389959524482	0.215394724395	0.281117343924
m	0.0321651842957	0.0469883203087	0.364226198161	0.320005121465	0.236615191308
ì	0.0245402507652	0.0361545834362	0.269020569387	0.422596167155	0.247688420436
s	0.0217378000884	0.0387415948121	0.223851279796	0.385360472385	0.330308856812
o	0.0115467049628	0.0420665102707	0.173834865265	0.325325330795	0.447226612271
n	0.0108033130876	0.0347323294236	0.111467760422	0.279188766932	0.563807837424
t	0.0164784933625	0.0215323771412	0.156099783474	0.249668655644	0.556220679141
a	0.0127174878408	0.0173831717137	0.134241609825	0.328667378548	0.506990339714
p	0.00743743266693	0.0118979044046	0.074339090275	0.531933209516	0.374392373238
o	0.00599957202231	0.0105294093015	0.049939425425	0.648494986505	0.285036637746
d	0.00258622515077	0.0101390077672	0.0358438941417	0.620753012168	0.330677885915
d	0.00119354122692	0.0623208385891	0.107659730047	0.559571970723	0.269253925305
h	0.00060046440564	0.0892915455297	0.142517868349	0.509466813574	0.258123298435
ì	0.000416739685213	0.0540701645099	0.084382290783	0.478796081191	0.382334709478
</S>	0.000417800422606	0.045158977255	0.0565832698915	0.455471970595	0.442367969739
