 	è	che	stanno	ancora	svegli	</S>
è	0.160498805	0.160503875	0.161172175	0.184049975	0.161283155	0.172492025
n	0.160201881667	0.160219968333	0.160886478333	0.184096628333	0.160999568333	0.173595498333
a	0.151275383889	0.151323756111	0.153928336111	0.228474826111	0.151901906111	0.163095839444
s	0.13677106463	0.137706408704	0.14118227537	0.243485792037	0.16096017537	0.179894336481
t	0.141750344877	0.142973072901	0.144467045123	0.192863047346	0.17416600179	0.20378051216
a	0.129712668292	0.130164305967	0.136815496708	0.248482685782	0.142149560597	0.212675277387
t	0.096965392764	0.0974035303223	0.107267767236	0.288562201927	0.164206186866	0.245594895796
ù	0.0741401499213	0.0745467634408	0.0877609670787	0.264860020642	0.165558355622	0.333133721932
n	0.0709958809738	0.0714414611469	0.0844166036929	0.224911980214	0.113943665207	0.434290390644
e	0.0669490089913	0.0675873603823	0.105179584564	0.215759793405	0.092085290069	0.452438956881
a	0.0427780253304	0.0464252594608	0.101556699855	0.337238311135	0.101727345023	0.37027437896
n	0.0297831634435	0.0363376191536	0.0669265836183	0.432208023712	0.149426015008	0.285318602987
k	0.0414833284812	0.0459107663845	0.0706449598728	0.406808647904	0.170263445003	0.264888844329
ò	0.0419510691604	0.0466553174615	0.0823041549576	0.289535932635	0.227352621668	0.312200914776
r	0.0379632927201	0.0441138544872	0.0709478699859	0.163921664212	0.222689850556	0.460363504925
a	0.03174550024	0.0354004863624	0.050929501662	0.0919947040707	0.120968128185	0.668961724975
a	0.0128476015133	0.0153772629875	0.034277959554	0.0767657306902	0.286757310728	0.573974154992
t	0.00618391950443	0.0122842756625	0.041608270518	0.190915183563	0.478207446909	0.270800922997
s	0.0106444060681	0.0177130782208	0.0734743168393	0.242811291188	0.44762594897	0.207730988999
ù	0.0118916204227	0.0159009396069	0.0659904746131	0.134553471063	0.46809707299	0.303566446333
n	0.0053518080409	0.00770484336897	0.027799738871	0.0695171926877	0.60888753433	0.280738925444
n	0.00206111541363	0.00348921378966	0.0118445669903	0.0459702718959	0.651306404777	0.285328448481
i	0.000841618317877	0.00173037779655	0.00460940215343	0.018694320732	0.681771084926	0.292353202827
t	0.000339812172626	0.000927717245517	0.00193450350781	0.0105483520107	0.697063228309	0.289186394276
i	0.000153179324875	0.000547606111839	0.00109325766927	0.0089006513369	0.715183576103	0.274121731425
</S>	0.000102609383438	0.00035979388092	0.000710940584635	0.00673444516845	0.808459988051	0.183632235713
