 	le	melanzane	vogliono	ee	girate	</S>
t	0.164149495	0.16414799	0.164201165	0.164295875	0.16446113	0.17874433
e	0.163161651667	0.16321231	0.163348618333	0.165640581667	0.164125183333	0.18051165
s	0.145064590556	0.145150256667	0.145575309444	0.149965440556	0.148272359778	0.265972053333
m	0.139657056852	0.139727672222	0.140192546481	0.144107306852	0.143034685259	0.293280731111
a	0.153792462284	0.153982180741	0.154313925494	0.163037705617	0.155699921753	0.21917378037
r	0.151373194095	0.151666310247	0.152028725165	0.164977145206	0.153620850584	0.226333763457
a	0.147577458032	0.147889840082	0.148451338388	0.162007501735	0.151612726861	0.242461117819
n	0.133068669344	0.133589426694	0.134486092796	0.158770297245	0.141293068954	0.29879241594
g	0.128719569781	0.129396115565	0.130096150932	0.157018499082	0.136562569651	0.31820708198
i	0.126299096594	0.126728626522	0.128629148977	0.201344669694	0.154600133217	0.262398357327
à	0.0987395588647	0.0956773778407	0.0962667903257	0.189914354898	0.166480687739	0.352921272442
n	0.0668708172882	0.0627832742802	0.0624048547752	0.104623089966	0.133624977913	0.569692997481
e	0.0502378077627	0.0514287954267	0.0552737642584	0.121802216655	0.100320307971	0.62093713916
t	0.0360578242542	0.0384714842422	0.0442944664195	0.125434342218	0.11471134599	0.64103057972
è	0.0237579800847	0.0346985061807	0.0460950971398	0.108148194073	0.10992593533	0.67737429324
l	0.0219523643616	0.0356602580602	0.0545584337133	0.105852494691	0.120256848443	0.661719584413
u	0.0164490054539	0.0259770710201	0.0419136959044	0.0669208515637	0.128060916148	0.720678461471
n	0.012662225818	0.02132202634	0.0274456357348	0.0432082031879	0.081039819716	0.81432212049
e	0.00756141243933	0.0108635103133	0.0115643884116	0.0204987655293	0.098284407572	0.85122752683
e	0.00326241112644	0.00535330303777	0.0075659735372	0.0197305983098	0.190902499191	0.77318519561
e	0.00146910406215	0.00317529204592	0.00804283317907	0.0253374881033	0.265929406397	0.696045878537
v	0.000774524360717	0.00189291419864	0.00621067872636	0.0263796247011	0.231660782132	0.733081472846
o	0.000436075743572	0.00112512867288	0.00347555287545	0.0214461119004	0.322819534044	0.650697584282
t	0.000258012004524	0.000875032547627	0.00314734465848	0.0209739296335	0.544802234681	0.429943441427
i	0.000221912018175	0.000691358942542	0.00259152955283	0.0183595763445	0.639329734894	0.338805867142
m	0.000159569506058	0.000383391334181	0.00167048398428	0.00851022624817	0.485924788298	0.503351505714
m	0.000111327853353	0.000216415721394	0.00124882573809	0.00598360341606	0.262702942766	0.729736851905
è	0.000199392872451	0.000201788957131	0.0083241041227	0.0495329448054	0.281790617589	0.659951167302
n	0.000219281284484	0.000197480461044	0.0106849001009	0.0631342343351	0.376257045863	0.549507072434
e	8.4335508828e-05	0.000101190250681	0.00416343612697	0.0227660741784	0.538443455288	0.434441504145
</S>	5.0521364914e-05	8.22035078405e-05	0.00275552111348	0.0134186670892	0.671796677644	0.311896422073
