 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.0498291085	0.04950417	0.049445102	0.0494249435	0.050244248	0.049427466	0.0494265705	0.0497583485	0.050789082	0.049715675	0.049486907	0.049562082	0.049427665	0.049436329	0.04950237	0.050971292	0.049892987	0.050725425	0.050951737	0.052478525
v	0.0491893528333	0.0488759496667	0.0488057256667	0.0487866311667	0.0506952043333	0.0487948946667	0.0487916288333	0.0495696205	0.0519416073333	0.0497551	0.0489339446667	0.049255152	0.0487915283333	0.048815215	0.0489781133333	0.0513069653333	0.049310865	0.0503833016667	0.051017746	0.0580014763333
ò	0.0468002596111	0.0469705582222	0.0466883412222	0.0466907527222	0.0621663597778	0.0468233808889	0.0467818906111	0.0551076428333	0.0669709691111	0.0489256826667	0.0486419755556	0.0475293096667	0.0467210844444	0.0470667403333	0.0469511311111	0.0486786534444	0.0469119753333	0.0475522558889	0.0482495143333	0.0577715401111
d	0.0461669242037	0.0465116787407	0.0461430480741	0.0461522432407	0.0675472445926	0.046333760963	0.046277822537	0.0577134992778	0.0743326537037	0.0483044458889	0.0488217535185	0.0468400088889	0.0461918531481	0.0466690191111	0.0463405903704	0.0471662614815	0.0462957641111	0.0466035372963	0.0471730614444	0.052414842037
ò	0.0480351624012	0.0481841499136	0.048025582358	0.0480302177469	0.0585181895309	0.0481077836543	0.0480837655123	0.0532897644259	0.0628455502346	0.049038953963	0.0491895735062	0.048366282963	0.048048167716	0.0482567153704	0.0481274421235	0.0486651291605	0.0481721293704	0.0483460234321	0.0488461124815	0.0518233160123
p	0.0485105721337	0.0485658776379	0.0484495611193	0.0484499375823	0.0569763945103	0.0485028845514	0.0484864818374	0.052370568142	0.0612770717449	0.0491227939877	0.0492591501687	0.0486688689877	0.0484626049053	0.0486037807901	0.0485118340412	0.0488431150535	0.0485317777901	0.0486463254774	0.0488943241605	0.0508661070041
o	0.0487697933779	0.0487845872126	0.0486897340398	0.0486894051941	0.0558207041701	0.0487293781838	0.0487169099458	0.0518585520473	0.0596312915816	0.0492221493292	0.0493230200562	0.0488633176626	0.0487008523018	0.0488073702634	0.0487388586804	0.0490460543512	0.0487643492634	0.0488859868258	0.0490611347202	0.050896580668
j	0.0473414564593	0.0473658887375	0.0472064313466	0.0472058377314	0.0579926227234	0.0472747740613	0.0472521779819	0.0523140206824	0.0627397881939	0.0493108617764	0.0482635333521	0.0481066775542	0.0472252957673	0.0474161977545	0.0475062562268	0.0497109144504	0.0475379974211	0.0481936796086	0.0496527602401	0.0603828468893
u	0.0463193351531	0.0463540492458	0.0461650317822	0.0461646375771	0.0589384889078	0.0462478816871	0.046219935994	0.0522360195608	0.064496179398	0.0494109575921	0.047424187784	0.0476129908514	0.0461878385891	0.0464187759182	0.0466537480756	0.0502557604835	0.0466280101404	0.0476568358695	0.04990202608	0.0687073436298
r	0.0452427127177	0.0456700410819	0.0452123155941	0.045225945859	0.0668459176359	0.045450916229	0.0453805656647	0.0579524015203	0.072406234466	0.048785338864	0.048454497928	0.0465440116171	0.0452789495297	0.0458960319727	0.0456221006919	0.0477472334945	0.0456906900468	0.0461213022898	0.04866567136	0.0618071518766
