 	non	ha	mangiato	mai	un	rustico	</S>
e	0.137589385	0.137708475	0.138054755	0.14608311	0.1628436	0.1390975	0.138623155
n	0.137285278333	0.137407008333	0.137766491667	0.146115556667	0.16339006	0.13890212	0.139133461667
è	0.140120576111	0.140171369444	0.140342333889	0.144119772222	0.15112991	0.14089885	0.143217170556
c	0.13895886537	0.139227513148	0.139281181296	0.143989154074	0.154391563333	0.140129676667	0.144022010185
h	0.139109665123	0.139447527716	0.139421440432	0.143784878025	0.154637871111	0.140309562222	0.143289006728
i	0.133246768374	0.133445902572	0.133628200144	0.144047689342	0.15608303037	0.142846277407	0.156702112243
f	0.125592009458	0.125904600857	0.126470056715	0.145991353114	0.173895673457	0.141393872469	0.160752437414
a	0.108197426486	0.108605835619	0.109415488905	0.133620497705	0.173360264486	0.152756380823	0.214044105805
m	0.0736437228287	0.074302372873	0.0784380749683	0.158356565902	0.246593508162	0.158558906941	0.210106821935
è	0.0505723509429	0.051437093291	0.0599230703228	0.156015483301	0.254671351054	0.123445840647	0.303934783978
n	0.067660112981	0.0690843344303	0.0765114081076	0.116824417434	0.162005842018	0.103345700549	0.404568187993
a	0.0686920056603	0.0721343448101	0.0794723587025	0.128698770811	0.162968754006	0.12144417885	0.366589592664
m	0.0393850918868	0.04742592827	0.0556142525675	0.150106953604	0.232843171335	0.122145106283	0.352479490888
à	0.0242968762956	0.0331465087567	0.0457083001892	0.123526959535	0.217468987112	0.122991455428	0.432860936963
i	0.0111680765252	0.0160306933189	0.0290571952964	0.0615229346783	0.109070077371	0.111965465143	0.661185595654
è	0.0044495724684	0.00802114583963	0.0205455346655	0.0386820227261	0.0718543041237	0.143925301714	0.712522138551
n	0.0036970040228	0.0109890822799	0.0263490768885	0.0344271385754	0.0962442447079	0.166722317238	0.661571136184
a	0.00288024219893	0.0100488789033	0.0193964621295	0.0191914042818	0.079029664936	0.348027565746	0.521425745395
n	0.00127086085764	0.00412748837777	0.0122595015432	0.0125207965173	0.0557329816787	0.507077705249	0.407010631798
r	0.00106950971921	0.00316588872592	0.0119797548477	0.0129938140058	0.0890415138929	0.436250185083	0.445499347266
ù	0.000852141849737	0.00351493000864	0.0084341678159	0.0090592761686	0.082324919631	0.483662311694	0.412152285755
s	0.000562748726579	0.00309161956955	0.00597503127197	0.00966453572287	0.0630032615437	0.494296373898	0.423406445252
t	0.000310262044393	0.00159747270652	0.00319345259732	0.00816076987429	0.0513543978479	0.437538444633	0.497845215084
i	0.000112273870998	0.00066493545884	0.00137143947244	0.00315561902476	0.0293861629493	0.525808134878	0.439501458361
k	5.05195299993e-05	0.00038780915628	0.00108934069081	0.00147187937492	0.0211455303164	0.648034431626	0.327820519454
o	2.78369269998e-05	0.00026800783876	0.0014721652636	0.00132349015831	0.0293045764388	0.699503957209	0.268100013151
</S>	2.17968104999e-05	0.00022193435438	0.0018509472318	0.00165458372916	0.0411086532194	0.720126898604	0.235015246575
