 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.09926303	0.099276675	0.09921644	0.099219743	0.09929344	0.09926513	0.099921623	0.099799207	0.099793517	0.10495118
a	0.0976201566667	0.0975102916667	0.0973782133333	0.097356083	0.09745041	0.0977212783333	0.099359963	0.107809540333	0.0996341536667	0.10815993
p	0.0972022322222	0.0970369672222	0.0969192331111	0.0969184043333	0.0969376933333	0.0973595977778	0.099264226	0.110947736778	0.0997008825556	0.107713053333
e	0.0980090440741	0.0979451674074	0.0978953497037	0.0979279247778	0.0979079944444	0.0981236825926	0.0996558703333	0.104735397259	0.0998297355185	0.107969817778
s	0.0913528346914	0.0913176608025	0.0912780449012	0.0912920249259	0.0913221248148	0.0916043208642	0.107528340111	0.099795320753	0.104512311839	0.139996989259
a	0.0843038982305	0.0843051636008	0.0841668366337	0.0841808169753	0.0843708649383	0.0846218002881	0.11464420337	0.0946533669177	0.10605829728	0.178694759753
m	0.0812389160768	0.0811400378669	0.0809570188779	0.0809676009918	0.0812009616461	0.0826477367627	0.10593373779	0.129721805639	0.112932469093	0.163259736584
m	0.0845455820256	0.0844101226223	0.0842759212926	0.0842829316639	0.0844444992154	0.0862775822542	0.0981236925967	0.143463828546	0.116533926364	0.133641908861
è	0.0781289593419	0.0781476442074	0.0779642577642	0.0782132152213	0.0782955894051	0.0787820774181	0.106778477532	0.0992698195153	0.107130138788	0.217289802954
n	0.0755891217806	0.0756465930691	0.0754769035881	0.0758077864071	0.0758182174684	0.075867615806	0.108655404511	0.0837041165051	0.101241756263	0.252192477651
o	0.0877863705935	0.0880256826897	0.087410013196	0.0875743168024	0.0882994524895	0.087928468602	0.099284508837	0.092390288835	0.0971340940877	0.18416679255
o	0.0886825301978	0.0872577742299	0.085266609732	0.0849305222675	0.0861978621632	0.0861419628673	0.0962989416123	0.111490959612	0.0964455516959	0.177287274183
k	0.0802983867326	0.0779133567433	0.0758841785773	0.0753383474225	0.0761348420544	0.0773577542891	0.104967135537	0.134503889871	0.112970575565	0.184631544728
l	0.0715273955775	0.0705585275811	0.0697137128591	0.0695554524742	0.0699999826848	0.071149904763	0.125648106846	0.118819568624	0.138605211855	0.194422171576
è	0.0621437851925	0.0619208051937	0.0614483042864	0.0624119661581	0.0619343472283	0.0622257805877	0.120382492282	0.0814157725413	0.124580733952	0.301536013859
o	0.0580981883975	0.0581109343979	0.0571318880955	0.058499657386	0.0580265000761	0.0583788378626	0.0934673054273	0.0847306285138	0.104333207984	0.369222837953
