 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.082914615	0.082921663	0.0829126625	0.082920785	0.082913385	0.08292113	0.083134707	0.083454208	0.0833504	0.085938985	0.08305986	0.083557663
n	0.0828235183333	0.0828325696667	0.0828217545	0.0828304036667	0.082823955	0.0828312353333	0.0835358456667	0.083418678	0.0833804533333	0.0861354183333	0.0829761966667	0.083590013
è	0.0828497361111	0.0828563965556	0.0828504301667	0.0828545765556	0.0828586783333	0.0828565587778	0.0852647185556	0.083161586	0.0834898997778	0.0846975561111	0.0829231255556	0.0833367576667
r	0.0789251673704	0.0789324721852	0.0789293567222	0.0789303155185	0.0789471327778	0.0789556212593	0.0838809511852	0.0800373886667	0.115969141926	0.0832328287037	0.0815413418519	0.0817182925556
t	0.0778035677901	0.0778094707284	0.0778078522407	0.0778070118395	0.0778228109259	0.0778390004198	0.0819356520617	0.0791307395556	0.126958303975	0.0824970442346	0.0812749739506	0.0813135875185
i	0.0808116712634	0.0808116335761	0.0808111757469	0.0808153672798	0.080819123642	0.0808234268066	0.0822610520206	0.0812763331852	0.0979860646583	0.0833750114115	0.0832245179835	0.0869846341728
n	0.0813429324211	0.0813660795254	0.0813440669156	0.0813478157599	0.081366641214	0.0813528889355	0.0864054453402	0.0815472197284	0.0881032962194	0.0833430024705	0.0834134659945	0.0890671263909
è	0.0817051291404	0.0817416581751	0.0817113356385	0.0817116552533	0.081750633738	0.0817209449785	0.0915835417801	0.0818553719095	0.0850908734065	0.0833367341568	0.0824883406648	0.0853037521303
s	0.0758635213801	0.075899182725	0.0758798152128	0.0758756017511	0.0759463999127	0.0759340303262	0.09183324726	0.0778409539698	0.127817371135	0.0835837930523	0.0811476255549	0.0823784390434
s	0.0738551571267	0.0738870059083	0.0738722917376	0.0738654405837	0.0739335599709	0.0739398884421	0.0882963857533	0.0764906513233	0.146508783712	0.0831582293508	0.0808499718516	0.0813426200145
u	0.0771729390422	0.0771683203028	0.0771640872459	0.0771954688612	0.0772067679903	0.077201617814	0.0826930885844	0.0782709851078	0.110187734571	0.0878400544503	0.0834372606172	0.0944616820048
m	0.0762703796807	0.0762799714343	0.076250729082	0.0763045382871	0.0762928693301	0.0762948392713	0.0806483978615	0.0778079530359	0.106870511524	0.0922028494834	0.0830570268724	0.101719970668
u	0.0737309165602	0.0737435231448	0.0737034930273	0.073776127429	0.0737508797767	0.0737570630904	0.0779391709538	0.075677691012	0.104661637175	0.0947789998278	0.0852781489575	0.119202356889
k	0.0687958555201	0.0688220590483	0.0687944456758	0.0688565138097	0.0689294419256	0.0688704993635	0.0908695683179	0.071168937004	0.116641645725	0.0921563599426	0.0829832329858	0.133111422296
u	0.0632741125067	0.0633121776828	0.0632854398919	0.0633419846032	0.0634627816419	0.0633813971212	0.0975057274393	0.0659315423347	0.119208595242	0.0871743899809	0.0842107743286	0.165911090765
à	0.0572119905022	0.0584978772276	0.058097129964	0.0577004525344	0.0608597628806	0.0586703433737	0.13201293248	0.0618940187782	0.099686488414	0.0945758446603	0.0790662781095	0.181726903588
i	0.0473591125007	0.0493315437425	0.0485389166547	0.0480760851781	0.0523881019602	0.0494104157912	0.170936830827	0.0582668285927	0.110531379471	0.150786719553	0.0568940147032	0.157480064529
s	0.0316813938336	0.0326914502475	0.0320874112182	0.0320890090594	0.0337432263201	0.0329488522637	0.147379156942	0.0652467638642	0.152135139824	0.220983253184	0.0520887895677	0.16692555151
à	0.0244707036112	0.0270298457492	0.0264272660727	0.0255610496865	0.0312363151067	0.0280837267546	0.168729012314	0.0732639779547	0.172429799941	0.203325007728	0.0487295205226	0.170713750503
m	0.0250464818704	0.0281412935831	0.0275685760242	0.0263675768955	0.0335589040356	0.0299606109182	0.170903624105	0.0767964779849	0.151195316647	0.168697432576	0.0615231098409	0.200240576834
b	0.0344418819568	0.0357117961944	0.0354585893414	0.0349936449652	0.0380340370119	0.0371993106394	0.155267421368	0.074923042995	0.145680015549	0.139013640859	0.0745976642803	0.194678938945
a	0.0377289063189	0.0381432987315	0.0380229324471	0.0382127296551	0.039592184004	0.0388567045465	0.154314960456	0.054858052665	0.17752627185	0.113833720286	0.0604843114268	0.208425922982
v	0.0296270254396	0.0302645249105	0.030025986149	0.0302533922184	0.032257566668	0.0308296491822	0.132485800152	0.044022976555	0.209953890617	0.122385651429	0.0554868264756	0.252406717661
ò	0.0249156661465	0.0305435016368	0.0297659870497	0.0278863150728	0.035827082556	0.0317288320607	0.139317063384	0.0452401065183	0.199514763539	0.115241145143	0.0462455408252	0.273773992554
r	0.0180049833822	0.0273841905456	0.0263682046832	0.0230867746909	0.0353271265187	0.0445181130202	0.183113831128	0.0545684775061	0.15537010618	0.099394418381	0.0457811202751	0.287082630851
a	0.0135282174607	0.0194924951819	0.0188598892277	0.0173017687303	0.0262482188396	0.0415136413401	0.178566885376	0.0509394168354	0.185976253727	0.0848763527937	0.052972147425	0.30972471695
s	0.0118769674869	0.0149513530606	0.0144692077426	0.0140792417434	0.0200803136132	0.02721403678	0.157987130125	0.0515431332785	0.202401594576	0.109461180931	0.0544096231417	0.321526228983
o	0.00981780649563	0.0118183452202	0.0113846092475	0.0117058135811	0.0167056692044	0.0210418089267	0.140562993375	0.0540256467595	0.168175114859	0.120908514977	0.0615897197139	0.372263936328
t	0.00617098783188	0.0073529992734	0.00690600301583	0.00770720852703	0.0109343774015	0.0119150576422	0.0915932777917	0.0606839745865	0.166577348286	0.182966599659	0.0518532499046	0.395338922109
s	0.00506227461063	0.00596835289113	0.00555988527194	0.00587942970901	0.00775521346717	0.00855001731407	0.0754211092639	0.0660433105288	0.237281559429	0.256874249886	0.0420373546349	0.283567270703
o	0.00473718630354	0.00495171476371	0.00482250775731	0.00553039666967	0.00716249182239	0.00684201660469	0.0583573264213	0.0407951725096	0.223626733143	0.179592396629	0.092402391545	0.371179696901
m	0.00282171903451	0.0028786155879	0.00284091058577	0.00373634962322	0.00531493767413	0.00466372170156	0.0372862764738	0.0402739275032	0.159649447714	0.152117095543	0.149771703848	0.4386453223
ì	0.0015780680115	0.0020196605293	0.00186715122859	0.00290437314107	0.00360572295804	0.00353382600052	0.0283281214913	0.0436477601677	0.133443480571	0.143804747181	0.132593991283	0.502673137433
n	0.00208224550383	0.00580627267643	0.00336971170953	0.00466248948036	0.00378632748601	0.00439894376684	0.0248228201638	0.0361602043892	0.130364224857	0.115607824394	0.080945625761	0.587993342478
a	0.00192851650128	0.00644985785881	0.00334433908318	0.00425085136012	0.00285465107534	0.00368910895561	0.0136809018213	0.0266663251297	0.123251023119	0.0934415564647	0.121613500587	0.598829377493
f	0.000736957537093	0.00246988319627	0.00126712007439	0.00178943487004	0.00111489301178	0.00204913935187	0.00665143147377	0.0222818897099	0.0629188425397	0.0550523388216	0.177836333529	0.665831742498
è	0.000335867854031	0.00109287801542	0.000589190181463	0.000997296473347	0.00056337809726	0.00144780046396	0.00404064009126	0.0207724407033	0.0441581420799	0.0448157557739	0.21899684451	0.662189747499
r	0.000257876546344	0.000693932778473	0.000622917983821	0.00100389939112	0.00072250195242	0.00157894113465	0.00449253853042	0.0187737527011	0.03371436026	0.043278241758	0.226826581503	0.668034429166
i	0.000213793745448	0.000549619650824	0.000595667586274	0.000899309123707	0.000708231370807	0.00150605410155	0.00451786782014	0.017151237167	0.0282442989367	0.0396144124527	0.250602403834	0.655397089722
</S>	0.000114739782724	0.000301391512412	0.000323087330637	0.000492597651853	0.000387353665404	0.000943020535775	0.00265005737507	0.0100696839835	0.0143782652433	0.0209893860263	0.317199516917	0.632150894861
