 	sicuramente	stanno	ancora	svegli	</S>
s	0.19728821	0.197412835	0.20301712	0.200823985	0.201457855
i	0.185620173333	0.186942751667	0.24174488	0.188051971667	0.197640255
k	0.175839844444	0.177612023889	0.249813613333	0.199511897222	0.197222635
u	0.173896158148	0.174974131296	0.218727977778	0.205944219074	0.226457521667
r	0.159622976049	0.160529720432	0.194487005926	0.244258176358	0.241102133889
a	0.154428768683	0.155476476811	0.195634478642	0.257286288786	0.23717399463
m	0.134056809561	0.138550505604	0.249794679547	0.278669892929	0.19892812621
è	0.104905743187	0.110348085201	0.236031129849	0.263370909643	0.285344136737
n	0.123560187729	0.125767581734	0.185125006616	0.178780105214	0.386767122246
t	0.160224872576	0.161085617245	0.186719678872	0.180328791738	0.311641030749
e	0.155070977525	0.164782225748	0.266341552957	0.151726799246	0.262078403583
s	0.121464754175	0.134413228583	0.269266110986	0.169958225082	0.304897654528
t	0.111520524725	0.117909189528	0.233868496995	0.190754858361	0.345946951509
è	0.103663048242	0.116416299843	0.262138088998	0.129494439454	0.38828817717
o	0.0920249777473	0.114023919948	0.240848499666	0.093158729818	0.459943905723
n	0.0795265235824	0.0971843056493	0.229526983222	0.124320609939	0.469441568574
e	0.0763053821941	0.0914622425498	0.216726507741	0.12581806898	0.489687809525
a	0.0688329140647	0.0871447768499	0.263860345914	0.155973321993	0.424188676508
n	0.0474610813549	0.0632001766166	0.385777138638	0.231052863998	0.272508768836
k	0.061921413785	0.0826233188722	0.394978636213	0.223601911333	0.236874742945
ò	0.0727746932617	0.0956574816241	0.261716090404	0.279261847111	0.290589897648
r	0.0547128930872	0.0669534258747	0.137906403801	0.265103635704	0.475323622549
a	0.0362964123624	0.0406548619582	0.073284723267	0.133628933568	0.71613503085
a	0.0207798317875	0.0235217506527	0.058772621089	0.319452889523	0.57747288495
t	0.0196664425958	0.0263313548842	0.17663984703	0.527853269841	0.249509081317
s	0.0491150281986	0.0605175612947	0.23517146901	0.464164649947	0.191031285439
ù	0.0523664963995	0.0631324254316	0.13590120967	0.462961836649	0.285638035146
n	0.0221906584665	0.0286328784772	0.08022896189	0.60640234555	0.262545171715
n	0.0100228853555	0.0133541501591	0.0546811714633	0.647730715183	0.274211090572
i	0.00445881499183	0.00652232008637	0.0226024460544	0.672322838394	0.294093590191
t	0.00157388150794	0.00262227016212	0.0177880507515	0.681952912798	0.296062890064
i	0.000602215516647	0.00132930956404	0.0191536299172	0.702592670933	0.276322178021
</S>	0.000391048023323	0.00083401289702	0.0149125464586	0.801275935467	0.18258646101
