 	se	vieni	a	casa	ogni	sabato	</S>
a	0.122277987	0.122278725	0.12289139	0.16045785	0.225775475	0.122932557	0.123386025
n	0.120505263667	0.120505898333	0.121177676667	0.16173172	0.232709198333	0.121256683667	0.122113548333
è	0.131828641222	0.131824976111	0.132215512222	0.15140329	0.184601169444	0.132550227889	0.135576189444
r	0.126058475741	0.126150208704	0.126963224074	0.141823213333	0.165184333148	0.150985889296	0.162834683148
t	0.12541893058	0.125546852901	0.126397078025	0.137212361111	0.153545064383	0.158376976432	0.173502751049
i	0.115517823527	0.1154924843	0.116204194008	0.130932457037	0.137582991461	0.142559445477	0.241710607016
è	0.0883702631757	0.0882905614333	0.089580479336	0.146523099012	0.201312747154	0.119553165159	0.266369695672
s	0.0632370583919	0.0634272704778	0.0661283204453	0.173455249671	0.322307525718	0.11332232172	0.198122278557
s	0.0529822781306	0.0534105584926	0.0571280308151	0.149671456557	0.288989925239	0.146101823907	0.251715939519
u	0.0404662880435	0.0403432542642	0.0456311699384	0.0985684078523	0.17444320708	0.246734244636	0.353813413173
k	0.0156583556145	0.0152676056547	0.0214554079795	0.0867660636174	0.157805491027	0.328301711545	0.374745337724
u	0.00597040403317	0.00589842284857	0.00960121353983	0.0670529971391	0.123233910342	0.490997507182	0.297245512575
à	0.00201555469472	0.00198605596219	0.00340753158661	0.0235147255464	0.049567832114	0.747509449061	0.171998863192
i	0.00068789192444	0.00067490426273	0.0012670438822	0.00827970083547	0.0191662043713	0.882939316354	0.0869850047307
s	0.000246653979013	0.00027866926391	0.0008635694874	0.00466694103182	0.0124737411238	0.930975692118	0.0504947472436
à	0.000103003256671	0.000153944345637	0.000761592492467	0.00366644391061	0.0235587407079	0.886139797373	0.0856164467479
m	4.39906338903e-05	6.58778995457e-05	0.000363234967489	0.0017418804502	0.0257488365693	0.853633145791	0.118403015583
b	1.88950944968e-05	2.97696638486e-05	0.000200520932496	0.00108887863007	0.0566756295231	0.840387948597	0.101598356861
a	9.03481879893e-06	1.92043719495e-05	0.000119313404165	0.000740792040023	0.133467333174	0.747578616199	0.11806572062
</S>	7.80884254946e-06	2.01272809747e-05	0.000101118687083	0.000543046915011	0.172536336587	0.691486358099	0.13530522031
