 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.12472531	0.124729635	0.12473101	0.124904232	0.124959045	0.1249855025	0.12479811	0.126167142
g	0.12466037	0.124679005	0.124670286667	0.124813070333	0.124978855	0.125209149167	0.124742114667	0.126247134
r	0.124672816667	0.124695021667	0.124683412222	0.125597831778	0.125020498333	0.125188309722	0.124720929556	0.125421172667
a	0.123938465556	0.123947187222	0.123950177407	0.125119877259	0.124328232778	0.124396549907	0.124744476519	0.129575042222
t	0.102241806852	0.102725505741	0.104038085802	0.175592595753	0.151720450926	0.119949523302	0.107637552173	0.136094464074
s	0.095087457284	0.0957324499137	0.097487561934	0.197017248584	0.161578556975	0.118430067767	0.101287207391	0.133379406691
a	0.111362255761	0.111582821305	0.112320640645	0.150482882861	0.136986092325	0.122974215922	0.11679161913	0.137499450897
è	0.110116775254	0.111269243768	0.110930121882	0.128651924287	0.127390707442	0.133492498641	0.11750179971	0.160646940299
n	0.105637713418	0.107524387923	0.106495372294	0.149302621429	0.124514985814	0.132068936214	0.111186257903	0.163269773433
a	0.0961626661393	0.097406092641	0.0973109907647	0.147301550476	0.126862471938	0.132224412071	0.109548387301	0.193183477811
n	0.0739186030464	0.0913683792137	0.0820988902549	0.133250206825	0.135315833979	0.154032517357	0.0922169081003	0.237798692604
g	0.0616541686821	0.0846729747379	0.0717387634183	0.127178612275	0.134050163326	0.147288339119	0.0782224930334	0.295194490868
r	0.055006514894	0.0639232349126	0.0616478294728	0.135174647425	0.141040433109	0.12143883304	0.0775438990111	0.344224610289
à	0.035303925298	0.0391931306375	0.0413229831576	0.118424521808	0.129778515703	0.114989859347	0.0893359230037	0.431651170096
m	0.0182109635993	0.0253227918792	0.0290178670525	0.061551914936	0.0881873032343	0.112342113449	0.115317054335	0.550050006699
m	0.0209606996998	0.0291691366264	0.0328429366842	0.071406228312	0.0707844844114	0.0958794398163	0.172098674778	0.506858402233
a	0.0194398603499	0.0222343374188	0.0236740938214	0.062520556004	0.0470077792371	0.0572040902721	0.307901371593	0.460017897411
u	0.00655033693463	0.00748929267827	0.00805914196213	0.0213522323947	0.0169893867457	0.0218688665907	0.533219537198	0.384471195804
d	0.00241131414621	0.00311643165476	0.00351797684904	0.0106953456249	0.0307614714819	0.0385195116969	0.487555312399	0.423422648601
e	0.0010262988986	0.00165466820325	0.00199225763968	0.0070792342733	0.0351937266473	0.0447750824323	0.464184257466	0.444094472867
r	0.000372495272733	0.00075793575275	0.00093330643656	0.0030754328561	0.0209050333691	0.0550019026774	0.479112005822	0.439841880956
f	0.000159268420911	0.000465649147583	0.000621321412187	0.0020463598287	0.0175993897897	0.0777224542258	0.400535921941	0.500849626985
ù	0.000116213270304	0.000198759412528	0.000369250044062	0.0013611922529	0.00832699726323	0.0484039313419	0.616839440647	0.324384178995
m	9.7561409768e-05	0.000122315967509	0.000272531364687	0.000922464527633	0.00534242218774	0.0324845990473	0.705928446882	0.254829616332
m	3.55346365893e-05	6.59834210363e-05	0.000137138288562	0.000477619719211	0.00384478849591	0.0297130953491	0.652032168961	0.313693642111
u	1.88707801964e-05	2.99043835454e-05	7.01242555207e-05	0.000242703374737	0.00203224489864	0.026953699783	0.64232897632	0.328323430704
</S>	1.89898865982e-05	2.32637537727e-05	6.01857312603e-05	0.000150222539869	0.00161688804932	0.0327735313915	0.62493873816	0.340418115352
