 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.097430672	0.097435197	0.097479268	0.109250565	0.109161295	0.097559467	0.097651257	0.097908143	0.0980914575	0.098032694
i	0.094528764	0.0945380736667	0.0946258893333	0.118072475	0.117895825	0.094785699	0.0949423423333	0.095346626	0.0959923825	0.0992719326667
n	0.0944437296667	0.0944543192222	0.0945389964444	0.116914971667	0.116751425	0.0946945116667	0.0948886854444	0.0952919983333	0.0961421075	0.101879260889
d	0.0971622148889	0.0971687497407	0.0972111904815	0.108267297222	0.108189911667	0.0972904258889	0.0974364348148	0.0977001241111	0.0981637858333	0.101409855296
è	0.0925029516296	0.0925189785802	0.0926274551605	0.119417199074	0.119249047222	0.0928217506296	0.0931716432716	0.0934427733704	0.0936160972778	0.110632096765
l	0.0909319005432	0.0909525848601	0.0910799333868	0.122447474691	0.122256805741	0.0913128838765	0.0917372644239	0.0921490364568	0.0923043744259	0.114827752255
a	0.0902577768477	0.09027816162	0.0904271444623	0.127004326564	0.12677125858	0.0907047029588	0.091048589808	0.0915948421523	0.092229788142	0.109683407418
à	0.0833992122826	0.0835722872067	0.0838380531541	0.130865362188	0.131004886193	0.0840046909863	0.0849499382693	0.0880201773841	0.086823872714	0.143521525806
l	0.0865113107609	0.0867421324022	0.0869440610514	0.111430570729	0.111905782064	0.0868911669954	0.0879818547564	0.0933551157947	0.0899639309047	0.158274091935
l	0.093973618587	0.0940705608007	0.0941431270171	0.10239116691	0.102592744021	0.0941373556651	0.0946432335855	0.0982177585982	0.0960386103016	0.129791833978
e	0.083977632529	0.0840361956002	0.0842844666724	0.12841230897	0.128343348007	0.0846848542217	0.0852885591952	0.0877864995327	0.0902004581005	0.142985691326
s	0.070378078843	0.0703738705334	0.0707040698908	0.12736045299	0.127302519336	0.0723566404072	0.0738616877317	0.0935752565109	0.0975479807002	0.196539453775
è	0.0565658206143	0.0566798568445	0.0571353532969	0.10798497433	0.109304463112	0.0591857434691	0.0641880919106	0.089270282837	0.0896534435667	0.310031997925
t	0.0403011302048	0.0399868379482	0.0405287044323	0.08928849811	0.0913552010373	0.0489163111564	0.0577250566369	0.100398164946	0.0922874378556	0.399212695975
t	0.0552181270683	0.0546075916494	0.0548801014774	0.0765471960367	0.0776157636791	0.0650370103855	0.0717090922123	0.119653266982	0.112476165952	0.312255708658
e	0.0560739463561	0.0562824478831	0.0599293584925	0.101212567346	0.10170439456	0.0685924844618	0.0772349240708	0.097772930994	0.108887558651	0.272309416219
k	0.0417104427854	0.0424109312944	0.0472119084975	0.104363517782	0.105250870187	0.0553815884873	0.0666906480236	0.0844823303313	0.0972243345503	0.355273462073
a	0.0322493664618	0.0327868619648	0.0349922201658	0.0781930539273	0.0797472753957	0.0388455398291	0.0493293260079	0.0632552274438	0.0824987051834	0.508102467358
v	0.0212159023539	0.0216620365216	0.0231629917219	0.0673882459758	0.0702006384652	0.025923878943	0.0424648120026	0.0766891998146	0.0974848303945	0.553807502453
ò	0.0169398969846	0.0187400508405	0.0210156319073	0.0609663146586	0.0786310194884	0.023968346981	0.0468947140009	0.118674116605	0.148702896798	0.465467027484
e	0.0075162473182	0.00966431518017	0.0123323407024	0.0316558448862	0.0539453433295	0.0152418779937	0.0338698680003	0.109824148868	0.196925345599	0.529024655828
n	0.0041433467294	0.00554997879339	0.00694731263413	0.0194909209621	0.0329260306098	0.0080165244979	0.0193067440001	0.102785846289	0.1795440352	0.621289251943
ì	0.00300729904313	0.00488285846446	0.00696949134471	0.015505457454	0.0296725422033	0.00961900533263	0.0196645336667	0.097457488763	0.1887276984	0.624493617314
m	0.00150434901438	0.00303634285482	0.0052165658149	0.00766507408467	0.0185520717344	0.00903408011088	0.0176658968889	0.0723071442543	0.2477496228	0.617268822438
e	0.00078880630146	0.00143617505827	0.0021936623483	0.00357708420156	0.00869368607813	0.00397915183029	0.00958630456297	0.0465899190848	0.365398840933	0.557756370813
p	0.00032957290382	0.00074606637609	0.0009326510061	0.00147363612052	0.00420278149271	0.00156871285676	0.00529398488766	0.0265168846949	0.580774346978	0.378161393604
r	0.00037324580794	0.000925872075363	0.00125531581537	0.00197437728684	0.00568124246424	0.00185169660559	0.00660417206255	0.0412072568983	0.564889192326	0.375237654535
ò	0.000379401942647	0.000811872191788	0.00130088418179	0.00199892527561	0.00568844725475	0.0021727378352	0.00757481968752	0.0431939592994	0.542283274109	0.394595688178
n	0.000183987107549	0.000356217657263	0.000542614947263	0.000800395568537	0.00259240561825	0.00113487383507	0.00504969789584	0.0307152934331	0.728291358036	0.230333162726
t	7.46209408497e-05	0.000168544764088	0.000229516792421	0.000314830580846	0.00114502745942	0.00061171235169	0.00423844129861	0.0243300741444	0.755024339345	0.213862900909
a	2.96787728166e-05	7.2972493196e-05	0.000108652612474	0.000126160072949	0.00048772515314	0.000450794490563	0.00521030309954	0.0225045777148	0.675312133115	0.295697003636
</S>	1.72518477083e-05	4.3931976848e-05	6.1924728737e-05	6.82585634745e-05	0.00028635284657	0.000320292380281	0.00564514804977	0.0281092938574	0.644965816558	0.320481731818
