 	può	che	sono	ancora	svegli	</S>
i	0.162653225	0.16255285	0.16274555	0.17771922	0.1647237	0.169605485
s	0.152101045	0.151940946667	0.152362463333	0.171916863333	0.177391143333	0.194287575
ò	0.139550468333	0.139383285556	0.139767547778	0.158079487778	0.171400304444	0.251818908333
z	0.144037929444	0.143895271852	0.144459945926	0.161075475926	0.158097961481	0.248433416111
i	0.148839253148	0.148549457284	0.149244588642	0.184582675309	0.15697029716	0.211813752037
k	0.140146677716	0.139768979095	0.140789399547	0.189244665103	0.191793519053	0.198256777346
a	0.132525819239	0.132093276365	0.133609106516	0.187192288368	0.200217019684	0.214362499115
ì	0.106534469746	0.106004699455	0.109260972172	0.190570016123	0.177340923228	0.310288926372
n	0.0903690732487	0.0900707371517	0.0938582473907	0.160596678708	0.171741917743	0.393363365457
e	0.0881937410829	0.0859629423839	0.0879647691302	0.206905862903	0.127696850914	0.403275851819
a	0.058433225361	0.0565137607946	0.0638007607101	0.345871454301	0.150374478638	0.325006337273
n	0.036324804787	0.0374592669315	0.0500850212367	0.3999155981	0.222692659546	0.253522679091
k	0.0511793695957	0.0518947189772	0.0606957270789	0.3350118727	0.231259946515	0.269958376364
ò	0.0556878365319	0.0531851386591	0.070355255693	0.245548304233	0.243442948838	0.331780508788
r	0.042259218844	0.0398975052197	0.0639038018977	0.152660019744	0.209643659613	0.491635802929
a	0.0301293012813	0.0286679970732	0.0420887634326	0.075520316248	0.111985291538	0.71160835431
a	0.0140159091938	0.0116354540244	0.0194918972775	0.090059113416	0.262158418846	0.60263920477
t	0.00812788933127	0.0067393428748	0.0264670634258	0.247600867805	0.428250152949	0.282814664923
s	0.0224108122771	0.00984149482493	0.0338396041419	0.325784679268	0.400497990983	0.207625441641
ù	0.026999406259	0.00958705827498	0.024253092714	0.193547933756	0.460057820328	0.285554727214
n	0.0113912291963	0.00425386243833	0.0147788140047	0.095248400252	0.606950383443	0.267377295738
n	0.0041747768421	0.00172844180611	0.00868823556823	0.0631929967507	0.634136444481	0.288079045246
i	0.0015684664207	0.000788584848703	0.00526112305608	0.0251030964836	0.674490231494	0.292788465082
t	0.000569422783567	0.000350261219568	0.0146846470854	0.0106670710612	0.665515943831	0.308212655027
i	0.000227688929189	0.000187278426523	0.0187846814618	0.0065732510204	0.650487481277	0.323739625009
</S>	0.000138933461595	0.000139539238261	0.0119415263809	0.0053454020102	0.739327940639	0.243106672504
