 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.11083852	0.1108375525	0.1108379325	0.1108367525	0.1108791575	0.11095476	0.111020487	0.1110219225	0.1127729045
e	0.110427286667	0.1104250625	0.110410715833	0.110407639167	0.1106265625	0.110931345333	0.111795230333	0.111197420833	0.113778747833
t	0.0985394255557	0.0985266455	0.0988122519443	0.098674751389	0.100362299167	0.107015213778	0.104220643444	0.114856543611	0.178992240944
i	0.0900666918519	0.0900685598333	0.0904408439814	0.0902547287963	0.0931063697223	0.102855511259	0.0994641144813	0.11423852587	0.229504653648
p	0.0974228439506	0.0975218799444	0.0975622379938	0.0974913462654	0.0993844265741	0.10421878042	0.104550042827	0.10961011329	0.192238324549
à	0.0945491013169	0.0946661713148	0.0946213026646	0.0946950920885	0.0958924775247	0.09867078014	0.0995878902757	0.103408241097	0.22390892485
s	0.069817381439	0.0697093131049	0.0721606708882	0.0711808193628	0.0802258545082	0.0996894267133	0.0910526397586	0.113554783699	0.332609081617
t	0.070204784813	0.0700226557016	0.0733234669627	0.0718825551209	0.0832202248361	0.107949397238	0.0951878935862	0.1235166179	0.304692397206
a	0.0839881316043	0.0838020952339	0.0847589923209	0.0841843450403	0.0928810632787	0.107973484079	0.116440073195	0.117202685967	0.228769115735
ì	0.0691129212014	0.0692817504113	0.0690330407736	0.0689678976801	0.0825241040929	0.101592603026	0.127429481065	0.122934025322	0.289124168578
t	0.0464285610671	0.0469257388038	0.0467827202579	0.0469473802267	0.059614035031	0.0826833260087	0.097254901355	0.124626101774	0.448737266193
e	0.032112091689	0.0320512422679	0.0319601687526	0.0317892730756	0.0629081940103	0.100714075336	0.130923604785	0.136045243925	0.441496148731
l	0.0351651192297	0.0366691234226	0.0347519089175	0.0338650823585	0.0704415713368	0.109151711779	0.149503408262	0.131487215975	0.39896489291
e	0.0325447560766	0.0348056921409	0.0323097149725	0.0313303371195	0.0603582617789	0.0935390672597	0.132484679421	0.138252536658	0.44437498097
à	0.0221036890255	0.025431132047	0.0220882969908	0.0222091943732	0.0541382512596	0.0973809157532	0.17766426314	0.213740802219	0.365243503657
l	0.0193062503418	0.0259763720157	0.0208713003303	0.0192584851244	0.0374252740865	0.0781686552511	0.146711065713	0.218672877406	0.433609757886
a	0.0145815884473	0.0197583454719	0.0157898121101	0.0140180976415	0.0295226163622	0.0566774337504	0.0877217199043	0.282473985802	0.479456405962
t	0.00806497581577	0.010331267624	0.0092717768367	0.0093173692805	0.0326914994541	0.0683561015835	0.139084153301	0.399487515267	0.323395338654
o	0.00433543817192	0.00575320974133	0.00628287821223	0.00645825906017	0.0235705311847	0.0587186001945	0.139312234767	0.493681378422	0.261887462885
n	0.00319529895731	0.00393561834711	0.00441338133741	0.00555867962006	0.0131199664282	0.0386305280648	0.101608851922	0.524088336141	0.305449307628
ì	0.0034300647191	0.00528537544904	0.00860870557914	0.01089430964	0.0132500458094	0.0350497113549	0.109121350641	0.443148418714	0.371211979209
c	0.0023222004397	0.00448868787301	0.00893094199305	0.0120082445467	0.0105850810698	0.0198809011183	0.0838713202137	0.536777022905	0.32113558307
h	0.00109435060323	0.001867220301	0.00367927432102	0.0062308895489	0.0061782746566	0.0130612347061	0.0651976887379	0.690611760968	0.212079281023
a	0.000475362888743	0.000753937853667	0.00157415186367	0.00316657864963	0.00344264788553	0.00830991430203	0.0851424249126	0.638522816989	0.258612147008
v	0.000211434400581	0.000327539751222	0.000886895321223	0.00209782924988	0.00185882512851	0.00453835810068	0.0893727396375	0.618204098996	0.282502275669
à	0.00016658968686	0.000604087917074	0.00130262580707	0.00181596324996	0.00158360294284	0.00353848513356	0.0595922085458	0.663410139665	0.267986298556
l	0.00012288501462	0.000684565235691	0.00151281553569	0.00175164358332	0.00168113144761	0.00439256854452	0.0798813235153	0.674238703222	0.235734384852
o	6.716577054e-05	0.000342671591897	0.000997727211897	0.00357307726111	0.00170663638254	0.00525127328151	0.125096037838	0.646953567741	0.216011846951
n	0.000152240143513	0.000345508987299	0.000890137903966	0.00555317602037	0.00143480832751	0.00470172932717	0.104068603946	0.670120969247	0.21273281565
t	0.000586296274504	0.0010571819691	0.00189957766799	0.00510225184012	0.0035860686425	0.00698056024239	0.0727100826487	0.727443103082	0.18063487855
a	0.000615226461501	0.00120384038637	0.00215574392266	0.00543301598004	0.00424912031417	0.0071577560808	0.0834150955496	0.664510767694	0.231259426183
</S>	0.000315727085751	0.000702211788185	0.00142684421133	0.00642383799002	0.00279527730709	0.0049589340404	0.0871507547748	0.625218083847	0.271008313091
