 	la	pasta	vuole	sale	</S>
i	0.19738262	0.20097231	0.200193755	0.199697415	0.201753885
p	0.194950966667	0.200628296667	0.200168925	0.200243785	0.204008025
à	0.187345148889	0.193647895556	0.193962385	0.194417971667	0.230626615
s	0.134631918296	0.150465375185	0.194032321667	0.200456200556	0.320414195
t	0.0849769667653	0.103001461728	0.177586897222	0.277467626852	0.356967088333
a	0.0895612075884	0.126956560576	0.147559882407	0.271155948951	0.364766469444
ì	0.0749769435295	0.140193050192	0.116691399469	0.198911196317	0.469227463148
t	0.0388983438432	0.0892136897307	0.0867648984897	0.163148132106	0.621974937716
e	0.0242959449477	0.0654064262436	0.0794967294966	0.180300894035	0.650499975905
l	0.0165530014826	0.0542417427479	0.0738194998322	0.236246628012	0.619139088635
e	0.00651593674087	0.025097879216	0.0484217852774	0.315065482671	0.604898896212
à	0.00242415660029	0.00967390110533	0.0201054043258	0.56229887089	0.405497678737
l	0.00107464987343	0.00485379100178	0.0097771658086	0.704773090297	0.279521329579
a	0.00051276241581	0.00253784024393	0.0136994080695	0.742316830099	0.24093317786
</S>	0.000301272294905	0.00133598463696	0.0199260475348	0.811286315049	0.16715038093
