 	quest	anno	che	viene	mangio	quanti	voglio	</S>
f	0.124317395	0.124319945	0.12431805	0.124339789	0.1257316	0.12712801	0.12472531	0.125119895
è	0.123563736667	0.123564845	0.123565398333	0.123593231	0.125080796667	0.12641955	0.124124066667	0.130088368333
o	0.120427137222	0.120429865	0.120421991111	0.120530515	0.128618988889	0.135764696667	0.121732185556	0.132074612778
p	0.116487982407	0.116525611667	0.116467577037	0.116673353	0.134281696296	0.150967362222	0.118704848519	0.129891570926
p	0.113920670802	0.113967847222	0.113910679012	0.114076304333	0.129712945432	0.145118294074	0.11617665084	0.153116620309
ò	0.105391113601	0.105409585741	0.105432859671	0.105570338111	0.115492731811	0.124907808025	0.10941401828	0.228381550103
r	0.0794916792003	0.0795329519137	0.0825295932237	0.098701426037	0.102039258937	0.100061192675	0.137340449427	0.320303450034
k	0.0815926044001	0.0816409039712	0.0855953744079	0.107069612012	0.105930134646	0.0982842808917	0.155549823142	0.284337270011
e	0.0984085214667	0.0984222879904	0.0997476014693	0.107009342337	0.111575774882	0.114607240297	0.127197056381	0.243032180004
t	0.0780144094889	0.0780387773301	0.0801473338231	0.0932804241123	0.110500989961	0.119484313432	0.147307724127	0.293226040001
e	0.0503531434963	0.05038256911	0.052748871941	0.0679175160374	0.0913675083203	0.105367351144	0.152524581376	0.42933848
e	0.0330320608321	0.03440493837	0.033143695647	0.0416243523458	0.13234467944	0.176878040381	0.123880631792	0.424691646667
t	0.0254364036107	0.02850616279	0.0246065302157	0.0317698431153	0.222721433147	0.281385896794	0.117583125264	0.267990665556
r	0.0273200962036	0.02958752593	0.0272491507386	0.0324148907051	0.184815646382	0.217193857931	0.145299945088	0.336118951852
ò	0.0235436332345	0.0242106859767	0.0260111189129	0.0334223989017	0.120434780794	0.150705791644	0.176300091696	0.445371543951
o	0.0114858552448	0.0116008914922	0.0144108781376	0.0214218970339	0.122058343598	0.246804467215	0.186248923899	0.385968751317
p	0.0087921930816	0.0103038933307	0.00835887854587	0.0120663619113	0.119315141199	0.271482289072	0.161035169966	0.408646093772
ò	0.00770501819387	0.0098158922769	0.00685021834862	0.0105473503038	0.1170413924	0.326836239691	0.129298535322	0.391905394591
s	0.00356774766462	0.0049062665923	0.00819281711621	0.0180697852679	0.1443640128	0.392912556564	0.169837415107	0.258149408197
s	0.00193422508821	0.00290829707743	0.00833976787207	0.0200844780893	0.137292132933	0.306032792188	0.240774341702	0.282633949399
a	0.000782339827737	0.00112763613248	0.00363908472402	0.00914434781977	0.070815366311	0.188767840063	0.406624537234	0.3190988498
t	0.000335439370912	0.000478693550827	0.00162462382467	0.00636875539659	0.0368312421037	0.0964995326877	0.554293035745	0.303568693267
è	0.000298592033637	0.000507227363609	0.00120927159156	0.00554165719886	0.0277186983679	0.0769293242292	0.591105478582	0.296689741089
l	0.000252343853879	0.000474855053536	0.00081180526052	0.00236590849962	0.0180558957893	0.0922666147431	0.617140526194	0.26863204703
o	0.000111793348293	0.000262221670179	0.000360054433507	0.00105744606654	0.0115733556964	0.0961082249144	0.598778675398	0.291748265677
</S>	8.58817756465e-05	0.00026827276509	0.000245118391753	0.00066538333327	0.0070482054982	0.0811672424572	0.573043137699	0.337476807838
