 	sul	muro	vuole	uno	specchio	</S>
s	0.15787819	0.158515225	0.158070095	0.161207595	0.188315115	0.176013785
t	0.157793636667	0.158440488333	0.157984858333	0.161144175	0.188536331667	0.176100528333
o	0.162501832222	0.162834699444	0.162620286111	0.165246331667	0.175201037222	0.171595816111
t	0.128623490741	0.129831288148	0.128681532037	0.134304808556	0.237491949074	0.24106694537
ì	0.116262736914	0.118026904383	0.115946894012	0.120710580852	0.258370753025	0.270682148457
c	0.123823625638	0.126011984794	0.123922701337	0.133531300284	0.250828781008	0.241881622819
h	0.120594765213	0.123058394931	0.121332230446	0.135545926761	0.265609177003	0.23385951094
o	0.130749268404	0.134936984977	0.129907980149	0.145738295587	0.220692639001	0.23797484698
t	0.088473436668	0.094098773659	0.0876021867163	0.110214625196	0.259694073	0.359916942327
è	0.0564189714227	0.061394506553	0.0543685955721	0.071298661732	0.241665941	0.514853344109
l	0.0461020782742	0.0524933121843	0.044869777524	0.067829747244	0.240522777	0.548182298036
i	0.0209974955581	0.0259216933948	0.0227078481747	0.056596844748	0.275075305667	0.598700812679
o	0.0124619530527	0.0168090361316	0.0198312210582	0.0486020672493	0.278172835222	0.624122894226
j	0.00697571941757	0.0116156028439	0.0171564015527	0.0423822084164	0.410270925074	0.511599114742
a	0.00303085379586	0.00490172371463	0.0075889532509	0.0286007274721	0.541798075025	0.414079634914
l	0.00135088497529	0.00267108840488	0.00316587891697	0.0324783421574	0.526425208342	0.433908581638
ì	0.000820628265097	0.00190642476829	0.00167382276232	0.0339806687191	0.574338886114	0.387279563879
</S>	0.000552338162549	0.00109137603414	0.00094318911616	0.0249936948596	0.684514443057	0.287904966939
