 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.110576092	0.110589105	0.110543945	0.1106946875	0.1107350925	0.1113247075	0.111880572	0.110873023	0.112782773
s	0.109942975333	0.109956351667	0.109919828333	0.110113984167	0.110206014167	0.1113213275	0.112919905333	0.110947027667	0.114672603
o	0.109682000111	0.109690707222	0.109674649444	0.109902118056	0.110019732722	0.1114108925	0.113654201778	0.110884725889	0.115081001
t	0.102589631704	0.102597809074	0.102634403148	0.104046982685	0.104399262241	0.111767040833	0.119925437259	0.110602435296	0.141437003667
r	0.100574983901	0.100579126358	0.100646357716	0.102337627562	0.102734057414	0.111633128611	0.121123145753	0.110786328432	0.149585236222
a	0.107173087967	0.107181992119	0.107177559239	0.107820822521	0.107968302471	0.11123371287	0.114572948584	0.110886724144	0.125984843741
ù	0.108072855989	0.10808574404	0.108222059746	0.108714484174	0.109054014157	0.11141084429	0.113729357861	0.110034051381	0.122676597914
d	0.10777583533	0.10778324268	0.108017916582	0.108395913391	0.108877424719	0.11137560143	0.114799690954	0.11016296446	0.122811419305
i	0.107423073777	0.10743977356	0.107511083527	0.108361349797	0.108606701573	0.111673190477	0.113418546985	0.10992915682	0.125637133102
è	0.103322353259	0.103350034187	0.104160332509	0.105716463266	0.107049990524	0.112575143492	0.114395613662	0.105927320607	0.143502771034
n	0.101940451086	0.101960059729	0.103443480836	0.104402876422	0.106629593508	0.111757061164	0.114644602554	0.105054691869	0.150167203678
g	0.103866757029	0.103878658243	0.104883456945	0.106451227474	0.107751131169	0.112263071721	0.110244924185	0.10625727729	0.144403481226
r	0.103270225676	0.103278322748	0.103945698982	0.105715342491	0.10647405039	0.111565168574	0.108933814728	0.108821370763	0.147995960409
a	0.097038611892	0.0971689092493	0.0971963696607	0.099920115497	0.100634854797	0.109469942858	0.108949031576	0.107864521921	0.18175761347
m	0.0910340872973	0.0912495564164	0.0907269732202	0.0940139231657	0.0957362342657	0.113342237619	0.141494400525	0.102442613974	0.17995997449
m	0.0971717024324	0.0972901271388	0.0969937810734	0.0982526477219	0.100155368089	0.114814680873	0.153508560175	0.104470687991	0.13734245983
è	0.0817284308108	0.0819072693796	0.0822695056911	0.0882511172406	0.0905516420297	0.105046995291	0.116583124725	0.10240151933	0.251260428277
n	0.0703842702703	0.0705850917932	0.0717799072304	0.0787810437469	0.0820302813432	0.0963213784303	0.0999402962417	0.10170542311	0.328472329426
o	0.0733961400901	0.0740249472644	0.0729772490768	0.0777154479156	0.0808253671144	0.10055988481	0.116682175414	0.11290652437	0.290912269809
p	0.0629164983634	0.0639835757548	0.0620437530256	0.0662508733052	0.0732351590381	0.112811153603	0.170888331805	0.103967041457	0.283903619936
u	0.0481356381211	0.0489689875849	0.0488158076752	0.0595491274351	0.0709974950127	0.142120011201	0.251212120602	0.084387515819	0.245813289979
s	0.0269964923737	0.027517374695	0.0283508745584	0.0451379548117	0.0625449120042	0.170539967067	0.286376393534	0.088614977273	0.263921039993
s	0.0213538637912	0.0217125813983	0.0248807191861	0.0494132182706	0.0654181376681	0.161297232356	0.237724344511	0.106966929091	0.311232973331
è	0.0215168605971	0.0224014251328	0.029695295062	0.0552691874235	0.0825839612227	0.133937659452	0.18487347817	0.143036729697	0.326685417777
n	0.0181383458657	0.0191773063776	0.0304847046873	0.0404267938078	0.0797804604076	0.100777627151	0.133547017723	0.136123023232	0.441544739259
a	0.0143735642886	0.0149865295592	0.0226127642291	0.0288277366026	0.0566187998025	0.0660414053837	0.105853260908	0.208095161077	0.482590793086
p	0.0101971052629	0.0108537442864	0.0135300140764	0.0181822892009	0.0462272629342	0.0720868714612	0.113989740303	0.249925570359	0.465007411029
o	0.00689053788763	0.0074234865088	0.00938347044547	0.010125197567	0.0383113469781	0.0724447668204	0.102507378434	0.331424923453	0.42148893701
è	0.00262713018921	0.00287322961627	0.00373485500182	0.00430830215567	0.0221416436594	0.0469839249401	0.0910676528113	0.554657407818	0.27160590567
t	0.00134623382307	0.00148965927209	0.00247463446727	0.00267604118522	0.0142014592198	0.0501965533134	0.10154846927	0.646893989273	0.179172978557
a	0.000795078554357	0.000881111010697	0.00189494631576	0.00179963601507	0.00892286777327	0.0427291254378	0.101486296423	0.574589049758	0.266901899519
d	0.000312666492119	0.000361353615232	0.000859772538587	0.000974020045023	0.00594901419109	0.0227421501459	0.073870664141	0.540022849919	0.354907523173
i	0.000137482934706	0.000175269465411	0.000423882878196	0.000631556745008	0.00474735489703	0.0150727467153	0.0556012023803	0.55051710664	0.372693441058
k	7.05434282353e-05	0.000104362323137	0.000212938986065	0.000370495945003	0.00319593436568	0.0112416282384	0.0554078997934	0.587125815547	0.342270447019
ò	8.62233260784e-05	0.000119164273712	0.000146932294688	0.000283022418334	0.00281624182189	0.0104047024128	0.0585538412645	0.618793878516	0.30879603234
m	8.28351472261e-05	0.000115009124571	0.000122451672896	0.000230534679445	0.0023572376073	0.0086373401376	0.0911693250882	0.601897942839	0.295387347447
m	3.16915722754e-05	4.5896557857e-05	9.02569099653e-05	0.000228928643148	0.00225144270243	0.0101349227125	0.148528995029	0.510347787613	0.328340102482
a	1.53493557585e-05	2.53473072857e-05	6.67506069884e-05	0.000194199819383	0.00167351637414	0.0089555307375	0.126018205676	0.404893362538	0.458157750827
</S>	1.23442333792e-05	2.39118111428e-05	7.06935954942e-05	0.000146974427191	0.00106973929707	0.00593672061875	0.079339858838	0.419700621269	0.493699150413
