 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.141879405	0.14193805	0.142077665	0.1419205	0.142704435	0.14243053	0.14704939
m	0.139116168333	0.13932815	0.139339775	0.13923446	0.152889265	0.143601983333	0.14649019
à	0.134365689444	0.13459323	0.134477731667	0.1356954	0.152067258333	0.140817641111	0.167983043333
k	0.128677083148	0.128763641333	0.129105517222	0.131292736667	0.136690759444	0.16292701037	0.182543251111
i	0.130500904383	0.130566165111	0.131137799074	0.132378282222	0.135668093148	0.173201240123	0.166547533704
n	0.134424688128	0.134805001704	0.134872169691	0.137858860741	0.138867124383	0.160140416708	0.159031737901
a	0.130746109376	0.131386177235	0.131515776564	0.13484927358	0.142406338128	0.152182885569	0.176913422634
t	0.0963971564587	0.0971086190783	0.0978870968547	0.0996183111933	0.124066389376	0.25379372519	0.231128710878
è	0.0696517321529	0.0706333830261	0.0726494536182	0.0927531370644	0.0998694331253	0.314107645063	0.280335223626
l	0.066038273051	0.066942435342	0.0736044778727	0.0999472690215	0.107529764375	0.266680271688	0.319257521209
i	0.0625208713503	0.0650700427807	0.0780858459576	0.0822818730072	0.123625084792	0.215841342563	0.372574953736
s	0.0505742407834	0.0538019515936	0.0715373253192	0.0676199443357	0.118846728264	0.231130776188	0.406489014579
t	0.0411957525945	0.0427272918645	0.0574329651064	0.0558705914452	0.0962096907547	0.298109362063	0.408454318193
i	0.0396670481982	0.0458070846215	0.0607162450355	0.0493664504817	0.0874885915849	0.221974030688	0.494980549398
a	0.0230989787327	0.0355377205405	0.0489755136785	0.0330778268272	0.109342010528	0.234886466896	0.515081486466
m	0.0135611805776	0.0239501601802	0.0278945132262	0.0225695629424	0.123775576843	0.384292772299	0.403956232155
m	0.0103324118592	0.0156656813934	0.0181480150754	0.0173719649808	0.114813358948	0.417232707433	0.406435887385
è	0.00648336773973	0.00907334943113	0.0117725006251	0.0118879569936	0.075053461116	0.529546125811	0.356183285795
n	0.00617924269991	0.00835156044371	0.0098999281417	0.0159457519979	0.037674925172	0.47575541327	0.446193218598
i	0.0061490700333	0.00829363991457	0.0090659798139	0.0164409928993	0.0250277235907	0.211340103757	0.723682496199
a	0.0027022865011	0.00412673907152	0.00449440903797	0.00767473579977	0.0183957143969	0.243259235919	0.7193468654
t	0.00157304289037	0.00249585935717	0.00327306594599	0.00509045809992	0.0231733314656	0.470091061973	0.4943031618
t	0.00121025486346	0.00180426971906	0.00781136291533	0.0186143486	0.103358272489	0.547700343991	0.3195011206
o	0.00073884712682	0.00113993580435	0.00856853204844	0.0218637039	0.12541180483	0.496343314664	0.3459338502
m	0.000292258221273	0.000501088312783	0.00316118119281	0.00828558713333	0.0586937112767	0.454627671555	0.474438516733
e	0.000138778483424	0.000275293923261	0.0013499658956	0.00371669550444	0.0346936739256	0.504039013852	0.455786575578
k	7.98569924747e-05	0.00015049050342	0.000536436876533	0.00226270466148	0.0201909881419	0.461300631284	0.515478865193
k	0.000115179662492	0.000148074467807	0.00138917580551	0.00746612738716	0.050838091714	0.286559390428	0.653483941731
à	0.000160587137497	0.000125765414602	0.0022033936685	0.00877738879572	0.061167030238	0.235899886809	0.691665947244
n	0.000120276845366	9.81213622007e-05	0.00140040966617	0.00358644637524	0.0336792914127	0.336954565603	0.624160892415
i	4.36845176553e-05	5.97265880669e-05	0.000537533084057	0.00136055649508	0.0210861261376	0.512078235201	0.464834127472
k	1.97269005518e-05	4.5494644689e-05	0.000243407060019	0.000763095925027	0.0168707587125	0.6048330584	0.377224455824
o	1.34086555173e-05	4.0816972563e-05	0.000200139920006	0.000758713608342	0.0194627259042	0.6410454528	0.338478725275
</S>	1.11797432586e-05	2.45974377815e-05	0.000202329490003	0.000742762504171	0.0208785284521	0.6497545764	0.328385982637
