 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.0709554825	0.070885295	0.07088736	0.0708874675	0.0710380525	0.07087126	0.07102485	0.0708843805	0.0709068225	0.0709414525	0.0709514625	0.07201214	0.0724185525	0.075335428
à	0.0706818458333	0.0705655	0.0705651853333	0.0705932241667	0.0708231255	0.0705503733333	0.07079907	0.0705625288333	0.0706231291667	0.0706320895	0.0707018908333	0.0735519066667	0.0723986225	0.076951496
b	0.0707851419444	0.0706771066667	0.0706726537778	0.0707213413889	0.0708820818333	0.0706703761111	0.0708613666667	0.0706723429444	0.0707442460556	0.0707105835	0.0708382502778	0.0749029788889	0.0716780795	0.0751834436667
b	0.0710122273148	0.0709540838889	0.0709505945926	0.070980698463	0.0710479046111	0.0709514087037	0.0710426155556	0.0709512876481	0.0709937600185	0.0709824261667	0.0710922434259	0.0739243596296	0.0716220365	0.0734943475556
e	0.0711619107716	0.071143162963	0.0711421615309	0.0711562374877	0.071212963537	0.0711416895679	0.0712144418519	0.0711427558827	0.0711661900062	0.0711738053889	0.0712353858086	0.0724260065432	0.0716874901667	0.0729957905185
t	0.0709359985905	0.0709271276543	0.070926887177	0.0709381104959	0.070993371179	0.0709262681893	0.0710175739506	0.0709298186276	0.0709569800021	0.0710309617963	0.0711659282695	0.0720740421811	0.0725341033889	0.0746428468395
o	0.0707963861968	0.0707908442181	0.070791199059	0.070801466832	0.070866910393	0.0707893777298	0.0709001179835	0.0707946375425	0.0708251266674	0.0709232739321	0.0710829510898	0.0719563573937	0.0730068161296	0.0756745456132
à	0.0707403520656	0.070660683406	0.0706579930197	0.0707139442773	0.0708794567977	0.0706594392433	0.0708770826612	0.0706593455142	0.0707435568891	0.0707271713107	0.0708490253633	0.0732217657979	0.0721458470432	0.0764643432044
t	0.0703780806885	0.0701212664687	0.0701109443399	0.0702347914258	0.0704235389326	0.0701225184144	0.0704190542204	0.0701157368381	0.070282406963	0.0702212937702	0.0704702201211	0.0752849085993	0.0721981123477	0.0796171257348
t	0.0704015152295	0.0701640541562	0.07015464478	0.0702532104753	0.0703630496442	0.0701655698048	0.0703852214068	0.0701616156127	0.0702981156543	0.0703150665901	0.0706033883737	0.0744610095331	0.0729339007826	0.0793396019116
o	0.0704072167432	0.0703331950521	0.0703337829267	0.0703723018251	0.0705779952147	0.0703258616016	0.0705924404689	0.0703352138709	0.0704148318848	0.07048209753	0.0706351977912	0.0723770931777	0.0736571935942	0.0791555473039
k	0.0695783822477	0.0695366100174	0.0695388323089	0.0695898569417	0.0698672287382	0.0695281772005	0.0698916301563	0.0695406966236	0.0696483972949	0.0697504391767	0.0699824792637	0.0726863643926	0.0753667778647	0.085494140768
o	0.0690816840826	0.0690382100058	0.069039614103	0.0690965803139	0.0694201829127	0.0690251857335	0.0694722283854	0.0690413322079	0.0691614890983	0.0692829130589	0.0696032614212	0.0746473547975	0.0760164259549	0.0880735319227
r	0.0679793380275	0.0679520820019	0.0679546763677	0.068059155438	0.0683527793042	0.0679457185778	0.0684786311285	0.0679638074026	0.0681601913661	0.0684279810196	0.0690398504737	0.0753954449325	0.078671769985	0.0956185339742
à	0.0677076726758	0.0676961926673	0.0677008971226	0.0679274738127	0.0682547977681	0.0677135445259	0.0686240937095	0.0677166504675	0.0680564454554	0.0682419636732	0.0689026384912	0.0734385716442	0.0785179713283	0.0995010779914
s	0.0587745102253	0.0587946328891	0.0588178773742	0.0593321179376	0.0602982905894	0.058863895842	0.0631977872365	0.0591388231558	0.0607331964851	0.0675809145577	0.0753973361637	0.0876081572147	0.104202487109	0.127259995997
i	0.0547822980751	0.0548388062964	0.0548839841247	0.0554629759792	0.0576363315298	0.0548810692807	0.0612440467455	0.0552941110519	0.057375673495	0.0665948198526	0.0767454687212	0.0917986037382	0.11292124237	0.145540561999
k	0.059241716025	0.0590162710988	0.0590422213749	0.0594793619931	0.0614177458433	0.0590082610936	0.0630266995818	0.0592057253506	0.0604091144983	0.0642548759509	0.0689640429071	0.0812252992461	0.0990356074567	0.146673047333
o	0.059696116675	0.0593454126996	0.059360519125	0.0597161539977	0.0611168326144	0.0593201136979	0.0623697188606	0.0594453317835	0.0602798981661	0.0623580129836	0.065331610969	0.0791261497487	0.0975338024856	0.155000339111
r	0.056296711225	0.0561366888999	0.0561602030417	0.0567038296659	0.0578570015381	0.0561472922326	0.0592737562869	0.0562525239278	0.0573206233887	0.0594392509945	0.0629737136563	0.0800033099162	0.104578180829	0.18085693637
à	0.0537229954083	0.0536456699666	0.0536805846806	0.0548708448886	0.056055707846	0.0537566867442	0.060121500429	0.0538011813093	0.0555836427962	0.0570878709982	0.0608414002188	0.0762751443054	0.102555366943	0.208001422123
s	0.0475627131361	0.0475920673222	0.0476716865602	0.0496437632962	0.0523029346153	0.0478352529147	0.0621312228097	0.0484940064364	0.0532439169321	0.0649531293327	0.0745584690729	0.0944882624351	0.107363092314	0.202159500708
i	0.0414388073787	0.0416241341074	0.0417898975201	0.0436585747654	0.0500523802051	0.0416862399716	0.0612896252699	0.0427815291455	0.0485214319774	0.0645850114442	0.075834165691	0.0984748454784	0.110121418771	0.238141940236
s	0.0399252687929	0.0398070803691	0.03995075484	0.0412476082551	0.0480203334017	0.0396963343239	0.0554121017566	0.0403773560485	0.0440042896591	0.0526989984814	0.0607130462303	0.0931352298261	0.11010082759	0.294910763412
i	0.0333088932643	0.033129719123	0.0333177896133	0.0343711917517	0.0419626811339	0.0328454657746	0.0493295919189	0.0335253296828	0.036575259553	0.0432903541605	0.0500623904101	0.0881446266087	0.117212981197	0.372923744471
e	0.0297549060881	0.024607686041	0.0243912408711	0.0256890254172	0.0345616177113	0.0237957382582	0.0408648586396	0.0245110405609	0.027345086851	0.0298784063868	0.0334071248034	0.0738701468696	0.147515569066	0.45980756149
e	0.021424965696	0.0131060431803	0.0122624687904	0.0140161171391	0.0190701559038	0.0120721214194	0.0211221307465	0.0125200873203	0.015054723717	0.0148993294623	0.0212979412678	0.0648044589565	0.363994603022	0.394354880497
