 	voglio	che	Maria	venga	domani	</S>
i	0.16343903	0.163207995	0.163419095	0.163405665	0.169496515	0.177031695
t	0.15120074	0.150989801667	0.151276728333	0.152032095	0.222489778333	0.172010825
è	0.133240396667	0.132597170556	0.132885819444	0.139716845	0.300164126111	0.161395595
l	0.128022522222	0.130686340185	0.127855169815	0.135919468333	0.28603332537	0.191483155
o	0.116854740741	0.119243126728	0.115523424938	0.120117927444	0.27778621179	0.250474578333
n	0.0948608769137	0.102062345576	0.103946879979	0.0977055838147	0.27414331393	0.327281019444
a	0.0644738323046	0.0735514738587	0.0783122126597	0.0686685662716	0.263963454643	0.451030483148
r	0.0384070231015	0.0501149132862	0.0459625682199	0.0431710897572	0.235484371548	0.586860041049
t	0.0500267120338	0.0640009644287	0.0532755390733	0.0552557312524	0.209951323849	0.567489727016
i	0.0450778648113	0.0490728596762	0.0429588024244	0.0506222279175	0.37831324795	0.433955019005
à	0.0211479107371	0.0202810074254	0.0217111778748	0.0363330988058	0.49709179265	0.403435033002
v	0.014659285579	0.0188504934751	0.0263629932916	0.0460709259353	0.482669100883	0.411387187667
v	0.00918400602633	0.0172684172917	0.0227894000972	0.0407186576451	0.405386246961	0.504653239222
r	0.00527568580878	0.00813094038723	0.00947892069907	0.023573785115	0.47159760232	0.481943026407
i	0.00233507836959	0.00319389485241	0.00344279479969	0.0175123889383	0.599686714107	0.373829088802
i	0.00101583066653	0.0013875689908	0.00173731683323	0.0305468799794	0.544078698036	0.421233702934
M	0.00445942063218	0.0080636568036	0.0189727092777	0.0505138156598	0.479954179345	0.438036240978
a	0.00550294407906	0.0102676068379	0.0249438604926	0.0487747352199	0.381664936448	0.528845930326
r	0.00195194144802	0.00380314808263	0.00972567533087	0.0270358882066	0.302816248816	0.654667110109
ì	0.000899830036007	0.00179382692754	0.00459027517696	0.0292085232022	0.359205436272	0.60430210337
a	0.000536061045336	0.000887595212513	0.00249328925899	0.0371509167341	0.451618485424	0.507313621123
</S>	0.000405418572668	0.000549098961256	0.0018376474795	0.0325772908671	0.476391162712	0.488239340562
