 	questo	muro	vuole	uno	specchio	</S>
c	0.165677705	0.165676895	0.1659055	0.16693595	0.16807471	0.167729225
ì	0.165699445	0.165742455	0.165975233333	0.166842966667	0.16789598	0.167843908333
t	0.144610225	0.144926401667	0.145840961111	0.156193048889	0.20692387	0.201505486111
t	0.137498961667	0.137868303889	0.139002087037	0.15267933963	0.220250446667	0.212700862037
o	0.156389053889	0.15720748463	0.158010989012	0.161581539877	0.182661915556	0.184149030679
t	0.135454162963	0.136786654877	0.138336569671	0.145698983292	0.203314538519	0.240409090226
ì	0.124595792654	0.127115178292	0.129174216557	0.133758771097	0.203254796173	0.282101233409
c	0.123012174218	0.125649739431	0.128244033519	0.136012967032	0.208859082058	0.27822199447
h	0.121745364739	0.122784563144	0.125074189173	0.140583842344	0.227914100686	0.261897934823
o	0.136708438246	0.141482664381	0.145513879724	0.145437457448	0.168102010229	0.262755581608
t	0.095002527082	0.10150708546	0.108109330241	0.117524429149	0.207225440076	0.370631210536
è	0.0578070700273	0.0620307291533	0.0671765004137	0.093258716383	0.233299136692	0.486427840179
l	0.0441980773424	0.0473996593844	0.0525328408046	0.088282645461	0.200632452231	0.566954333393
i	0.0192953687808	0.0206977495615	0.0252774080349	0.0628354118203	0.177058350744	0.694835727798
è	0.0104009005936	0.0101249544205	0.0136982361116	0.0377733179401	0.291305766915	0.636696859266
n	0.00624830699787	0.00506756404017	0.00913679457053	0.0329737673134	0.494129388972	0.452444203089
a	0.00288098363496	0.00221078966339	0.00461169780351	0.0237155812378	0.639882129657	0.326698784363
n	0.00118344291399	0.0014728394378	0.00344678878117	0.0182430432126	0.650012509886	0.325641328121
j	0.000650712324663	0.0015341035126	0.00459101202706	0.0276081590709	0.658082169962	0.307533819374
a	0.000263434946888	0.0008804058642	0.00313323054235	0.044885106357	0.760360756654	0.190477056458
l	0.000112821324296	0.0004258452814	0.00139925379745	0.0468666727857	0.700704705551	0.250490685486
ì	8.6573061432e-05	0.000272706042133	0.000921619615817	0.0508596382619	0.681198555184	0.266660878495
</S>	8.9237975716e-05	0.000173944943566	0.000663347207908	0.064639684131	0.723061977592	0.211371774247
