 	il	ladro	è	entrato	da	qui	</S>
o	0.139472485	0.139474335	0.139450475	0.13970246	0.15196933	0.144702765	0.14522819
l	0.131902426667	0.132001019667	0.131930968333	0.132993725333	0.186603333333	0.141387455	0.14318107
à	0.131138877222	0.131270574556	0.131207222778	0.132398713778	0.193144031111	0.138700368333	0.142140193333
d	0.123281460407	0.123401938185	0.123441458926	0.125324983259	0.183462723704	0.130028027444	0.191059414444
r	0.120933358136	0.121048622728	0.121116640975	0.123216433086	0.179164851235	0.127662333815	0.206857768148
o	0.131224132712	0.131213497576	0.131227340325	0.132176127695	0.152960140412	0.141425927938	0.179772852716
i	0.101106942904	0.101585515859	0.101082158775	0.105567611565	0.206491883471	0.194610069313	0.189555847572
m	0.0580031196347	0.0602664836197	0.0586414132583	0.076085662855	0.296612627824	0.271369746438	0.179020969191
b	0.0351982362116	0.0375051982066	0.0401341680861	0.0552030209517	0.285385809275	0.271350895479	0.275222693064
ì	0.0354905304039	0.0351758360689	0.040378917362	0.0435133803172	0.185342559758	0.199035228493	0.461063551021
k	0.0329142348013	0.0317891286896	0.033850160454	0.0378460879391	0.120459126586	0.205295502831	0.53784577034
e	0.0168330869338	0.0153355713632	0.016130795818	0.020984128813	0.0836283721953	0.27205535761	0.57503270678
a	0.00883243341127	0.00727222717107	0.00736095085267	0.0107776464043	0.0368873387318	0.479896259203	0.44897315226
p	0.00317270859376	0.00295624100702	0.00262343733089	0.00492331520143	0.0178093529106	0.714237803068	0.254277170753
ò	0.00118196298792	0.00138387076234	0.00101169814363	0.00298857066714	0.0125892763035	0.809754701023	0.171089982251
t	0.00043191778264	0.000615170864113	0.00055772308121	0.00294237035571	0.0199498574345	0.862711433674	0.112791596084
t	0.000179393404213	0.000278852484704	0.00042322253707	0.00812872258524	0.170641411145	0.673798937891	0.146549498695
u	7.69444549043e-05	0.000147441751568	0.00021130671669	0.0198059098617	0.260612300382	0.512636739297	0.206509389565
</S>	4.16445227021e-05	0.000135951790784	0.000127324599845	0.0270838784309	0.208029005191	0.542015119649	0.222567124783
