 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.0988899775	0.098892255	0.098884452	0.098897585	0.098939013	0.100304973	0.0993848875	0.100351075	0.09920481	0.106250945
a	0.0968607458333	0.0970133783333	0.096845812	0.0968666116667	0.097116996	0.100008169667	0.0991790488333	0.110318851667	0.09801182	0.107778548333
d	0.0955097269444	0.0957681994444	0.0955111473333	0.0955346688889	0.095949475	0.0991962345557	0.0991792676111	0.119304707222	0.0972859053333	0.106760666111
e	0.0952358573148	0.0953855598148	0.0952540124444	0.0952973246296	0.095684603	0.0983337145186	0.0984652792037	0.116367505741	0.0969107271111	0.113065402037
r	0.0935701604383	0.0936283099383	0.0937276174815	0.0938233082099	0.094094089	0.0964887998395	0.0965771730679	0.110939883914	0.0965777443704	0.130572894012
f	0.0945204681461	0.0945411399794	0.0947224344938	0.09481396607	0.0949295876667	0.0965395549465	0.0965550710226	0.104851013305	0.0975438634568	0.130982896671
ì	0.0929894727154	0.0929911766598	0.0931407684979	0.09321297869	0.0931915875556	0.0945971099822	0.0951552416742	0.0971311177683	0.0943444158189	0.153246164224
m	0.0922469809051	0.0922828922199	0.0923917328326	0.09245974623	0.0924123275185	0.0938187566607	0.0953763552247	0.0961993925894	0.094115353273	0.158696498075
m	0.0967909369684	0.0968430874066	0.0968502959442	0.0968808787433	0.0968949108395	0.0975550555536	0.0988004467416	0.100130100863	0.0986099527577	0.120644346025
u	0.0961815023228	0.0961723591355	0.0961738419814	0.0962159075811	0.0963226119465	0.100689805185	0.0983256939139	0.101074273621	0.0976403525859	0.121203642008
f	0.0936798941076	0.0936741330452	0.0937257806605	0.0938082921937	0.0939846059822	0.100204538395	0.0966905913046	0.102267959874	0.0968386841953	0.135125507336
è	0.0790074457025	0.0790238843484	0.0818011008868	0.0828155240646	0.0817172206607	0.0902650261317	0.0827325357682	0.0897831552913	0.0882213513984	0.244632732445
t	0.0526795495675	0.0526899861161	0.0574118926289	0.0612542120215	0.0622576868869	0.0741782147106	0.0901336139227	0.0918005284304	0.0989699771328	0.358624300815
i	0.0484073131892	0.0483282947054	0.0512096958763	0.0556562430072	0.059639545629	0.0873068475702	0.100988191308	0.107061617477	0.107899559044	0.333502686938
