 	forse	stanno	ancora	svegli	</S>
f	0.19692401	0.197129935	0.20309412	0.203985255	0.19886669
ò	0.185136723333	0.186636055	0.229044863333	0.191980115	0.20720226
r	0.180749007778	0.183170501667	0.234077691111	0.183801831667	0.218200973333
s	0.191115969259	0.192533943889	0.209387467037	0.192812180556	0.214150434444
i	0.17156741642	0.177425277963	0.280342305679	0.172658600185	0.198006388148
s	0.147155905473	0.157649712654	0.292375415226	0.187133523395	0.215685426049
t	0.158790678491	0.165753360885	0.223464518409	0.212281674465	0.23970975535
è	0.132886220497	0.148439206962	0.242084392803	0.152994653488	0.323595531783
o	0.0780222578323	0.118767262321	0.265824610934	0.0969818098293	0.440404100594
n	0.0621483926108	0.100089714107	0.245497866978	0.127720459943	0.464543616865
e	0.0546104942036	0.0946498747023	0.228959595659	0.129366392648	0.492413665622
a	0.0355092277345	0.0905759675674	0.303083338553	0.157213716883	0.413617735207
n	0.0237872049115	0.0655603635225	0.431395842851	0.221716912294	0.257539668402
k	0.0375245043038	0.0787792195075	0.43450495095	0.213244454098	0.235946899467
ò	0.0485919147679	0.0899967798358	0.28052364365	0.279302598033	0.301585066489
r	0.0432418865893	0.0672549639453	0.146219339217	0.269276676011	0.474007122163
a	0.0299246368631	0.0439535706484	0.080654829739	0.13897558067	0.706491374054
a	0.0130582058544	0.0267459562161	0.0584099585797	0.324198192223	0.577587668018
t	0.00840521151813	0.0509413427387	0.165285676193	0.521904704074	0.253463071006
s	0.0251853961727	0.0828680109129	0.216837162064	0.463504731358	0.211604708669
ù	0.0346697167242	0.059743319971	0.115499984455	0.494969567119	0.295117396223
n	0.0189061291414	0.024190011657	0.0618498819183	0.637458422373	0.257595557074
n	0.0083806306138	0.0114596983523	0.0438466151728	0.659439240791	0.276873804025
i	0.0049683946046	0.00490271231743	0.0173048139243	0.68164274693	0.291181271342
t	0.00235844430153	0.00209417863914	0.00938981064143	0.67497937231	0.311178163781
i	0.00146128034384	0.00124737257971	0.00805720454714	0.669221394103	0.320012757927
</S>	0.00120289798692	0.000840874639855	0.00673635127357	0.758279767052	0.232940118964
