 	avete	fatto	già	le	verdure	</S>
i	0.152101085	0.15228602	0.16012115	0.17850737	0.159243285	0.197741135
k	0.139718168333	0.140433606667	0.169980053333	0.212709006667	0.149190101667	0.187969128333
à	0.130440802778	0.131294702222	0.165363364444	0.210511228889	0.138039230556	0.224350706111
m	0.098746579926	0.101495771407	0.161120918148	0.248936592963	0.136666736852	0.253033382037
a	0.0537484423087	0.0572547578023	0.128325166049	0.255464482988	0.111806260617	0.393400887346
t	0.0334812541029	0.0410030079341	0.14395836535	0.240497039663	0.121005875206	0.420054479115
o	0.0197265428676	0.0283226428114	0.149114787117	0.272995123221	0.142272641735	0.387568309705
g	0.0097077857892	0.0159940369371	0.099512071039	0.27319439774	0.155125500578	0.446466236568
i	0.00452728712973	0.010377126179	0.0701996863463	0.210605228247	0.227367166859	0.476923492189
à	0.00168974057658	0.004073625173	0.0264015679821	0.099105456749	0.25319462562	0.615534977396
t	0.00110428205886	0.00290951240433	0.0166141805274	0.063254430583	0.42643429854	0.489683309132
a	0.000848631638953	0.00230141932144	0.0117837111758	0.102204380194	0.632036632847	0.250825243044
l	0.000365074932318	0.00104089682715	0.0058042902586	0.107447871065	0.475469627616	0.409872237681
à	0.000204542355439	0.000803988722383	0.0049982520862	0.193305748022	0.319260972539	0.481426485894
c	0.000110201769813	0.000545826020794	0.0039297739954	0.231199098007	0.283274827513	0.480940268631
h	7.71804819377e-05	0.000255036326931	0.0027826390318	0.184518484669	0.294216445838	0.518150212877
a	3.61882759792e-05	0.000209157548977	0.00572016987727	0.255359051556	0.370439228613	0.368236214292
n	2.22280946597e-05	0.000185136051659	0.00580716874242	0.230262250519	0.505890842871	0.257832398097
a	3.80209042199e-05	0.00038095147922	0.00682179369747	0.217631490173	0.554130147624	0.220997646032
</S>	5.931595211e-05	0.00062919950961	0.0104187358487	0.259353815087	0.482305223812	0.247233783016
