 	la	casa	la	costruirono	i	muratori	</S>
o	0.142079655	0.14222416	0.14210765	0.14295644	0.142375095	0.14251638	0.1457406
s	0.140859355	0.141266596667	0.141016353333	0.143687556667	0.141861898333	0.142340463333	0.148967726667
p	0.13059111	0.131018528889	0.130811952444	0.135256085556	0.132951209444	0.138450994444	0.200920082222
ì	0.124286508333	0.12446773963	0.124399722148	0.127921268519	0.126600936481	0.134125598148	0.238198224074
t	0.128548556111	0.130331036543	0.130874697383	0.133751789506	0.130417768827	0.141859099383	0.204217038025
i	0.12787978737	0.130254425514	0.130943904128	0.134367089835	0.129905029609	0.143139743128	0.203510002675
o	0.116607154457	0.129702931838	0.117859704376	0.149896519945	0.12637450187	0.128360307709	0.231198850892
f	0.107877141486	0.132723683946	0.109467526125	0.179518383315	0.129836242623	0.12681133257	0.213765653631
a	0.092733136162	0.113695337982	0.0983556287083	0.212494074438	0.135727070874	0.12500337419	0.221991374544
b	0.0724047493873	0.0905905326607	0.0829395662361	0.240369688146	0.139410960291	0.129713581397	0.244570911515
b	0.0619189664624	0.0751310192202	0.070578325412	0.208592816049	0.134161406764	0.205305213799	0.244312253838
r	0.0723846071541	0.0772700914067	0.0758308334707	0.150910312016	0.120192230588	0.2174477446	0.285964211279
i	0.081773730718	0.0853108704689	0.0826879148236	0.116131357339	0.100766908529	0.140205209867	0.393124030426
k	0.0627462525727	0.0670083651563	0.0633513669412	0.0924423657797	0.0803436961763	0.130252754956	0.503855203475
è	0.0414624708576	0.0445131300521	0.0421000099804	0.0654213312599	0.0599344553921	0.111421911652	0.635146711158
t	0.0328891862859	0.0424577900174	0.0401141599935	0.06567223642	0.0589116767974	0.101431427217	0.658523553719
s	0.0391876654286	0.0532114846725	0.0521586589978	0.0793098688067	0.0670548189325	0.133562362406	0.575515147906
a	0.0334619348095	0.0417814072242	0.0408602719993	0.0686944362689	0.0549782299775	0.121595270802	0.638628439302
n	0.0197848952698	0.0272169120747	0.0215785536664	0.0566751497563	0.0434791186592	0.104807536934	0.726457839767
e	0.0120017824566	0.0185030577916	0.0124292115221	0.0406968942521	0.0304847892197	0.098538158978	0.787346129922
e	0.00576311451887	0.00956458723053	0.00685923060737	0.030746792084	0.0246293770732	0.150627832993	0.771809076641
f	0.00770972850629	0.0154897509435	0.0139671840025	0.0355074986947	0.0594013916911	0.242850677664	0.62507375888
a	0.0075501895021	0.0157892127812	0.0147038498675	0.0290053545649	0.0704139732304	0.290726739221	0.571810686293
b	0.0036509506007	0.00826112739373	0.0081115738225	0.0210565175216	0.0550789267435	0.27828489974	0.625556008764
b	0.00269678763357	0.00708543506458	0.00950585227417	0.0593696208405	0.126309526915	0.28142114658	0.513611616255
r	0.00215571927786	0.00524956885486	0.00786426572472	0.0771347982802	0.142236992305	0.245362532193	0.519996105418
i	0.00145146722595	0.00282536445162	0.00344983772157	0.0445820184267	0.0658772987683	0.236006667398	0.645807348473
k	0.00149220030865	0.00328661441721	0.00239869308719	0.0334292984756	0.0599706575894	0.241589502466	0.657833049491
a	0.00123046616955	0.00309913712907	0.0018217668724	0.0257128799919	0.0627062605298	0.373952990822	0.531476503164
t	0.00194739128985	0.00776589203302	0.00734469313413	0.0419255758306	0.0885399815099	0.495170320274	0.357306154388
ù	0.00323951342995	0.0117639876777	0.010887973478	0.0548422529435	0.10072541317	0.348740183425	0.469800688129
r	0.00238170284332	0.00705817005923	0.00589715639267	0.0322383439812	0.0801924670567	0.291692207808	0.580539979376
i	0.00108043136777	0.00308331976308	0.00264280636422	0.0169165299604	0.0691058550189	0.416855062603	0.490316013125
</S>	0.000679817763885	0.00172434424654	0.00161975183211	0.0092512249302	0.0475108815095	0.516269581301	0.422944386562
