 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.1249656125	0.1249417825	0.124936875	0.124946022	0.124971665	0.12511917	0.1249728575	0.125146015
à	0.1248239245	0.124815245833	0.124796618333	0.124841325333	0.124920487	0.125307423333	0.1249050475	0.125589915
o	0.1223232635	0.122357885278	0.122153952778	0.122564147111	0.124042664333	0.134252707778	0.123718524167	0.128586841667
c	0.1210378245	0.120752891759	0.120471357593	0.121093991037	0.123493756778	0.140505562593	0.122897559722	0.129747033889
e	0.1207280915	0.120298737253	0.120171104198	0.121112893679	0.123617185926	0.137399880864	0.122938889907	0.13373318463
r	0.117983882167	0.117804182418	0.117815858399	0.12229570456	0.123852553642	0.135399910288	0.122175885302	0.14267201821
k	0.119367309056	0.119288045806	0.1193476648	0.12441466152	0.124479086547	0.131006033429	0.122780243767	0.139316972737
è	0.116580341019	0.116673806935	0.116582286267	0.118694968507	0.119245554182	0.12287036281	0.119485101256	0.169867600912
o	0.110687599673	0.111108813978	0.110668236756	0.112102624169	0.113997491394	0.126350075937	0.115269605419	0.199815546971
n	0.111039281224	0.111310712993	0.110864942252	0.113983548056	0.116052513798	0.131092100312	0.116898476806	0.188758432324
t	0.108463098741	0.108437780998	0.108457510751	0.124518172685	0.122591764599	0.124411118437	0.116232478935	0.186888100775
a	0.0893997629137	0.0921453883327	0.0897811955837	0.117568824228	0.125835059866	0.148112252812	0.112965267645	0.224192246925
è	0.0627565673046	0.0666520707776	0.0628210818612	0.094163428076	0.117390798289	0.170426167604	0.127665280548	0.298124595642
n	0.0533519744349	0.0547848002592	0.0530272186204	0.0862215093587	0.106200306096	0.135570189201	0.138982320183	0.371861681881
a	0.0432217314783	0.0475742377531	0.0433963545401	0.0795458631196	0.107563385365	0.172223559734	0.131808960061	0.374665920627
f	0.0313840778261	0.035997032251	0.0310955678467	0.0733043443732	0.114839950455	0.237932719911	0.127042753354	0.348403583542
ù	0.026574414942	0.029542748417	0.0271719562822	0.0695689524577	0.109715118818	0.238736126637	0.156353427785	0.342337264514
r	0.017016093314	0.0209494313057	0.0252497537607	0.0637646751526	0.0958606829393	0.184429930212	0.195625772595	0.397103651505
n	0.014967998438	0.0173755336019	0.0244176092536	0.0585806110509	0.0798798243131	0.109770838071	0.186848204198	0.508159370502
o	0.0135099379793	0.0177386822006	0.0173317567512	0.045955643017	0.067589844771	0.084584259357	0.238215761399	0.515074083501
k	0.00787657372643	0.0119112955002	0.00929143308373	0.0350074016723	0.0582543439237	0.100753583119	0.238406320466	0.538499041167
a	0.00451046112548	0.00559072819007	0.00457907687124	0.0223188055241	0.0362504360746	0.0884574677063	0.333582390155	0.504710627056
k	0.00201814235849	0.00253761962002	0.00197716153375	0.0114918966414	0.0286537594582	0.148572395902	0.387827076718	0.416921902352
à	0.00141120767283	0.00216242027334	0.00365088174458	0.0127315287138	0.0356966848194	0.187849208634	0.355577972239	0.400920074117
n	0.00110333224428	0.00178460869111	0.00411446240486	0.0124027049046	0.0313476119398	0.147179456211	0.367080007413	0.434987831372
n	0.000709699291427	0.000870031337037	0.00170006948162	0.00788310080153	0.0221732133133	0.11977981207	0.466740252471	0.380143843791
i	0.000273300442476	0.000362963322346	0.000687384331873	0.00369413439051	0.0108529288811	0.05354511449	0.628862350824	0.30172180793
r	0.000166400949492	0.000230288764115	0.000402761308624	0.00212656562017	0.00979768107037	0.06356087863	0.590024000275	0.333691385977
ù	0.000152262425164	0.000196807241372	0.000424449769541	0.00183728052672	0.00988730352346	0.0695844225433	0.608257833425	0.309659608659
s	0.000186120283721	0.000408064667124	0.000686389606514	0.00235703062891	0.0113387230078	0.0946136471811	0.603456944475	0.286953052886
t	0.00016605229924	0.000467756824708	0.000709198665505	0.00248702969297	0.0128947041026	0.11861850906	0.538770398158	0.325886344295
i	6.455274008e-05	0.000165029879969	0.000316733357502	0.00111175477932	0.00625673282087	0.07185522902	0.540573842719	0.379656108098
k	2.960641436e-05	6.59649733897e-05	0.000136582149834	0.000485963524773	0.00332801539362	0.0435447856733	0.64538852424	0.307020506033
u	1.750351112e-05	3.27193622299e-05	8.26881666113e-05	0.000282437104924	0.00249098386454	0.0324994292244	0.73566270808	0.228931478678
</S>	1.471806706e-05	1.85147017649e-05	6.65380708056e-05	0.000191155147462	0.00183878288227	0.0309374706122	0.72824740404	0.238685389339
