 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.10940591	0.109421032	0.10941955	0.10950931	0.10966306	0.111213343	0.1214835975	0.11004712	0.109837065
n	0.109309611333	0.109325973333	0.109325136667	0.109424313333	0.109596363333	0.111230454333	0.1217763325	0.10999233	0.110019470333
è	0.110213058444	0.110224809111	0.110230462222	0.110304661111	0.110385487778	0.111396848111	0.1154425375	0.110577873333	0.111224262111
n	0.110485391148	0.110502364704	0.110502549074	0.110621887037	0.110602755926	0.111382672704	0.113269015833	0.110756471111	0.11187689937
a	0.109886608716	0.109906361235	0.109943101358	0.110008032346	0.110023776975	0.112348444235	0.114221615278	0.11052602037	0.113136025123
m	0.105803002905	0.105888631745	0.105891353786	0.106104760782	0.106485713992	0.112453614745	0.137905665093	0.108015843457	0.111451366708
i	0.103643129302	0.103752983915	0.103748207929	0.104049361927	0.104680401331	0.112382753248	0.148970338364	0.106785511152	0.111987280569
l	0.104191731434	0.104250531305	0.104291260976	0.104646115642	0.105216993777	0.112163576083	0.141743902788	0.107468153717	0.116027728523
ì	0.102550651811	0.102638830435	0.102683516992	0.103448595214	0.103810421259	0.111060933694	0.134590064263	0.106158877906	0.133058104508
s	0.088496741937	0.0881546824783	0.088078555664	0.0891739044047	0.0906264350863	0.114818902898	0.133251231421	0.112932959302	0.194466568169
i	0.077663623979	0.0771977931594	0.077644986888	0.0778759974682	0.0807025830288	0.131269740966	0.151396123807	0.112928779767	0.213320366056
m	0.083926387993	0.0841622843865	0.0846402756293	0.0846084558227	0.0867821510096	0.131904973655	0.172814447936	0.103518193256	0.167642838685
b	0.089917781331	0.0903647814622	0.0903132065431	0.0913439586076	0.0950516503365	0.116988847885	0.161995112645	0.102177767752	0.161846889562
r	0.0940903991103	0.0943013171541	0.0943635835144	0.0953211328692	0.0993495001122	0.110361559295	0.126642240882	0.102951189251	0.182619059854
ò	0.0828760877034	0.0832422710514	0.0843647551715	0.0848090442897	0.0870943020374	0.133086796432	0.140001356961	0.11089663975	0.193628713285
s	0.0648027665678	0.0648426223505	0.0660623557238	0.0678323347632	0.0700176293458	0.146667822144	0.160553825654	0.12141794325	0.237802684428
t	0.0744309515226	0.0740947141168	0.0742858969079	0.0765387169211	0.0777770731153	0.125155920715	0.140555131885	0.11865172775	0.238509858143
i	0.0680305715075	0.0686795913723	0.0744624579693	0.0693748476404	0.0785974843718	0.137248116905	0.143192267295	0.14843324925	0.211981419381
n	0.0485122135025	0.0550358951241	0.0578466589898	0.0616133192135	0.0627707604573	0.130790192302	0.166563922432	0.145116068417	0.27175098646
A	0.0333944084908	0.041716185108	0.0380955667299	0.0509119762378	0.0430280444858	0.0768835007673	0.155020347477	0.121550228139	0.43939974882
n	0.0129693691536	0.016851273436	0.0150191895766	0.0211839559126	0.0288790891619	0.0653209185891	0.191546099159	0.141342062713	0.50688807294
n	0.0103916540512	0.0145836994787	0.0113797764589	0.0220679206375	0.0299202677206	0.071855941863	0.189174384386	0.200423930904	0.45020248098
a	0.00811175492373	0.0125994892262	0.0097894764863	0.0207900510792	0.0243173390735	0.0483373509543	0.108344579462	0.309938373635	0.457771646993
à	0.00290673371791	0.0055315134754	0.00471891222877	0.00911493115973	0.0167834081912	0.0310465873181	0.0787326698207	0.451768111212	0.399397182331
t	0.0013754615093	0.00331682865847	0.00269092254292	0.00585899865324	0.0166875020637	0.0667240397727	0.166857783274	0.465525183737	0.270963287444
s	0.000867405969767	0.00227706531949	0.00168833833097	0.00439971678441	0.0145168511879	0.0744895632576	0.194073827758	0.396114351246	0.311572875815
e	0.000394236996589	0.000995513686497	0.00095937100699	0.0022438209948	0.00700864929597	0.0301603559192	0.0980776542527	0.456629050415	0.403531358605
t	0.000185566368863	0.000471673072166	0.000489747295663	0.00125082914827	0.00491425543199	0.0135531318064	0.0594571764176	0.571152750138	0.348524866202
ù	0.000242007576288	0.000480417530722	0.000466519045221	0.00110834036609	0.00440768947733	0.00866820083547	0.0472999341392	0.573385606713	0.363941282067
o	0.000256850137763	0.000591375720241	0.000528193588407	0.0017407027887	0.00334918455911	0.00645631584516	0.0430123513797	0.533317482238	0.410747547356
</S>	0.000148927402382	0.000576809710121	0.000487478954204	0.00212358489435	0.00343925627955	0.00638415342258	0.0428429026898	0.548830291119	0.395166583678
