 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.08177296	0.08176797	0.0817788355	0.08176736	0.081767668	0.081855888	0.081898385	0.0819803425	0.081852246	0.082086505	0.08238341	0.0990884475
m	0.0813729533333	0.08136028	0.0813639435	0.0813499633333	0.0813502526667	0.0814435826667	0.0815098483333	0.0816314258333	0.0816884723333	0.0839855836667	0.0840729433333	0.0988707825
a	0.0816447977778	0.0816292686667	0.0816237178333	0.0816147111111	0.0816149775556	0.0816596662222	0.0817196794444	0.0819970719444	0.0821744191111	0.0860728698889	0.0857972677778	0.0924515575
r	0.0819876079259	0.0819786382222	0.0819777659444	0.081979162037	0.0819904258519	0.0819993674074	0.0820337198148	0.0825380659815	0.0824359697037	0.084901071963	0.0847774459259	0.0914007445
ì	0.080932704642	0.0809291680741	0.0809307119815	0.0809416790123	0.0809652419506	0.0809481274691	0.0809626666049	0.0813855006605	0.0811920432346	0.0821158559877	0.0822259353086	0.1064703535
o	0.0801204115473	0.0801138630247	0.0801130339938	0.0801174063374	0.0801351006502	0.0801533441564	0.080183890535	0.0803783302202	0.0803295110782	0.0814613853292	0.0816805917695	0.1152131445
t	0.0805431005158	0.0805338860082	0.0805277846646	0.0805442187791	0.0805843168834	0.0805786713855	0.080613306845	0.0824559167401	0.0814084253594	0.0834419151097	0.0833033772565	0.105465094833
è	0.0758233968386	0.0758177653361	0.0758302595549	0.0760749262597	0.0765054836278	0.0759659471285	0.075950510615	0.09044439358	0.0820785467865	0.0866310317032	0.0841843057522	0.124693428278
l	0.0751173889462	0.0751139184454	0.0751370865183	0.0754754520866	0.0760597342093	0.0752954557095	0.0752640535383	0.09261583586	0.0826189255955	0.0875470455677	0.0848454952507	0.124909608093
i	0.0776758163154	0.0776667361485	0.0776943941728	0.0778322520289	0.0780942464031	0.0778684352365	0.0779199578461	0.08545076862	0.0808973005318	0.0835314935226	0.0829398217502	0.122428768031
f	0.0785301954385	0.0785190567162	0.0785474547243	0.0786201386763	0.0787827654677	0.0787289050788	0.0788055279487	0.0828416128733	0.0802903821773	0.0822569945075	0.0821747305834	0.12190219601
a	0.0714456251462	0.0714337225721	0.0714601315748	0.0715091812254	0.0716295791559	0.0716307116929	0.0717137879829	0.0735451316244	0.0723535287258	0.0741772428358	0.0758023881945	0.20329892867
m	0.0665524300487	0.0665085251907	0.0665385471916	0.0665327504085	0.0665958503853	0.066790137231	0.0670116539943	0.0690786445415	0.0684861875753	0.0790940556119	0.0828449127315	0.233966276223
è	0.0613712983496	0.0613283493969	0.0614217407305	0.0626357884695	0.0645879941284	0.0619566547437	0.0620332766648	0.0749356348472	0.0687359851918	0.0844574185373	0.0863539795772	0.250181875408
n	0.0612579327832	0.0612500354656	0.0613703152435	0.0632505228232	0.0662336033761	0.0619524972479	0.0618132695549	0.0772898882824	0.0690740943973	0.0772687095124	0.0771000765257	0.262139050136
o	0.0620037175944	0.0619009084885	0.0622316044145	0.0628363276077	0.0642324604587	0.0641757290826	0.0650136598516	0.0704483070941	0.0657197901324	0.0714555631708	0.0766485275086	0.273333371712
a	0.0512374108648	0.0509394918295	0.0507936454715	0.0508255512026	0.0516143898196	0.0538423320275	0.0554762299505	0.0596682710314	0.0549609547108	0.0724622610569	0.0852158745029	0.362963570571
p	0.0567609686216	0.0565187296098	0.0559869648238	0.0589962224009	0.0638504962732	0.0580635896758	0.0585967533168	0.0635903680105	0.0602534342369	0.0813899436856	0.0917149161676	0.29427761019
p	0.0624201822072	0.0623972315366	0.0624141189413	0.0696763108003	0.0801614134244	0.0639427632253	0.0631023437723	0.0759827493368	0.068846908079	0.0817297378952	0.0840431667225	0.225283083397
è	0.0498151807357	0.0498944031789	0.0502871926471	0.0603116462668	0.0725184968081	0.0521557110751	0.0505785682574	0.0685090381123	0.0583840313597	0.0679653272984	0.0686690705742	0.350911354466
n	0.0448419042452	0.0450318707263	0.0457402382157	0.0617008714223	0.077862087936	0.0484140946917	0.0455262890858	0.0565368293708	0.0504144504532	0.0560948890995	0.0592993365247	0.408537128155
a	0.0368836834151	0.0370036702421	0.0377331357386	0.0513525878074	0.064841551312	0.0407560308972	0.0386400283619	0.0462126867903	0.0411255878177	0.0464960443665	0.0609266948416	0.498028286052
o	0.016947809205	0.016845446314	0.0169114953462	0.0215620885691	0.0263964974373	0.0190690057991	0.0189650945873	0.0249231202634	0.0208534608392	0.0423603634555	0.0880282962805	0.687137312017
m	0.015108847135	0.0144971836713	0.0130473408821	0.0148338431564	0.0169075004791	0.0140521060997	0.0151513079958	0.0208929727545	0.0277186178464	0.0971228738185	0.182375515427	0.568291894006
a	0.0133593133217	0.0126369026571	0.0110782531607	0.0117853184855	0.0127851126264	0.0120708839332	0.0133808782653	0.0194722777515	0.0304155279488	0.128858011273	0.349773238476	0.384384311335
r	0.00740785305057	0.0071432099857	0.0069632535869	0.00943395826183	0.0110547443421	0.00929471887773	0.00917684768843	0.0214855627505	0.0221956533163	0.0984175804243	0.414659279492	0.382767363778
è	0.00545412723352	0.00533137531523	0.0058785346623	0.00890156898728	0.0105883490474	0.00914034262591	0.00795388666281	0.0268408822502	0.0243324194388	0.0854065251414	0.337371279831	0.472800727926
i	0.00218571129451	0.00206934890508	0.00261268234743	0.00365597925243	0.00413453111913	0.00482475110864	0.00378677220094	0.0171172274167	0.0174685321463	0.0713396713805	0.346636669944	0.524168102642
