 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.124826315	0.124816522	0.12482237	0.124825795	0.125172542	0.125362725	0.124900148	0.125273615
ì	0.124591798333	0.124530302	0.124557336667	0.124565688333	0.126082784	0.125073809667	0.124678781333	0.125919525
n	0.124560787778	0.124488844	0.124527326889	0.124535611111	0.126243933	0.124803011222	0.124621673778	0.126218805
i	0.123942930926	0.123741411333	0.123822060296	0.123860158704	0.128584822667	0.124355335741	0.124329184259	0.127364085
e	0.114911418309	0.114674262444	0.114858133432	0.114858554235	0.132527097556	0.163555087247	0.11934832142	0.125267145
n	0.111261114103	0.111176802815	0.111393489477	0.111325741078	0.130774825852	0.181802739082	0.11723175214	0.125033578333
è	0.115612158034	0.115350677605	0.115805712826	0.115595584026	0.128934641951	0.145711323027	0.118264210713	0.144725732778
r	0.112320676011	0.112029185868	0.113263392275	0.114027883342	0.12244212065	0.124187681009	0.113719920238	0.188009150926
k	0.114330575337	0.114251889956	0.115424564092	0.116691857781	0.118239752217	0.119720790336	0.115620340079	0.185720223642
o	0.113468197112	0.112469017985	0.113203781364	0.113915682594	0.135978509406	0.117633785112	0.116246870026	0.177084171214
t	0.100900877704	0.0995997826617	0.100940947121	0.104377010865	0.133236111135	0.120175216704	0.106364040009	0.234406010405
t	0.103461355901	0.102883820887	0.10415617904	0.108238410288	0.121303205045	0.125507892235	0.108034160003	0.226414946802
e	0.095714341967	0.084765953629	0.08925347368	0.0928699447627	0.137596875015	0.104935047412	0.125510766668	0.269353592267
e	0.060634967989	0.0450529632097	0.0516015958933	0.0549946645876	0.193518988338	0.126685685804	0.132031362223	0.335479784089
t	0.0401994033297	0.0326961910699	0.0374869852978	0.0397601381959	0.236405689446	0.191952231935	0.119150207408	0.30234916803
u	0.0346015084432	0.0248432030233	0.0311735417659	0.0352994143986	0.189497506482	0.202358063978	0.134232922469	0.34799383601
s	0.0247041758144	0.0130507574411	0.020370632922	0.0267082071329	0.167038222161	0.183685937993	0.178197924156	0.386244122003
m	0.0257374109381	0.0092177179137	0.0215061643073	0.0279898360443	0.14409345872	0.141619429331	0.156321088052	0.473514890668
è	0.0241398828127	0.0068040744379	0.0240784237691	0.0324692146814	0.07189979124	0.077658180777	0.0976899693507	0.665260496889
n	0.0253032867709	0.0150961652793	0.0287672065897	0.0409101975605	0.0827100874133	0.0611419145923	0.13005494645	0.61601621563
o	0.025413198257	0.0177238605264	0.0260928526632	0.0373769631868	0.0824626043044	0.0625643548641	0.156167248817	0.592198888543
m	0.0102955487523	0.00637554311213	0.0108242630877	0.0176734202289	0.0314225386015	0.0520600096214	0.154193579606	0.717155062848
e	0.0037035652641	0.00220459795838	0.0042321869359	0.00791677070963	0.0126036408005	0.0377119292071	0.286793853202	0.644833434283
t	0.00145325965137	0.000814228793793	0.00402522095197	0.00817155403654	0.0135495875335	0.035524520069	0.297845527734	0.638616111428
r	0.00176584210046	0.00114753972126	0.00918030545066	0.0165097330122	0.0167842368445	0.0368050706897	0.162263855911	0.755543440476
ò	0.00186857388015	0.00183758830709	0.00955211195022	0.0287731763374	0.0108623327815	0.0576003985632	0.290396405304	0.599109410159
m	0.000814394516717	0.0012628003657	0.00432697118674	0.0254517126458	0.00579937912717	0.0623470911877	0.323805428435	0.57619222672
e	0.000285634014906	0.000495489835233	0.00158914029891	0.0157123554153	0.00261329910906	0.0399759203959	0.297305249478	0.642022945573
</S>	0.000154825706453	0.000343224092616	0.000964255399455	0.0159183737077	0.00206431260453	0.042314587698	0.400789244739	0.537451212786
