 	io	non	so	cosa	è	da	scrivere	</S>
e	0.119503245	0.11950499	0.1195894925	0.119854457	0.12276622	0.158661625	0.1200480325	0.12007192
v	0.119074470333	0.119076276667	0.1191692425	0.119473270333	0.122593726667	0.160943348333	0.119705435833	0.119964233333
ò	0.122326362111	0.122327025556	0.1223726075	0.122540222778	0.123814367556	0.139228269444	0.122658798611	0.124732351111
e	0.11825284537	0.118254388519	0.1183607125	0.118723775593	0.121928417852	0.160883843148	0.11901700287	0.124578992037
n	0.115951846457	0.115954086173	0.1160884175	0.116543656531	0.121043644284	0.174681964383	0.11708363429	0.122652715679
e	0.116791252152	0.116803870391	0.118407999167	0.120561620177	0.124011816428	0.158860764794	0.12032660943	0.124236035226
s	0.102335740717	0.102353571797	0.104604096389	0.107714700059	0.123787013476	0.200544461598	0.112863779477	0.145796621742
s	0.100090543572	0.100101743932	0.101587578796	0.103891476686	0.123325552492	0.205433170533	0.110958946492	0.154610997247
è	0.0952354578573	0.0952689613107	0.101077976265	0.116390905562	0.128093457497	0.162227616844	0.110192547164	0.191513085749
r	0.0835685059524	0.0836085604369	0.0904565470883	0.109286086854	0.126201925832	0.137825142281	0.103885920388	0.265167311916
o	0.0731327509841	0.0732450368123	0.0905293340294	0.110377833951	0.129296961944	0.144425617427	0.113893788129	0.265098650639
t	0.0513419559947	0.0514735332708	0.0728161880098	0.0933297986503	0.137919750648	0.192024429142	0.114648816043	0.28644549688
i	0.0332071574982	0.0333527784236	0.0512484193366	0.0746037488834	0.128716071883	0.197302466381	0.119807872014	0.361761485627
e	0.0165297662661	0.0167300648079	0.0342759344455	0.0647558526278	0.125080008961	0.193601472127	0.124427977338	0.424598941876
n	0.0111573133554	0.0113302531026	0.0197105971485	0.0419065018759	0.12827090132	0.245257717376	0.093411507446	0.448955230625
a	0.00837702487513	0.0085499534342	0.0136296373162	0.0286268539586	0.0954365827733	0.232360612459	0.121618347482	0.491401000208
g	0.00479574571504	0.00520510297807	0.00728589103873	0.0173785816529	0.0674494262578	0.148238239153	0.157722052494	0.591924946736
r	0.00562482357168	0.00607452102602	0.00873612434624	0.0214806328843	0.0695267867526	0.105755908051	0.116433559165	0.666367628912
à	0.00442276311056	0.00461411360867	0.00881249954875	0.0225971912948	0.0640754979175	0.14916488935	0.186915954722	0.559397069637
s	0.00196647767685	0.00193855937622	0.00489510228292	0.0162990967649	0.0664552016392	0.282303663117	0.288790871574	0.337350989879
s	0.000931910422283	0.000829185015407	0.00306421940431	0.011382376055	0.0551087345464	0.252624646039	0.295173620525	0.380885316626
o	0.000361430386761	0.000376760595136	0.00124969812477	0.00516122476833	0.0254887880821	0.10469521468	0.400937973508	0.461728965542
</S>	0.000198933347381	0.000248455357568	0.000686974082385	0.00301615280917	0.014965767891	0.06648143884	0.504475086754	0.409927252771
