 	tutto	il	cibo	vuole	girato	</S>
ò	0.16591148	0.165944475	0.16590239	0.166596495	0.166803585	0.16884158
l	0.16323781	0.163320605	0.1631398	0.164586511667	0.168834515	0.17688077
o	0.162117233333	0.162079385	0.162587806667	0.164276563889	0.169847211667	0.179091813333
o	0.143953654444	0.145444186667	0.140126798889	0.155228171296	0.223539783889	0.191707424444
m	0.112776631481	0.115629492222	0.105942752963	0.162182880432	0.31028196463	0.193186281481
a	0.104027403827	0.105773842407	0.102127945988	0.199388003477	0.310226544877	0.178456240494
r	0.089861870609	0.090520027469	0.090726430996	0.167413257826	0.220983101626	0.340495286831
ì	0.0923065228697	0.0925377591563	0.0955253509987	0.125997455942	0.154220987209	0.439411898944
o	0.0991669556232	0.100835436385	0.0972360403329	0.132710068647	0.20068706907	0.369364419648
t	0.0622647805411	0.0648831904617	0.0541545844443	0.0943130082157	0.19966958469	0.524714839883
è	0.043692439847	0.0478931464872	0.0439058524814	0.119026891405	0.123683669897	0.621798019961
l	0.0374256222823	0.0435207841624	0.0442111474938	0.136889958802	0.181497056632	0.556455456654
i	0.0248456654274	0.0308602880541	0.0365739834979	0.0848349012673	0.209980730211	0.612904415551
v	0.0170089448758	0.0213664321847	0.0282786330993	0.0531526547558	0.15737250807	0.72282081185
o	0.0078627374586	0.00864840272823	0.0132849764664	0.0223156686853	0.238415516023	0.709472690617
t	0.0044181195862	0.00411155434274	0.0086340944888	0.0310093023284	0.439402838674	0.512424090206
i	0.0026746931954	0.00221809617091	0.00545284099627	0.0333945378095	0.643501512891	0.312758356735
m	0.0021467572318	0.0013078741803	0.00407095646542	0.0184540459698	0.585779354297	0.388241052245
m	0.00166258694393	0.0009942227201	0.00497086662181	0.0158177889899	0.371903091432	0.604651450748
è	0.00240324921464	0.0006947989667	0.0109548172073	0.0127845716633	0.302874580477	0.670287983583
n	0.00350482160488	0.000779930105567	0.0117287194024	0.0101393186544	0.347764486826	0.626082741194
o	0.00295432386829	0.000589555995189	0.00647276306747	0.00792055265147	0.517782295609	0.464280547065
</S>	0.00221688643414	0.000394939862594	0.00482461843374	0.00846220582573	0.641831897805	0.342269503532
