 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
e	0.123848962	0.123873915	0.1238570125	0.123909	0.1273067	0.126877665	0.125618555	0.1247081825
t	0.122251422	0.122286558333	0.122261735833	0.122323228333	0.126090623333	0.126064118333	0.124593231667	0.134129055833
è	0.121706480667	0.121762456111	0.121720821944	0.121768117778	0.123504457778	0.124854116111	0.123336010556	0.141347518611
l	0.122498116889	0.12255182737	0.122512257315	0.122565389259	0.124140052593	0.12566669537	0.124119290185	0.135946366204
i	0.12251408563	0.12259315779	0.122528792438	0.122589939753	0.124325347531	0.126443918457	0.124506131395	0.134498625401
f	0.121960158543	0.12205483593	0.121984804146	0.122074823251	0.12489476251	0.127052942819	0.124842498465	0.1351351918
a	0.118410396181	0.118540568643	0.118445978049	0.118580636084	0.123655980837	0.12551006594	0.124321376155	0.152534997267
m	0.107868947394	0.108059989548	0.107943232683	0.108510357028	0.142719523612	0.139794673647	0.132823182052	0.152280085756
è	0.0974648211313	0.0977552931827	0.0978162842277	0.0988785123427	0.144239684537	0.140361269216	0.128767047351	0.194717081919
n	0.103181687044	0.103489864394	0.103716661409	0.104660762781	0.125509458179	0.124268671072	0.117718015784	0.217454863973
o	0.0999145036813	0.101996398131	0.100523833803	0.101720744927	0.113037212726	0.153017000357	0.119537788595	0.210252531324
o	0.0706682072271	0.076826909377	0.0719756559343	0.073535080309	0.123344227575	0.206639226786	0.137546512865	0.239464210441
l	0.054293090409	0.0609268897923	0.0560228366448	0.0581269384363	0.186165962525	0.222308778929	0.164357517622	0.197798016814
i	0.041614829803	0.0453059452641	0.0428957125483	0.0459476774788	0.185110207508	0.23143289631	0.213024702541	0.194668018938
m	0.021752876601	0.0235127744214	0.0225317741828	0.0259436938263	0.127687505836	0.221207525437	0.34143377418	0.215930056313
i	0.011658348767	0.0134521388071	0.0122678927276	0.0152831774421	0.0947788569453	0.197998698479	0.43741492806	0.217145958771
a	0.00574355472233	0.00831302846903	0.0065661043092	0.00891325274737	0.0661273073151	0.163887069493	0.504337822687	0.23611184959
f	0.00350282607411	0.00575666922301	0.00464130666973	0.00715185151579	0.0624006157717	0.131107179831	0.535173390896	0.250266139863
o	0.0023643643007	0.00369404982434	0.00327482686658	0.00560706127193	0.0572189305906	0.098403953277	0.579802823632	0.249633953288
r	0.000808499336233	0.00130987635478	0.00119959754353	0.00245350881064	0.0296014715302	0.0709898910923	0.704939807877	0.188697307763
à	0.000313809700411	0.000671229981593	0.000918945359177	0.00318347005688	0.0305908331767	0.0746460136974	0.696488959292	0.193186719254
</S>	0.000205987892705	0.000656000990796	0.00119086577959	0.00497913702844	0.0443890815884	0.0670684068487	0.635316829646	0.246193684627
