 	tu	le	hai	cucinati	le	verdure	</S>
e	0.138727115	0.138759715	0.138817255	0.152525065	0.142283145	0.14010895	0.14877876
s	0.136254618333	0.136300591667	0.136399821667	0.154075601667	0.141781365	0.13831605	0.156871936667
ù	0.128633429444	0.128693040556	0.128734620556	0.163064313889	0.133391321667	0.130224066667	0.187259195556
t	0.100402003148	0.097491296852	0.0975147785187	0.177221421296	0.154354703889	0.135388365556	0.237627418519
a	0.0716879863827	0.0679909279507	0.0675009861729	0.220408977099	0.15173603963	0.120053731852	0.300621346173
m	0.0646806541276	0.0640367683169	0.064603548391	0.259646832366	0.152935084877	0.116058030617	0.278039072058
à	0.0598325560425	0.0603430661056	0.0619404524637	0.317179270789	0.151036230292	0.113642041539	0.236026354019
r	0.0612858516808	0.0455079047019	0.0466871238212	0.300601260263	0.128748115431	0.104040218513	0.313129468006
e	0.0471505735603	0.0258170670673	0.0261932123737	0.167773468088	0.136876895144	0.096890988171	0.499297752669
t	0.0207202521868	0.0117404398558	0.0118456028912	0.180969210696	0.133025421715	0.15267741139	0.489021644223
s	0.0110254413956	0.00580255068527	0.00618506829707	0.190251826899	0.114180487238	0.16509539913	0.507459221408
e	0.00445728028753	0.00262815742842	0.00262539306902	0.1064170383	0.099185133746	0.187718935043	0.596968067136
t	0.00161056829818	0.00104943080947	0.00119864025967	0.0657782847667	0.111660565915	0.373146858348	0.445555672379
a	0.000647090637493	0.000485335744823	0.00071053769989	0.0328957713556	0.133722958638	0.562085479449	0.269452850793
l	0.000219410891931	0.000188003969941	0.000349100649963	0.0124887460185	0.132810716213	0.460711444483	0.393232586931
à	7.93327316437e-05	9.1376264647e-05	0.000227376056654	0.00655884247283	0.156772815404	0.348208232828	0.488062028977
c	3.10427385479e-05	5.86926062157e-05	0.000195213268885	0.00556235115761	0.211521098468	0.372439140943	0.410192469659
h	1.2365033916e-05	4.69105194052e-05	0.000153190409628	0.00521930805254	0.260567762823	0.331408816981	0.402591669886
a	5.794723772e-06	2.71513411351e-05	0.000185203456543	0.00369552245085	0.280878627608	0.368399238994	0.346808483295
n	3.84997615733e-06	2.11584263784e-05	0.000241177668848	0.00251082025028	0.255535719203	0.471399926331	0.270287357765
a	4.28360775244e-06	2.31979884595e-05	0.000211598236283	0.00213649691676	0.260377989734	0.49068840211	0.246558032588
</S>	5.36038467622e-06	2.53911057297e-05	0.000196358583141	0.00182174020838	0.277683654867	0.426734441055	0.293533051294
