 	che	sapeva	che	non	può	fare	il	bagno	</S>
k	0.11097259	0.110991795	0.110970098	0.110971835	0.111031532	0.111033353	0.1118976	0.111050415	0.11108079
a	0.10858394	0.108609928333	0.108583839333	0.108587931667	0.108951300333	0.108903831333	0.114049636667	0.116125971667	0.11760362
ì	0.10651488	0.106672316111	0.106500303111	0.106558588556	0.107645340111	0.107297712111	0.121259105556	0.116991743889	0.120560016667
s	0.105695701333	0.105917448704	0.105701022704	0.105824730852	0.107026115037	0.117611724037	0.124162955185	0.111037251296	0.117023068889
s	0.106503878444	0.106604297568	0.106536609235	0.106636396951	0.107231641679	0.123109434679	0.118190558395	0.109805080432	0.115382132963
e	0.106032759481	0.106073307189	0.106084753078	0.106199238984	0.10768199256	0.11407825156	0.115306952798	0.114702233477	0.123840547654
r	0.103521361494	0.103570212396	0.103590727693	0.103811109661	0.10624919952	0.113540439187	0.120092234266	0.116394104492	0.129230635885
e	0.094733825498	0.094854444132	0.0948403545643	0.095161597887	0.09956230784	0.107230593396	0.126357974755	0.124776571497	0.162482341962
k	0.0780128858327	0.0786042313773	0.0780655401881	0.0786117472957	0.0921571439467	0.092396956132	0.207344008252	0.130152932166	0.164654550654
a	0.0607693102776	0.0617275481258	0.0607537720627	0.0621679847652	0.0837550313156	0.0778023687107	0.266944562751	0.126664955722	0.199414446885
e	0.0443481307592	0.0528026437086	0.0418499116876	0.0430322572551	0.102555213772	0.0847821862369	0.255466990917	0.133548721907	0.241613908962
s	0.0297501345864	0.0413215849029	0.0266380868959	0.0336378557517	0.135737114591	0.110238255412	0.284308650306	0.163197883969	0.175170426321
ò	0.0201685645288	0.0252549599676	0.0233417219653	0.0383114112506	0.13383683153	0.118847345137	0.311561110102	0.171054241323	0.157623828774
z	0.0164280410096	0.0190434639892	0.0216518046551	0.0331912420835	0.0975995998433	0.120369225046	0.334925536701	0.140506127108	0.216284979591
i	0.0116066079699	0.0132349963297	0.014100691785	0.0199175573612	0.0668193316144	0.115642036682	0.2971321389	0.152319755703	0.30922688653
k	0.0074437532233	0.00926467677657	0.008681228695	0.0124588339537	0.0617841245381	0.114177662561	0.227550772967	0.186225211901	0.372413722177
à	0.0049304877411	0.00748790415886	0.006451272665	0.00988106315123	0.046003390846	0.100703970854	0.216237907656	0.2537080873	0.354595910726
i	0.00219060720037	0.00389114209962	0.00396377125167	0.00668345982041	0.021787334782	0.0567009888847	0.150658947552	0.489264862433	0.264858900242
o	0.000757340638623	0.00134042652571	0.00134845344822	0.00226602105934	0.00790854799067	0.0205594336282	0.0549278030507	0.748397420811	0.162494538747
b	0.000685386364708	0.00108916208774	0.000836637217073	0.00110489426898	0.00664543522689	0.0154160409427	0.0286303588836	0.750251673604	0.195340358249
à	0.000696312974903	0.00111770208258	0.000821996882358	0.000802471472993	0.0085405477423	0.0316818593142	0.0632288652945	0.654277367868	0.238832826083
g	0.000285495491634	0.000530524594193	0.000503858167453	0.000419125127664	0.00600086064743	0.0474379367714	0.115348311765	0.633500332623	0.195973522028
n	0.000120438010211	0.000235501562398	0.000296634102484	0.000292044222555	0.00468856361581	0.0428424499238	0.157770053922	0.633059277541	0.160695037343
o	5.1148399937e-05	9.7362452466e-05	0.000163071457495	0.000200212945185	0.00353525755527	0.0229444915079	0.127272916974	0.67094765918	0.174787879114
</S>	2.76639452685e-05	5.2715697233e-05	8.94356387475e-05	0.000122952239092	0.00186489580264	0.012016278054	0.072367646987	0.70395967959	0.209498724557
