 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.14181377	0.14187608	0.14202483	0.141859075	0.14269209	0.142426955	0.1473072
m	0.13925747	0.139453003333	0.139491796667	0.139375438333	0.152085116667	0.143573078333	0.146764116667
à	0.134700116667	0.134902004444	0.134813638889	0.136027209444	0.151083672222	0.140838376111	0.167634995556
k	0.128956983556	0.129034888148	0.12938039963	0.131563969815	0.136500377407	0.162700068704	0.181863308519
i	0.130683949185	0.130746209383	0.13131346321	0.132548583272	0.135664572469	0.172837539568	0.16620566284
n	0.134494526395	0.134866509794	0.134939287737	0.137893717757	0.13886402749	0.160065899856	0.15887602428
a	0.130768885465	0.131398079931	0.131535625912	0.134829079252	0.142349269163	0.152194469952	0.17692460476
t	0.0964220284883	0.0971246776437	0.0979050219707	0.099617763084	0.123960273054	0.254090659984	0.230879598253
è	0.0697002608294	0.0706713235479	0.0726782673236	0.092757591028	0.0997783743513	0.314500229995	0.279913966084
l	0.0660769016098	0.0669742271826	0.0736303757745	0.099925493676	0.10748700145	0.266831683332	0.319074312028
i	0.0626344938699	0.0651659550609	0.0781446219248	0.0823514265587	0.123590480483	0.216019462444	0.372093550676
s	0.0507251256233	0.053930355687	0.0715938929749	0.0677208055196	0.118765070161	0.231333085481	0.405931660225
t	0.0413025995411	0.0428243978957	0.0574834089916	0.0559236765065	0.0961601567203	0.298128508494	0.408177260075
i	0.0397689185137	0.0458930046319	0.0608148319972	0.0494292788355	0.0875858455734	0.221839040831	0.494669120025
a	0.0231790780046	0.0356186202106	0.0490849439991	0.0331390952785	0.109701241858	0.234560304944	0.514716766675
m	0.0136249070015	0.0240313499035	0.0279768386664	0.0226382284262	0.124293717286	0.383721201648	0.403713802225
m	0.0104070378338	0.0157477358012	0.0182394592221	0.0174486598087	0.115173545762	0.416509240549	0.406474347408
è	0.00654310261127	0.0091402420004	0.0118524056074	0.0119534148362	0.075198401354	0.529059940183	0.356252495803
n	0.00627037453709	0.00845345773347	0.0100131820691	0.0161434505121	0.0378355588847	0.475739396728	0.445544598601
i	0.00625489691236	0.00841453694449	0.00919322975637	0.016693915804	0.0252030084616	0.211317402243	0.722923049534
à	0.00333896953745	0.00622331501483	0.00665978798546	0.00907366113467	0.0250498179872	0.260954820748	0.688699646511
t	0.00257405074582	0.00575747280494	0.00725288432849	0.00740224627822	0.0361896546624	0.499489373583	0.44133430217
t	0.00146787662194	0.00319080706831	0.0053609461095	0.00808014942607	0.0722685882208	0.640268824528	0.269362780723
o	0.000555453042647	0.00138087586144	0.0028268252055	0.00647814913536	0.0738201386736	0.570956988176	0.343981566908
m	0.000204882348549	0.00053298821248	0.00113859257083	0.00263834883845	0.0367120888245	0.467378142725	0.491394955636
e	8.24143575163e-05	0.000238285914827	0.000568636725277	0.00132825275282	0.0244357349415	0.542287380908	0.431059285212
k	5.00709815054e-05	0.000129039962276	0.000321524166759	0.00164503845761	0.0200279569805	0.512083610303	0.465742778404
k	7.76964438351e-05	0.000161348110759	0.00113049044559	0.0059525990192	0.0557665989935	0.318035086768	0.618876176135
à	0.000145722144612	0.000151568595253	0.00243293254853	0.0075562120064	0.0751914023312	0.230837062256	0.683685058712
n	0.000130102352704	8.98358400843e-05	0.00202228171951	0.00394335094547	0.0493239624437	0.313168337419	0.631322119571
i	4.62273025013e-05	4.54230943614e-05	0.00074022667817	0.00147693579182	0.0272661484812	0.512465872473	0.457959196524
k	2.00995702671e-05	4.10739024538e-05	0.00031316611439	0.000757192297273	0.0193370714937	0.628434987491	0.351096428841
o	1.45834189224e-05	4.11273268179e-05	0.00028557895813	0.000780612632424	0.0227116761646	0.638759382497	0.33740705628
</S>	1.38271292112e-05	2.5701157409e-05	0.000336090479065	0.000872324366212	0.0261002615823	0.636494191249	0.33615763814
