 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.122867475	0.123151393	0.12323266	0.124796418	0.124824183	0.13283698	0.124165781	0.124125115
n	0.122301661667	0.122592891	0.122681713333	0.124413826	0.124412399667	0.13357532	0.123705652333	0.126316548333
è	0.121513523889	0.121621690333	0.121674737778	0.123262185333	0.123032199889	0.134910936667	0.122437310778	0.131547432778
r	0.121014281296	0.121069866778	0.121096569259	0.122507283111	0.122470254963	0.134098017222	0.122631033593	0.135112704259
k	0.122834690432	0.122869758926	0.122871419753	0.123383909037	0.123611649988	0.127500287407	0.124351577864	0.132576714753
e	0.119477140144	0.119486887975	0.119541439918	0.122004379679	0.121574049996	0.143971502469	0.120976969288	0.132967614918
s	0.113794310048	0.113864607658	0.113939489973	0.117440703226	0.118786296665	0.147437410823	0.123115429763	0.151621738306
e	0.101981903349	0.102082909219	0.102273339991	0.107999337742	0.109500480888	0.152981246941	0.115178768254	0.208002009435
s	0.089578669783	0.0901795117397	0.090728239997	0.100592303914	0.101530183963	0.164806292314	0.106694769418	0.255890033145
e	0.0760546085943	0.0769243692466	0.0778297926657	0.106885782638	0.103810587654	0.196889850771	0.103649678139	0.257955361048
s	0.0571364661981	0.0587752964155	0.0601482055552	0.107213984213	0.100328307218	0.26229547359	0.10270443938	0.251397857016
e	0.043736761066	0.0459653354718	0.0476336428517	0.119030438071	0.106668012406	0.264380041197	0.113271279793	0.259314492339
t	0.0326683343553	0.0351421884906	0.0366359172839	0.128719859357	0.110919040802	0.286801553732	0.124462339931	0.244650767446
t	0.0275787351184	0.0295206528302	0.032030761428	0.157333133119	0.133279770267	0.283256111244	0.147650809977	0.189350035815
à	0.0229331475395	0.0250774352767	0.0288703311427	0.185244137706	0.157460640089	0.198013703748	0.172136616659	0.210263998605
s	0.0184231430132	0.0217798454256	0.0237823660476	0.125636187235	0.120533856696	0.129068004583	0.152971136886	0.407805466202
t	0.0284596476711	0.0306316568085	0.0309463766825	0.0838669504117	0.0879594755653	0.137328061528	0.129228933629	0.471578875401
e	0.0273745457237	0.0276015733362	0.0306569875608	0.0741873101372	0.0711778151884	0.126792513176	0.12657915121	0.515630078467
a	0.0115756184079	0.0117656467121	0.0166241016869	0.0563890483791	0.0565776290628	0.0754639070587	0.205809410403	0.565794626156
n	0.00755814880263	0.0115937627707	0.0129917913956	0.092619797793	0.0885684703543	0.132641162353	0.272975006801	0.381051842052
k	0.0104764426009	0.0149669042569	0.0166939737985	0.149160165931	0.136071630118	0.169735514118	0.233001902267	0.269893464017
ò	0.00887775483363	0.0106209955856	0.0224905349328	0.11729720131	0.108765062039	0.110692108706	0.205329010756	0.415927304672
r	0.00578600881121	0.0109841513619	0.0201520249776	0.0468947374367	0.0510359296797	0.0632585145687	0.176050806919	0.625837768224
a	0.00458966933707	0.0105953264206	0.0107613603259	0.0206744600456	0.0280870057266	0.0413708805229	0.17722991564	0.706691339408
m	0.00203652503236	0.0042378389402	0.00625897410863	0.0162541155819	0.0207417387422	0.028238148841	0.289837798547	0.632394863136
a	0.00100539725079	0.00196169100007	0.00461177683621	0.0140135754606	0.0170913036807	0.0258814502803	0.366394346182	0.569040507712
r	0.00042669867693	0.000984551653357	0.00319601841207	0.00784239008687	0.0146510089936	0.0313043467601	0.364495742061	0.577099272571
è	0.00058859073231	0.00132004601779	0.00812725713736	0.00726250769562	0.0239653379979	0.0523850255867	0.32006899402	0.586282257524
o	0.000609659594103	0.00122785335926	0.00982028944579	0.00451598926521	0.0206485797993	0.0466490798622	0.361795838007	0.554732722508
</S>	0.000337061722052	0.00065396920963	0.00645156882289	0.00252614868261	0.0116371255997	0.0282759869311	0.458771999004	0.491346141254
