 	dove	aveva	per	stare	non	aveva	</S>
p	0.14269256	0.14268059	0.142662545	0.142953625	0.14267663	0.142829345	0.14350471
u	0.13997058	0.140044783333	0.140046451667	0.148653075	0.14058062	0.143808818333	0.14689568
ì	0.132901126667	0.132802174444	0.132711030556	0.161160358333	0.134827046667	0.143229859444	0.162368403333
c	0.125629285556	0.125019324815	0.124796920185	0.178236182778	0.128966164222	0.140445739815	0.176906331111
h	0.128967861852	0.128398248272	0.128557663395	0.173439104259	0.131772413407	0.140682319938	0.168182333704
e	0.132501417284	0.132453286091	0.133244251132	0.16307239142	0.133971827802	0.141283056646	0.163473737901
n	0.126455885761	0.125946468697	0.125529389044	0.160661270473	0.126605784601	0.141007325549	0.1937938493
a	0.10501221992	0.104134862899	0.104414808348	0.235164033491	0.1084446282	0.13314067385	0.209688769767
s	0.06729128664	0.0662842682997	0.069845511116	0.283522934497	0.0834329527333	0.190289463283	0.239333593256
t	0.0573376475467	0.0564140967666	0.0638729837053	0.250645478166	0.0750673779111	0.216642364428	0.280020057752
a	0.0484297895156	0.0483879559222	0.0631539505684	0.210777852722	0.060797078637	0.194533514809	0.373919852584
s	0.0200119645719	0.0202337017274	0.0354187160895	0.126533460907	0.0396907782123	0.328458574936	0.429652800861
ì	0.00764687232397	0.00825697376247	0.0191890119298	0.061472303969	0.0314338284041	0.403651538312	0.46834948362
e	0.00342504270799	0.00415054496749	0.0114217437233	0.027458261723	0.0196494948014	0.536199892771	0.397695037873
n	0.00128054026933	0.00158959881916	0.00456212515443	0.013072313641	0.0117689162671	0.702464164257	0.265262369291
ì	0.000556240466443	0.000873059543053	0.00229999729481	0.00828743888033	0.0139693007557	0.748233121419	0.22578088443
c	0.000220507286814	0.000509392484351	0.000983205704937	0.00360604939344	0.0161943939186	0.757395140473	0.22109132281
h	8.17196542047e-05	0.000211113423784	0.000434431174979	0.00165484062115	0.0168442649729	0.739816756824	0.240956830937
e	2.93203496682e-05	0.000342721386928	0.000178692374993	0.000695026733717	0.0353241946576	0.755126128941	0.208303860312
</S>	1.69859163341e-05	0.000571652043464	9.94605474965e-05	0.000381534571859	0.0525415098288	0.74351901447	0.202869790156
