 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.070847445	0.07087377	0.070798015	0.070787495	0.07079363	0.07075468	0.070734098	0.07204901	0.07108655	0.07079111	0.0722853	0.071530305	0.071133065	0.0755354925
p	0.0707416766667	0.07063737	0.0706575196667	0.0706321783333	0.0706514013333	0.0705513566667	0.0704936333333	0.0734138366667	0.0708530466667	0.070561795	0.0721986366667	0.072035073	0.0709700396667	0.0756024025
à	0.0709540822222	0.0707910033333	0.0709418445556	0.0709109027778	0.0709372017778	0.0708108938889	0.0707353264444	0.0741996755556	0.0708692222222	0.0707801583333	0.0715442655556	0.0720920076667	0.0710090162222	0.0734243908333
o	0.0708659257407	0.0706879277778	0.0707907528519	0.0707699975926	0.0707877272593	0.0707027896296	0.0706525754815	0.0730449418519	0.0707644660741	0.0707159561111	0.0717290935185	0.0742512258889	0.0710759870741	0.0731606336111
v	0.0708739372469	0.0706088592593	0.0706932756173	0.0706765091975	0.0706908307531	0.0706224132099	0.0705822351605	0.072505405284	0.070689017358	0.0706581653704	0.0718678961728	0.0759300586296	0.0711219290247	0.0724794478704
r	0.071126887749	0.0709604497531	0.0710403785391	0.0710267830658	0.0710386085844	0.0709828724033	0.0709495717202	0.0724661030947	0.0709945791193	0.0710010017901	0.0715906373909	0.0738314462099	0.0712441930082	0.0717464692901
ì	0.0708868792497	0.070854428251	0.0710222528464	0.0709937076886	0.0710185711948	0.0709010188011	0.0708300739067	0.0739803176982	0.0708848613731	0.07087828393	0.0712927611303	0.0718643387366	0.0710263510027	0.07356615143
s	0.0689087317499	0.0689311310837	0.0693751942821	0.0693006192295	0.0693623820649	0.0690697729337	0.0688919146356	0.0763935525661	0.068972063791	0.07254193131	0.0716488137101	0.0708833542455	0.0734253120009	0.08229522881
k	0.0686606925833	0.0686763136946	0.069084458094	0.0690164997432	0.069071437355	0.0688110276446	0.0686522548785	0.0751853841887	0.0687013429303	0.07348162877	0.0719349679034	0.0709047607485	0.0745717523336	0.0832474576033
o	0.0703105975278	0.0703395465649	0.0704660773647	0.0704407299144	0.0704608324517	0.0703637058815	0.0703050649595	0.0727953763962	0.0703871909768	0.0719243612567	0.0716787359678	0.0712430002495	0.0724239924445	0.0768607522011
n	0.0702698158426	0.070127460855	0.0707075491216	0.0706127533048	0.0706951491506	0.0703055636272	0.0700666883198	0.0791468604654	0.0701595803256	0.0706414437522	0.0708749386559	0.0708297587498	0.0709704258148	0.0745919924004
t	0.0704022819475	0.0701774836183	0.0709388950405	0.0708203944349	0.0709246113835	0.0704345795424	0.0701332494399	0.0814547501551	0.0701649621085	0.0703715345841	0.0704957328853	0.0706742145833	0.0705401352716	0.0724671541335
a	0.0703467319825	0.0704275678728	0.0705518666802	0.0705081098116	0.0705430571278	0.0703675498475	0.0702626011466	0.0745509587184	0.0706477193695	0.0703948348614	0.0718697676284	0.0709438465278	0.0709956450905	0.0775897180445
n	0.0697409686608	0.0692276672909	0.0700766372267	0.0699153982705	0.0700531023759	0.0693894532825	0.0689819017155	0.0831170915728	0.0694883031232	0.0690885616205	0.0711599405428	0.0702671135093	0.0699370816968	0.0795567893482
a	0.0689730442203	0.068186837097	0.0692371474089	0.0690354910902	0.0692075674586	0.0683770610942	0.0678683489052	0.0856403271909	0.0685710243744	0.0680460538735	0.0715974381809	0.0729493091698	0.0695558505656	0.0827545264494
f	0.0676836874068	0.0670833623657	0.067762920803	0.0676138253634	0.0677391211529	0.0671288986981	0.0667619313017	0.0811695190636	0.0676300147915	0.0671515892912	0.0731523940603	0.0833034597233	0.0699848268552	0.0858344588165
u	0.0663604671356	0.0658123461219	0.066479075601	0.0663437251211	0.066459259051	0.0659005678994	0.0655696171006	0.0801730796879	0.0663437715972	0.0662132594304	0.0732188076868	0.0862073065744	0.0697830656184	0.0951356542722
r	0.0622449747119	0.062224316374	0.0646141692003	0.0642323590404	0.064567173017	0.0629490159665	0.0619329470335	0.091912199896	0.0627192688657	0.0638634408101	0.0718037608956	0.0808281088581	0.0702927252061	0.115815559424
n	0.0605508272373	0.0607719211247	0.0639356817334	0.0634426336801	0.0638774910057	0.0617797653222	0.0604622070112	0.100048365299	0.0612728446219	0.06305529627	0.0717368489652	0.0754229396194	0.0699441117354	0.123699098141
o	0.0628069074124	0.0638169437082	0.0638669039111	0.06365624456	0.0638130850019	0.0629625817741	0.0624609190037	0.0824937257663	0.065923436874	0.0639151287567	0.0801794229884	0.0737111682065	0.0687000605785	0.12169347938
k	0.0628068008041	0.0636348959027	0.0636650579704	0.06340577152	0.063596614334	0.0625671785914	0.0619583176679	0.0849987505888	0.066127870958	0.0630292655856	0.0813329443295	0.0790188977355	0.0684248368595	0.115432798127
a	0.0601110719347	0.0602793313009	0.0614699946568	0.0611403525067	0.0614115074447	0.0600543808638	0.0592450688893	0.0926721068629	0.0619638136527	0.0608254195285	0.0769216417765	0.0776407025785	0.0676661022865	0.138598536042
k	0.0555988909782	0.055720799767	0.0569052112189	0.0566043881689	0.0568584898149	0.0555936186213	0.0548657266298	0.0941958022876	0.0575883665509	0.0575414128428	0.0806739889255	0.0891063308595	0.0716910340955	0.157055965347
à	0.0463778623261	0.047493043589	0.0592176534063	0.0581466580563	0.0591189959383	0.0530798912071	0.0461129488766	0.123524730763	0.0485762598503	0.0512300969476	0.0789212113085	0.0851265369532	0.0696163973652	0.173457725116
n	0.0411219007754	0.043775077863	0.0727527931354	0.0704195560188	0.0725277636461	0.0587517937357	0.0410680909589	0.141851630254	0.0425980256168	0.0460966396492	0.0656396864362	0.0599682956511	0.0583698827884	0.185058868372
n	0.0477443052585	0.0498469819543	0.0763366577118	0.0740811533396	0.0761013695487	0.0633390922452	0.0475510703196	0.135124030085	0.0480794675389	0.0504983992164	0.0602155144787	0.0564928328837	0.0571342152628	0.157454909457
i	0.0510787700862	0.0548486899848	0.0636341809039	0.0624576474465	0.0634400981829	0.0574835467484	0.0511916261065	0.114116953362	0.058274081513	0.0534315590721	0.0844682661596	0.0626524652946	0.0591367377543	0.163785379819
t	0.0502166366954	0.0542553609949	0.058628261968	0.0576131768155	0.0584191443943	0.0538551705828	0.0500763597022	0.105387311121	0.0592901515043	0.055957519024	0.0919778887199	0.0660233717649	0.0623742369181	0.175925413273
o	0.0460082165651	0.049200877665	0.0529119393227	0.0519613642718	0.0527228364648	0.0486157858609	0.0456743132341	0.102532753707	0.0539590861681	0.053649902008	0.0927202195733	0.0639188879216	0.0636034506394	0.222520374424
t	0.0360801595217	0.0386283308883	0.0425542027742	0.0416709507573	0.0423935324883	0.0383268299536	0.035296259078	0.102760301236	0.044061948056	0.049866701336	0.102224759858	0.0740330233072	0.0736734468798	0.278429581475
s	0.0399418161739	0.0404768412961	0.0462084199247	0.0453713512524	0.0461055261628	0.0420789516512	0.0390096526927	0.109028475079	0.0435449066853	0.0563095074453	0.0934236699527	0.0787846391024	0.0815450389599	0.238171230492
o	0.0404936487246	0.045632130432	0.0433142846416	0.0429292400841	0.0431521833876	0.0415181582171	0.0404434862309	0.084989298693	0.0532223082284	0.0494237011484	0.109813849984	0.0718031810341	0.07047568132	0.262788840164
m	0.0376947279082	0.0416323368107	0.0376015972139	0.0371931806947	0.0373919591292	0.035835847739	0.034956144077	0.079768115231	0.0511905394095	0.0407270470495	0.120672876661	0.106080353678	0.0702801287733	0.268975130055
ì	0.0343152289694	0.0368237839369	0.0419052814046	0.0413297955649	0.0417865313764	0.0380791992463	0.031037689359	0.10451627841	0.0445292948032	0.0399522923498	0.117828295554	0.115029574559	0.0698422995911	0.243024436685
k	0.0266019913231	0.031544517979	0.0474271158015	0.046293693855	0.0472876634588	0.0396040824154	0.0256723151197	0.10935598947	0.0368837179344	0.0376225551166	0.0974981801847	0.0736930981863	0.0602517985304	0.320263245562
a	0.0259829557744	0.032049030993	0.0444573909338	0.0430436966183	0.0441724358196	0.0362068488051	0.0253760437066	0.0964719398233	0.0382169273115	0.0348302130389	0.0976407750616	0.0656795510621	0.0586588258435	0.357213328521
l	0.0296377822581	0.0346784236643	0.0459902873113	0.0443061255394	0.0456386552732	0.0370310232684	0.0278671259022	0.0997609166078	0.0414370734372	0.0349100066796	0.101880408354	0.076064735354	0.0601133196145	0.32068408284
ò	0.0272572914194	0.0332237852214	0.0479504484371	0.0464291641798	0.0476792374244	0.0392098140895	0.0257282829674	0.102029685536	0.0361589581457	0.0344845355599	0.094294476118	0.0772659597847	0.0669561598715	0.32133218428
c	0.0196655891398	0.0263836374071	0.0394838521457	0.0385717527266	0.0392854198081	0.0333601626965	0.0184414856558	0.081951310512	0.0275837973819	0.0325350991866	0.086606982706	0.0668020932616	0.0690245422905	0.420304251427
e	0.0165235777133	0.0234010748024	0.0309606107152	0.0300471232422	0.0305890572694	0.0254296188988	0.0149658028853	0.064831036504	0.0278038111273	0.0290833167289	0.088756884902	0.0710390597539	0.0737310480968	0.472837933809
e	0.0132986682378	0.0195424962675	0.0193883885717	0.0187190024141	0.0189303280898	0.0157063899663	0.0101254743951	0.0512171418347	0.0274380003758	0.0185562464096	0.119828294967	0.106024183251	0.0829938023656	0.47823156127
n	0.0207310547459	0.0158996110892	0.0206757225239	0.0202674048047	0.0204593993633	0.0177812899888	0.00923048756503	0.0550661142782	0.0196308257919	0.0165293303032	0.120567204989	0.141825124417	0.0883850667885	0.432951353757
i	0.020216195982	0.0150536640297	0.0202970461746	0.0202674722682	0.0203512161211	0.0179646823296	0.00896675135501	0.0544325497594	0.0218588975973	0.0162299944344	0.110518243663	0.176652521472	0.105752386929	0.391438374586
t	0.00974334372733	0.00964348987657	0.0112616660582	0.0116765462894	0.0116602803737	0.00995593810987	0.005593162485	0.0305408745865	0.0208632231991	0.0130584601448	0.126938226554	0.187918327157	0.17056045231	0.380586021529
s	0.00729530757578	0.0144055108255	0.0139193310194	0.0152609609631	0.0149958361246	0.0112067720366	0.010201857695	0.0380593128622	0.0456843483997	0.0202721067149	0.146950705518	0.162912732386	0.19839901077	0.30043621051
è	0.00567463005859	0.0230810429418	0.0199518193398	0.0222349059877	0.0199060827082	0.0163191530122	0.0188750918983	0.0441177962874	0.0613477561332	0.0250849995716	0.111334316173	0.131483440795	0.185640200257	0.314948746837
r	0.00368154641953	0.0177907381473	0.0161361701133	0.0177065343292	0.0149939469027	0.0141018922041	0.0155762784994	0.0294718224291	0.0335168227111	0.0226637925239	0.077461581391	0.102706663598	0.205747056752	0.428445128946
o	0.00244705413984	0.00847043201577	0.00860230803777	0.0090844199764	0.0080370532009	0.00767165796803	0.00667324106647	0.0176007852764	0.0136307305704	0.016317417408	0.0543685724637	0.0642128561993	0.239354312251	0.543529126315
p	0.00261232867995	0.00574977780526	0.00491064421259	0.00506090652547	0.0045476153003	0.00447594285601	0.00343976122216	0.0111749385588	0.00742676929013	0.00859008436933	0.0482235378212	0.0593780057331	0.308866244084	0.525543412105
u	0.00253688354998	0.00429626882509	0.0030506997242	0.00307917047516	0.0028761075501	0.002841112172	0.00200507139072	0.0076518978396	0.00475482026338	0.00444535422311	0.0443780608404	0.0581222665777	0.425603414695	0.434358834035
s	0.00112601925666	0.00186883336503	0.0013633777814	0.00142637479172	0.0013446664667	0.001280544544	0.00101589606024	0.00344863546653	0.00368609302113	0.00358798517437	0.0361610761801	0.0581575065259	0.489419654898	0.396113288012
