 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.142815195	0.142815945	0.142800915	0.14284733	0.142911755	0.14288047	0.142928385
t	0.142801868333	0.142799648333	0.142797835	0.14286914	0.142903405	0.142886766667	0.142941335
e	0.135143989444	0.135134262778	0.135170335	0.13626177	0.138066145	0.146702092222	0.173521398333
k	0.131696296481	0.131629560926	0.131721818333	0.13451241	0.137420328333	0.148323637407	0.184695939444
a	0.129899617494	0.129824883642	0.129708022778	0.133597936667	0.137597159444	0.146378372469	0.192993983148
m	0.119306777831	0.119103681214	0.118875677593	0.130845142222	0.170713056481	0.151782024156	0.189373631049
m	0.10455513761	0.103555291738	0.104521265864	0.132962647407	0.180002840827	0.161621814719	0.21278102035
è	0.0875792542033	0.086074325246	0.0888542836213	0.121907877136	0.133267075609	0.15931468824	0.323002540117
n	0.0899377780678	0.0888656267487	0.0914841462071	0.113859289045	0.114658025203	0.14440294608	0.356792220039
i	0.0906676526893	0.0879415759162	0.0903157654024	0.134905261682	0.125132748401	0.131155364027	0.339881630013
s	0.0915430822298	0.0880945959721	0.0900477551341	0.150119393894	0.149839956134	0.138263916676	0.292091310004
t	0.102053790077	0.0990467259907	0.102725825045	0.161006134631	0.157711412045	0.145208625559	0.232247490001
o	0.079366691359	0.0721640166636	0.081787129015	0.14253806621	0.150336367348	0.17975738852	0.29405034
g	0.0602917051197	0.0521666448879	0.046175507005	0.0947644667367	0.147693755783	0.17115612784	0.427751786667
i	0.0459168477066	0.041040766396	0.024384789535	0.0604349225789	0.114998928594	0.137023637613	0.576200095556
a	0.0185829271689	0.0155890693987	0.00971701451167	0.033578377193	0.0624662928647	0.280678735871	0.579387598519
r	0.00777403122297	0.00641761009957	0.00477812790389	0.029299007731	0.0631438709549	0.417093618624	0.47149375284
d	0.00394244570766	0.00317291802319	0.00412749706796	0.022859632577	0.061951049985	0.418038156208	0.48590830428
ì	0.00204941000255	0.00197333359773	0.00381783052265	0.010837230659	0.0280660208283	0.422776372069	0.530479801427
n	0.00208192483418	0.00221287033258	0.00346762160755	0.00886780068633	0.0210569231094	0.36885880069	0.593454067142
o	0.00194851365806	0.00224957477753	0.00235798848585	0.00693424159544	0.0192477563698	0.34681642023	0.620445522381
s	0.00113125929935	0.00159186542584	0.00113407234528	0.00856340656515	0.0233472534566	0.377527036743	0.58670512746
t	0.00089345307645	0.000885228481947	0.000896141548427	0.00951063768838	0.0291296278189	0.368220062248	0.590464842487
o	0.00039120568715	0.000444903150649	0.000605936716142	0.00455693506279	0.021024108273	0.530157844083	0.442819037496
c	0.000177543527383	0.000264339451883	0.000268616274047	0.00229985205426	0.0126320607577	0.534446044694	0.449911522499
ì	0.000156914535794	0.000622486668961	0.000260830160016	0.00171426811809	0.0232317515859	0.450509594898	0.523504154166
p	0.000108016933598	0.000711262703154	0.000223409452005	0.0012406887027	0.0259452277953	0.629047948299	0.342723464722
o	3.7934566666e-05	0.000250167821218	8.98163870017e-05	0.000636766064233	0.0149597351984	0.7280392661	0.255986314907
</S>	2.0305904033e-05	0.000137238070609	5.92136500008e-05	0.000529163882116	0.0155069805992	0.71927168305	0.264475397454
