 	i	genitori	non	li	dimentichiamo	mai	</S>
u	0.13988372	0.13988756	0.13988244	0.14040398	0.14175088	0.14104713	0.157144345
g	0.138778033333	0.138801703333	0.138746936667	0.13931059	0.141622533333	0.140219716667	0.162520525
e	0.133774804444	0.133811327778	0.133731620222	0.1342425	0.140113807778	0.136150435556	0.188175521667
n	0.125584159481	0.125626535926	0.125553258074	0.12642378	0.141280289259	0.130498395185	0.225033617222
i	0.11906201116	0.119103965309	0.119040442691	0.120451261333	0.137585883086	0.125616168395	0.259140299074
t	0.107367357053	0.107432940436	0.10744030423	0.114766197111	0.153913337695	0.120896532798	0.288183326358
ò	0.100939700684	0.101005284145	0.101153898077	0.116517187704	0.158675890565	0.114898568933	0.306809442119
r	0.107528245228	0.107551743382	0.107717176026	0.124079982568	0.133737421522	0.113027724311	0.306357700706
u	0.099631765076	0.0996387494607	0.099733725342	0.115519495856	0.122495705841	0.105759491437	0.357221066902
e	0.0793188783587	0.0802254248202	0.0780389894473	0.0932519516187	0.168748580614	0.117008120479	0.383408038967
n	0.0791582161196	0.0804972182734	0.0772664174824	0.0904506285396	0.206564703538	0.13093827016	0.335124522989
è	0.0781985963732	0.0787801284245	0.0782071691608	0.117669219513	0.178846024513	0.107160268387	0.36113854433
n	0.0774584097911	0.0778427071415	0.0779695497203	0.124531611504	0.146152188171	0.0948217744623	0.40122371811
u	0.0633405962637	0.0636482540472	0.0634200629068	0.113484818835	0.133442052724	0.106019861487	0.456644332703
s	0.0356400627546	0.0363222326824	0.0351630203023	0.120690189612	0.200722894241	0.113811683829	0.457649904234
s	0.0367278692515	0.0374892968941	0.0367981021008	0.176633249871	0.263004121414	0.098958277943	0.350389098078
c	0.0348654244172	0.0348332799647	0.0364826257003	0.186817419957	0.201118790471	0.073730785981	0.432151669359
e	0.0180664562057	0.0177674371882	0.0195934409668	0.106817957986	0.0979467134903	0.089979425327	0.64982854312
r	0.0071353860019	0.00697303909607	0.00799289458893	0.053713590662	0.0481356431634	0.081487715109	0.794561717707
r	0.00467399653397	0.00456821219869	0.00530144472964	0.067277493554	0.0422171390545	0.0409014690363	0.835060255902
è	0.00392695813132	0.00380440317956	0.00500386197655	0.0657459608513	0.0322955772515	0.0424988603454	0.846724405301
t	0.00297163599711	0.00309602250652	0.00434647339218	0.0357334232838	0.0477191273172	0.0670123487818	0.839120971767
s	0.0034719076657	0.00372572460217	0.00460050556406	0.0440656327613	0.0569023034391	0.0859922082606	0.801241740589
u	0.00241244029857	0.00250066998072	0.00346030688802	0.0369856340871	0.026249401413	0.13021274942	0.79817883353
m	0.00103584831619	0.00108655454024	0.00177812922267	0.021263974529	0.019856046071	0.183495799807	0.771483651177
e	0.00046124995873	0.000499648947747	0.00100599990089	0.0150370659297	0.0176555840237	0.330335916602	0.635004537059
m	0.00021632040291	0.000241097383582	0.00071477519363	0.0081229357299	0.0126016100079	0.405549098867	0.57255417902
à	0.00019342583097	0.000298021004527	0.00166517125788	0.0069698651433	0.0127747236693	0.384041859622	0.594056949673
i	0.000146194561323	0.000267117710176	0.00215810999929	0.0037003003811	0.00837085045643	0.476249736541	0.509107706558
</S>	8.55987171615e-05	0.000144054353088	0.00139362566965	0.00196773484055	0.00604956807822	0.52957924327	0.460780203279
