 	è	facile	che	stanno	ancora	svegli	</S>
è	0.13575764	0.13576493	0.135764835	0.136147455	0.149817645	0.13690631	0.169841205
f	0.135491253333	0.135509776667	0.135570421667	0.135949775	0.150540711667	0.136919056667	0.170019038333
à	0.137266034444	0.137287518889	0.137366307222	0.137738545	0.152381173889	0.138101842222	0.159858619444
c	0.136991558148	0.137022582963	0.137652962407	0.137655305	0.151683801296	0.137869987407	0.161123826481
i	0.132810197716	0.132855649654	0.133661527469	0.134254331667	0.170952397099	0.133868359136	0.16159751216
l	0.128905327572	0.129009315218	0.129860185823	0.130708403889	0.177648832366	0.141568269712	0.16229962072
e	0.121841345857	0.121976599739	0.122853175274	0.124256117963	0.187127817455	0.138943789904	0.18300114024
k	0.102631630286	0.102859621246	0.103756281758	0.106148162654	0.195391325818	0.186001236635	0.203211753413
a	0.089712436762	0.089987242082	0.090977032586	0.0941610875513	0.208995531939	0.196854288878	0.229312381138
s	0.0708660495873	0.0710919043607	0.0730809111953	0.0777528665171	0.28692918398	0.183567039626	0.236712037046
t	0.0589927555291	0.0593580934536	0.0614339520651	0.0770941361724	0.339989181327	0.188960469875	0.214171412349
è	0.0579714395097	0.0585454961512	0.0588888090217	0.0914270607241	0.317342467109	0.124032389958	0.291792354116
o	0.0468024285032	0.0479827783837	0.0474713413406	0.101176562241	0.281702589036	0.0859193066527	0.388944988039
n	0.0416475705011	0.0429573184612	0.0427861904469	0.092817539747	0.276582903012	0.108000105551	0.395208356013
e	0.0371399895004	0.0385834084871	0.0384065034823	0.0851365509157	0.243764734337	0.108867685184	0.448101152004
a	0.0246394816668	0.0273273314957	0.0287391834941	0.0776069823052	0.264113724779	0.157529458395	0.420043850668
n	0.0165615640556	0.0196738831652	0.0236989108314	0.0526250941017	0.381056464926	0.238966036132	0.267418030223
k	0.0258420966852	0.0280636097217	0.0307631242771	0.0648356933672	0.384806798309	0.230661988711	0.235026680074
ò	0.0269370288951	0.0286653789072	0.0327871764257	0.0816618597891	0.242968089436	0.29559827957	0.291382193358
r	0.0199718742984	0.0215465699691	0.0354220521419	0.0642348679297	0.124395806479	0.282542638523	0.451886197786
a	0.0152337635328	0.016503811323	0.0299677453806	0.0374141073099	0.0637529188263	0.144710216508	0.692417422595
a	0.00606733521093	0.007065867921	0.0115213887935	0.0194079779366	0.0426873596088	0.349276027169	0.563974044198
t	0.00327608300364	0.004681629387	0.00985607559783	0.0300680881455	0.15197290987	0.56012503239	0.240020221399
s	0.00724170500121	0.0135999503957	0.0152758938659	0.0744132693818	0.21720095329	0.474124210797	0.1981440438
ù	0.00797268306707	0.0158590709652	0.015073688622	0.0726201684606	0.123362442763	0.492376146932	0.2727357946
n	0.00323493327569	0.00672625303507	0.00949064520733	0.0305923998869	0.0676991972543	0.641100792311	0.2411557582
n	0.00120061830523	0.00254027375836	0.00471309620244	0.013200164829	0.0459101687514	0.66990373077	0.262531926067
i	0.00049357638941	0.00102120519945	0.00228645241748	0.00574998037967	0.0186228398171	0.69295514359	0.278870772022
t	0.000192149024803	0.00037633683415	0.00273041868916	0.00285576126322	0.0134044545057	0.66554706453	0.314893794007
i	8.54583512677e-05	0.00015783118905	0.00282203367639	0.00197499211107	0.0140973685019	0.65159707151	0.329265254669
</S>	6.34382391338e-05	0.000114217929525	0.00160815250819	0.00122122534053	0.0115437307509	0.744088885755	0.241360362334
