 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.0447154635	0.044717865	0.044721857	0.045038205	0.0447127635	0.0447715685	0.0447551755	0.044808098	0.0448396065	0.0448639825	0.04474444	0.0448277825	0.044717092	0.049015364	0.044800619	0.0447497665	0.044723114	0.044730016	0.044823791	0.0451658645	0.044955368	0.054802182
m	0.0442277398333	0.0442368433333	0.0442272323333	0.0445696083333	0.0442176461667	0.0442795495	0.0442604381667	0.0443181696667	0.0443530681667	0.0443792211667	0.0442473333333	0.0443397558333	0.044222322	0.0489358823333	0.0443119553333	0.0442655225	0.0442502876667	0.0443521106667	0.0447354796667	0.0507110561667	0.0468041913333	0.055754554
e	0.0443277276111	0.0443373961111	0.0443203497778	0.0444699794444	0.0443165250556	0.0443420221667	0.0443323427222	0.0443579682222	0.0443739677222	0.0443851367222	0.0443266644444	0.0443676662778	0.0443191596667	0.0464449024444	0.0443575021111	0.0443530715	0.0443547975556	0.0445002282222	0.0449832185556	0.0535668610556	0.0479419494444	0.052920528
s	0.043175431537	0.043178367037	0.0431826005926	0.0435727521481	0.0431719726852	0.0432444797222	0.0432291275741	0.0432925317407	0.0433283669074	0.0433586132407	0.0431911881481	0.0433156437593	0.0431824572222	0.0482823394815	0.0432944077037	0.0435911878333	0.0432643125185	0.0433475217407	0.0445967268519	0.0499091736852	0.0467582488148	0.0745325593333
s	0.0429635345123	0.0429643410123	0.0429757795309	0.043438011716	0.0429629872284	0.0430496405741	0.043032954858	0.0431075982469	0.0431491816358	0.0431852194136	0.0429845843827	0.0431346602531	0.0429754974074	0.0489478718272	0.0431100182346	0.0435035452778	0.0430686618395	0.0431147352469	0.0445617446173	0.0478311878951	0.0461277196049	0.0798105711111
è	0.0441311788374	0.0441316410041	0.0441401208436	0.044472821572	0.0441307810761	0.044193098858	0.044178493286	0.0442331070823	0.0442646148786	0.0442904248045	0.0441508237942	0.0442531770844	0.0441374024691	0.0485845112757	0.0442295670782	0.0443354784259	0.0441720236132	0.044188260749	0.0447215815391	0.0458332892984	0.045247807535	0.0639798483704
r	0.0444214496125	0.044421785668	0.0444353109479	0.044914250524	0.0444217440254	0.0445113996193	0.044487547762	0.0445671953608	0.0446142022929	0.0446512482682	0.0444419552647	0.0445966866948	0.044427842823	0.0509599750919	0.0445558790261	0.0445109754753	0.0444465645377	0.0444510479163	0.0446807171797	0.0450685764328	0.044866076845	0.0575476214568
e	0.0448673192042	0.0448677302227	0.0448771209826	0.045238383508	0.0448668763418	0.0449344985398	0.044915987254	0.0449762471203	0.0450120377643	0.0450398840894	0.0448913784216	0.0449986232316	0.044871624941	0.0498192946973	0.0449672370087	0.0449057594918	0.0448815261792	0.0448822593054	0.0449911063932	0.0451385888109	0.0450660032817	0.0509905624856
m	0.0450273904014	0.0450346067409	0.0450276903275	0.0452533455027	0.0450209087806	0.0450614588466	0.045049340418	0.0450873670401	0.0451101609214	0.0451275916965	0.0450435018072	0.0451015580772	0.0450225423137	0.0482021472324	0.0450822310029	0.0450426998306	0.0450303963931	0.0450448131018	0.0451492097977	0.0460255596036	0.0454819764272	0.0489735408285
u	0.0448584281338	0.044867908247	0.0448560134425	0.0450458605009	0.0448501422602	0.0448833806155	0.0448729611393	0.0449051023467	0.0449244529738	0.0449391712322	0.0448675402691	0.0449171210257	0.0448506294379	0.0475787557441	0.0449009683343	0.0448686949435	0.044859254131	0.0448816287006	0.0449995965992	0.0463179458679	0.0455205318091	0.0524339259428
