 	le	melanzane	vogliono	girate	</S>
e	0.19870888	0.19891429	0.201319405	0.200368065	0.200689355
m	0.19514412	0.195321726667	0.200097355	0.209097865	0.200338931667
a	0.191512803333	0.191671752222	0.198251088333	0.214704548333	0.203859800556
r	0.181765351111	0.182042844074	0.188024329444	0.197712192778	0.250455280185
a	0.176753173704	0.177267114691	0.182106046481	0.187046037593	0.276827650062
n	0.160808047901	0.162474934897	0.179048598827	0.174410522531	0.323257906687
g	0.154818275967	0.156779764966	0.177982389609	0.168721954177	0.341697592229
i	0.155234821989	0.159184504989	0.208321566536	0.203174021392	0.274085054076
à	0.120642742663	0.123290661663	0.185503156845	0.231229133797	0.339334284692
n	0.082598071221	0.081780557221	0.109544376948	0.184645224599	0.541431774897
e	0.063191483407	0.0700559857403	0.125616695649	0.1333441582	0.607791671632
e	0.053399232469	0.0614057852468	0.159697451883	0.2032117494	0.522285757211
t	0.0324772150563	0.0335713844156	0.104403088961	0.213632481467	0.61591581907
è	0.0223680609188	0.0416305274719	0.086589427987	0.142857052156	0.70655493969
l	0.0195375528729	0.0447944233906	0.081763247329	0.185364644052	0.668540146563
u	0.011135379191	0.0214328680302	0.0395906551097	0.185933471351	0.741907648854
n	0.00774784426367	0.0134070620101	0.0223940110366	0.101549865784	0.854901236285
v	0.00531626085456	0.00753788090337	0.0165934930122	0.0932675805947	0.877284778762
o	0.00278823731819	0.00385243796779	0.0119717963707	0.206592900198	0.774794606254
t	0.00115032538606	0.00167608057593	0.0197406451569	0.438762586733	0.538670342085
i	0.000539297063687	0.000878633058643	0.022307082219	0.660309665578	0.315965317362
m	0.000252722416229	0.000469174076214	0.009431258673	0.536466728526	0.453380135787
m	0.000146750088743	0.000251363132071	0.00500893565767	0.279352656175	0.715240311929
è	0.000106195049581	0.000185915247357	0.00444507888589	0.247746062058	0.74751675731
n	0.000119350581527	0.000280183279119	0.00427582372863	0.248348774019	0.746975872437
e	0.000106517872176	0.000376669516373	0.00302610774288	0.390071258006	0.606419467479
</S>	9.5860121088e-05	0.000403094758187	0.00309526347144	0.553780829003	0.44262499874
