 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.11092314	0.11092627	0.110925972	0.11094879	0.110932395	0.111046915	0.110986305	0.110994415	0.112315812
a	0.110313978667	0.11031601	0.110323335333	0.110331426667	0.110335041667	0.112832906667	0.111826965	0.110656818333	0.113063500667
m	0.105115896889	0.105849763333	0.105476781778	0.105233605556	0.105662148889	0.137904593889	0.120032511667	0.106508822778	0.108215850222
à	0.0987274296297	0.099705331111	0.0991998205927	0.0989005485187	0.0995719596297	0.140639667963	0.117581533889	0.102427496259	0.143246236741
t	0.0803860085432	0.0807228593703	0.0841071825309	0.11898670284	0.0935354835432	0.131030409321	0.0928685646297	0.118298940753	0.20006385558
i	0.0735693261811	0.0736569921234	0.0783766665103	0.12496145228	0.0908188131811	0.13269245444	0.0876500682099	0.124251848584	0.214022355193
è	0.0800629203937	0.0801239220411	0.0817149071701	0.0972477054267	0.086469915727	0.11404132948	0.0934811794033	0.105699489195	0.261158635064
n	0.0834830251312	0.0836603186804	0.08415189739	0.0899075651422	0.0864330065757	0.103424046493	0.0925621551344	0.098604821065	0.277773198355
a	0.0830551250437	0.0830372895601	0.08339272113	0.0857616797141	0.0847295088586	0.129624708831	0.111156207045	0.101324407022	0.237918372785
p	0.0769569803479	0.0792072381867	0.0783450990433	0.0793319845714	0.0786619196195	0.151583232944	0.119126072348	0.0983219223407	0.238465550928
r	0.0868181254493	0.0899896577289	0.0885979513478	0.0909980015238	0.0885058365398	0.134107710981	0.109532024116	0.0991914241136	0.212259263643
à	0.0740070661498	0.074878205243	0.0747408904493	0.0774135465079	0.0781617771799	0.141077006994	0.118011458039	0.105901100038	0.255808947881
m	0.0468629563833	0.0475434967477	0.0494148004831	0.0731118115026	0.05900669506	0.150286348998	0.102353051013	0.110417765346	0.361003089294
a	0.0349594694611	0.0352460169159	0.0381271868277	0.0684369115009	0.04694197002	0.145445302999	0.092619098671	0.110297487115	0.427926556431
n	0.028760412487	0.033890079972	0.0331942536092	0.0450091298336	0.0365281040067	0.154735571	0.096168429557	0.101751871038	0.469962155477
a	0.0210042564957	0.0282162297907	0.0259446961031	0.0317145242779	0.0282116453356	0.201754903667	0.117530116519	0.111575880346	0.434047761826
s	0.0095493142319	0.0128117074969	0.0123454210677	0.015747170426	0.0185172304452	0.300412757889	0.14472458884	0.156001040115	0.329890773942
t	0.0076042614773	0.0086509989323	0.00991733548923	0.0236504418087	0.0249372881484	0.337158099296	0.14122609628	0.198190410038	0.248665064647
u	0.00681061469243	0.00582086607743	0.00800744929641	0.0240279474362	0.0233714922161	0.223437243099	0.107425713427	0.269403653346	0.331695001549
d	0.00319762602081	0.00250321431581	0.00382097936547	0.0105173696454	0.0133032189054	0.179908351033	0.092428475809	0.327374941115	0.36694579385
i	0.0014395928736	0.00119633890194	0.00186190344516	0.0051209027618	0.00827411146847	0.156679329344	0.0838788229363	0.350913893705	0.390635091283
è	0.000808174767867	0.00077112377398	0.00137047017172	0.00256889693393	0.00554417888949	0.0704207101147	0.0664878233121	0.450470104568	0.401558530428
t	0.000726963489289	0.00119209329133	0.00369007389057	0.00440891077798	0.0135532835298	0.119843628038	0.163137392437	0.437786751523	0.255660915143
s	0.000578988483096	0.00109208928378	0.00423255016352	0.00527516812599	0.0165836279433	0.132587992679	0.193161602146	0.397264177174	0.249223810048
i	0.000284358652365	0.00043498279126	0.00179946931784	0.00271152731533	0.00806473851443	0.0563637948597	0.105953782049	0.441124079058	0.383263270016
è	0.000115637407122	0.000197833953753	0.000670231745947	0.00124694151178	0.00304711997148	0.0196140786199	0.051143772683	0.527525753019	0.396438656672
n	0.000137727820707	0.000305383931251	0.00111254235865	0.00194835743726	0.00333115052383	0.0290395159066	0.0528410328943	0.600375351006	0.310908975557
a	0.000136519946902	0.000334550828417	0.00123955558122	0.00203461914575	0.00335318878461	0.0321336088689	0.0573282842981	0.576687017002	0.326752655186
p	5.98382833007e-05	0.000144577645139	0.00046343648874	0.00083434441525	0.00164206280487	0.0121746635563	0.0293306464327	0.692046092334	0.263304315729
r	7.38441087669e-05	0.000122615876046	0.000722061296247	0.00145422477175	0.00284968286829	0.0159810182188	0.0704810671442	0.668440517445	0.239874962576
à	0.000101466672922	0.000299230102015	0.00110600592208	0.00213923949058	0.0036524057561	0.0199344307396	0.0902597427147	0.548081672482	0.334425787525
m	7.2445103974e-05	0.000315644365338	0.00074306108736	0.00136848654686	0.0021653052187	0.0113722396799	0.0730881195716	0.612658690827	0.298215965842
a	3.11846684913e-05	0.000150676048446	0.000357010722453	0.000581445862287	0.00114232843957	0.00567787672663	0.0776495171905	0.612880913609	0.301529005281
</S>	1.96893904957e-05	0.000113518317223	0.000268659816226	0.000379618726144	0.000979822269785	0.00433649646331	0.0680002970953	0.573252781805	0.352649072641
