 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.14269996	0.1427228	0.142727255	0.143073805	0.142814965	0.14277984	0.1431814
i	0.140549203333	0.140589433333	0.140719888333	0.143126481667	0.141779481667	0.147333006667	0.14590251
k	0.135991244444	0.136203251111	0.136953782778	0.155837660556	0.139115527222	0.147314465556	0.148584096667
à	0.133814934815	0.134040817037	0.134935694259	0.157811903519	0.137362572407	0.141797251852	0.160236875556
n	0.127819584938	0.129901129012	0.129440584753	0.147663691173	0.134559540802	0.136888537284	0.193726961852
n	0.121111491646	0.124177626337	0.123068664918	0.140501203724	0.129510573601	0.136241715761	0.225388763951
i	0.0974874795487	0.0989823131123	0.099691078306	0.115893871241	0.1179170712	0.148607755254	0.32142046465
e	0.0585824488496	0.0590321967041	0.0642381827687	0.14783264708	0.100579267067	0.156512448418	0.413222818217
A	0.0297134261832	0.029837296168	0.0370228395896	0.185390389027	0.122431832356	0.213698996139	0.381905236072
n	0.0126356629611	0.014790529656	0.0201926865299	0.151723583009	0.132935870785	0.26036542538	0.407356255357
n	0.0079386767537	0.0102146872187	0.0140328181766	0.0978912843363	0.0988751282617	0.345978851793	0.425068551786
a	0.00491190078457	0.00519059975957	0.0074176213822	0.0466380282454	0.0652435887539	0.576132617264	0.294465607262
o	0.00178959146586	0.00180556996252	0.00282566343607	0.0179324611151	0.0360700175846	0.795121739088	0.144454899421
s	0.000706792866287	0.000893324543507	0.00245583306402	0.0115994639384	0.0720451091949	0.845053346363	0.0672460901403
à	0.000375903893429	0.000613528434502	0.00240604607467	0.0104455355795	0.0999575097316	0.837159815454	0.0490416383801
m	0.000173536519143	0.000243673876167	0.000990167751557	0.00489948935983	0.0867159032439	0.869772251818	0.0372049697934
b	7.5189502381e-05	9.8511533389e-05	0.000440050342186	0.00301479141994	0.076243957748	0.819564143939	0.100563341931
a	3.8638915127e-05	4.8237509463e-05	0.000190739500395	0.00249025480665	0.091273225916	0.754592861313	0.15136601731
p	2.58125730423e-05	3.08309004877e-05	0.000124379078132	0.00144057552222	0.0881124286387	0.816996620438	0.0932693351033
o	1.36977060808e-05	2.37612674959e-05	9.7262774044e-05	0.00067390829574	0.0396159458796	0.904268863479	0.0553065477011
r	4.80783407603e-05	0.000117114407499	0.000487699996015	0.00178080923358	0.0784551282932	0.837872127826	0.081239022567
n	8.10879819201e-05	0.0002573125825	0.000706088882005	0.00492387274453	0.118835802764	0.781711092609	0.0934847375223
ò	5.528382864e-05	0.000239776010833	0.000379033797335	0.00532543338151	0.093432217588	0.79532673087	0.105241509174
</S>	3.540018882e-05	0.000177740530416	0.000255254828667	0.00397387489075	0.081346688794	0.784243215435	0.129967779587
