 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.110439455	0.110471925	0.11043175	0.110442433	0.1105614525	0.110500093	0.113116608	0.111670405	0.11236585
f	0.109506258333	0.109573635	0.109492938	0.109548171	0.1096488125	0.109742014333	0.119171461333	0.111352388333	0.111964298667
è	0.109408689444	0.109466841667	0.109399360667	0.109467973667	0.1096580775	0.109680709778	0.120017352111	0.110673592778	0.112227391556
n	0.109707404815	0.109753703889	0.109699850222	0.109755477889	0.110019575833	0.109965284926	0.115980725704	0.110477689259	0.114640287185
e	0.109566913272	0.109609457963	0.109563826741	0.109619859296	0.109850528611	0.109853724975	0.115620648568	0.110688814753	0.115626212395
t	0.096657294424	0.0967680759877	0.0966909555803	0.0968720830987	0.0978027028703	0.100500531658	0.133150989523	0.109856683584	0.171700670798
e	0.0897564781413	0.0898954253292	0.0898096285268	0.0900722043662	0.0932601742901	0.094920368886	0.140288903174	0.108489686528	0.203507140266
k	0.0947323677138	0.0949033351097	0.0947630895089	0.0951396981221	0.09834847143	0.0977360446287	0.153964107725	0.110396237509	0.160016658422
a	0.0944524475713	0.0946539283699	0.0944827631696	0.0949963927074	0.0974482971433	0.0969979015429	0.165889605908	0.112287596503	0.148791054474
o	0.0778193425238	0.0816537014566	0.0764096977232	0.0790056432358	0.0798998343811	0.0877975905143	0.211920261969	0.145687154168	0.159806748158
l	0.0616551641746	0.0677234291522	0.0594602759077	0.0634411200786	0.0624214267937	0.0769252901714	0.303683400656	0.158620671389	0.146069176053
à	0.0669600580582	0.0702107113841	0.0659883969692	0.0690388933595	0.0837181389312	0.0777833967238	0.261169668552	0.120016643796	0.185114062018
d	0.0564283830194	0.0580030467947	0.0562035719897	0.0588148201198	0.0795819809771	0.0696560389079	0.237365531184	0.106505989265	0.277440637339
r	0.0622757613398	0.0631172269316	0.0622566053299	0.0638581690399	0.0716986249924	0.0741800863026	0.228164088395	0.113180427755	0.261269002446
o	0.0711811771133	0.0714189006439	0.07136083311	0.07199808968	0.0753195023308	0.0822342774342	0.135464632465	0.149092485918	0.271930097482
m	0.0471930223711	0.0485770872146	0.0470135860367	0.04831875456	0.0493563927769	0.0623222724781	0.167288869155	0.225075121973	0.304854872494
b	0.028614344457	0.0304653460715	0.0283636370122	0.0328044318533	0.040344056259	0.0446465074927	0.184677006385	0.257246917324	0.352837737498
ì	0.0207106001523	0.0212204723572	0.0215903406707	0.0259843339511	0.043012612753	0.0390377834976	0.110662473462	0.211556655775	0.506224752499
k	0.0136860316508	0.0140975121191	0.0145445268902	0.0159774167837	0.0286370711177	0.0283641324992	0.077352481154	0.230946171925	0.5763946775
e	0.00607028115027	0.00656843987303	0.00633007393007	0.00692150399457	0.0121545971726	0.0147042689331	0.063465845718	0.304797557308	0.578987435833
a	0.00248067111342	0.00262158869434	0.00273074450669	0.00308720853152	0.00538737399753	0.00760257914437	0.039590215906	0.500816159103	0.435683411944
p	0.00101870729114	0.00118470046811	0.0011740977989	0.00197734901051	0.00218724440584	0.00411478484812	0.023529855302	0.719551586368	0.245261587315
ò	0.00050210163838	0.000684383326037	0.000631434969633	0.00173964678684	0.00110659900861	0.00339039494937	0.0226355921007	0.818573862123	0.150735952438
t	0.00020005628746	0.000303872332012	0.000319553483211	0.00105881833228	0.000589591689537	0.00332921814979	0.0217801173669	0.892972677374	0.0794461018127
t	9.119988482e-05	0.000170376530671	0.00021871866107	0.000625134987427	0.000483909963179	0.00649160094993	0.171438684789	0.708930332458	0.111550034938
u	3.82581962733e-05	7.4931499557e-05	0.000124636158357	0.000325367071142	0.000302245196393	0.0102865029833	0.28255241493	0.518234107486	0.188061518313
</S>	2.38698516366e-05	4.32411837785e-05	7.27185211785e-05	0.000207796113571	0.000188820131196	0.0112743949917	0.243457387465	0.528614773743	0.216116984156
