 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.105829993	0.105993625	0.106100125	0.106693408	0.11544855	0.128113465	0.11933645	0.106054635	0.10642971
n	0.105422144333	0.105594075	0.105710631667	0.106338301	0.115572693333	0.128926301667	0.119716033333	0.105713998333	0.107005793333
e	0.104874051444	0.105125647	0.105209011889	0.105863718667	0.115262974444	0.128895453889	0.120341054444	0.105770509444	0.108657575778
s	0.0892662338147	0.0896251323333	0.0927268486297	0.0925063162223	0.124761371481	0.16635614463	0.139992028148	0.0935699398147	0.111195999926
p	0.0848942412716	0.0851240341111	0.0892888628766	0.0883502020741	0.122694788827	0.165639361543	0.138476626049	0.0908514782716	0.134680399975
ì	0.0958169604239	0.0959691313704	0.0974802942922	0.0972332860247	0.109243891276	0.124537025514	0.11652508535	0.100338411091	0.162855893325
c	0.0991802101413	0.0992715324568	0.110957604764	0.0997847773416	0.106482307092	0.115854585171	0.11243041845	0.10310862703	0.152929936108
c	0.103507645047	0.103519309486	0.118966074921	0.103686947781	0.108577349031	0.115842416724	0.11279401615	0.10603528901	0.127070937036
e	0.098938903349	0.0989841798287	0.10465973664	0.0994987245937	0.104803816344	0.115451008908	0.109990215383	0.103756076337	0.163917312345
t	0.0813140444497	0.0783253222762	0.12720706388	0.0803573315312	0.094006137448	0.121868809636	0.119224131794	0.0996389854457	0.198058180782
s	0.0833671561499	0.0793382564254	0.142726901293	0.0816686288437	0.094794509816	0.120829846545	0.125607882265	0.103135808482	0.168531020261
a	0.0710156443833	0.0700293711418	0.0928779640977	0.0761469279479	0.0852369886053	0.110052382182	0.124540299088	0.130970319494	0.239130116754
o	0.0372093711278	0.0441836327139	0.0547245343659	0.0540149219826	0.0961875495351	0.136393660727	0.193388099696	0.125013789831	0.258884462251
s	0.0233276633759	0.0333845349046	0.0512588984553	0.0455829579942	0.122129499845	0.172331096909	0.273581379899	0.107866533277	0.170537447417
ò	0.0180995194586	0.0242926239682	0.0459646764851	0.0451719639981	0.112705533282	0.186246132303	0.288122206633	0.114719946426	0.164677435806
z	0.0202455294862	0.0217582006561	0.0421489661617	0.0470545179994	0.102500137761	0.198787734101	0.277528502211	0.100943707475	0.189032735269
o	0.0170190056287	0.015358248052	0.0333679343872	0.0352937893331	0.0901452259203	0.2258261147	0.245082057404	0.105981279158	0.231926348423
s	0.0105022913429	0.009645007184	0.0238196481291	0.0234655137777	0.0693299786401	0.210360981567	0.283131292468	0.131145899719	0.238599416141
p	0.00898304844763	0.008429088528	0.0223536697097	0.0233329775926	0.0694462695467	0.200984703856	0.320492194156	0.124402569906	0.221575508714
i	0.00516016074921	0.00611732090933	0.0134370375032	0.0188018168642	0.0684577131822	0.188573974619	0.215529598052	0.155524896635	0.328397489571
c	0.0031263950164	0.00504361803644	0.0186984164344	0.0125709426214	0.0481309297274	0.11687627754	0.150204659351	0.169851695545	0.47549706319
c	0.00277900997213	0.00488942347881	0.0241001551448	0.0109779331071	0.0304896722425	0.0733669375133	0.125328343117	0.143858185182	0.584210321063
è	0.00168231004071	0.0063157571596	0.0214882270483	0.0079105190357	0.0215471124142	0.0475115891711	0.0616049797057	0.180960681727	0.650978807021
t	0.0016873727969	0.00765561971987	0.0175288436828	0.00688852964523	0.0300938421381	0.0597866407237	0.0672723585686	0.272395450576	0.536691315674
s	0.00158086147897	0.00461411307329	0.00913425016093	0.00493179218174	0.027716475046	0.0641861802412	0.0785823661895	0.370823690192	0.438430261891
i	0.000736914099657	0.00253327442443	0.00528524588698	0.00231080769391	0.0130802178153	0.0323294160804	0.0468900180632	0.437992263397	0.458841873964
t	0.000499594193219	0.00275760537481	0.00733976752899	0.00678017276464	0.0163359544051	0.0377812913601	0.0476034420211	0.433872271132	0.447029921321
s	0.000432342251073	0.0025695852916	0.008391648843	0.00843324492155	0.0172311209017	0.0418847587867	0.0505863896737	0.444435353711	0.426035573774
e	0.000321922360358	0.00229229283053	0.006471319781	0.00339549684052	0.0086771071339	0.0201079181622	0.0401375945579	0.467251477904	0.451344884591
g	0.000223648704453	0.00174681797684	0.009100486427	0.00211986264684	0.0067883431113	0.0092097457874	0.0299379120526	0.487355639301	0.453517508197
r	0.000212707215818	0.00141118092561	0.0106231541423	0.00373043848228	0.0130822790371	0.0271148914291	0.0311628812175	0.462544756434	0.450117649399
à	0.000543872858606	0.00424262110854	0.0117289313808	0.00449119099409	0.0154865260124	0.0349178718097	0.0400174814058	0.474678328811	0.4138931298
t	0.000636762212869	0.00489898506951	0.0111298024603	0.00410168273136	0.0159089106708	0.0248981026032	0.0345531334686	0.58982182627	0.314050779933
s	0.00033616117429	0.00237786108984	0.00634589275343	0.00325867562379	0.0145351110236	0.0209953535344	0.0319161598229	0.50613737209	0.414097429978
i	0.00019009174143	0.00148614609661	0.00716944018448	0.00158036313793	0.00694154027453	0.0102551557115	0.0468423496076	0.34369801403	0.581836909993
</S>	0.000187530530715	0.00132457609831	0.00997987409224	0.00113952989396	0.00430363433726	0.00606456665575	0.0636721578038	0.297455022015	0.615873104997
