 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.083281955	0.08328418	0.083282337	0.08328653	0.08329755	0.083293642	0.083477825	0.083458975	0.083303175	0.0833176	0.0833094025	0.083406828
a	0.077033175	0.07703536	0.077032889	0.0770479366667	0.0770501633333	0.077048082	0.0773044416667	0.0774362616667	0.0772754683333	0.0778305746667	0.0894295708333	0.138476088
p	0.0749201636667	0.07492836	0.0749217663333	0.0749426742222	0.0749560561111	0.0749446806667	0.0752435205556	0.0754242672222	0.0752666561111	0.0760917532222	0.0914694802778	0.156890639333
e	0.0777730798889	0.07778598	0.0777753687778	0.0777938067407	0.0778149303704	0.0778356702222	0.0794395701852	0.0794275357407	0.0781420387037	0.0788511227407	0.0863517434259	0.131009163111
d	0.0784227332963	0.0784333766667	0.0784215229259	0.0784354189136	0.0784419567901	0.0784998684074	0.0808440717284	0.0809134869136	0.0792789062346	0.0813365325802	0.084757151142	0.122214977704
ì	0.0802065560988	0.0802136172222	0.0802182559753	0.0802156413045	0.0802204605967	0.0803019611358	0.0833754522428	0.0833331873045	0.0811153920782	0.0833453971934	0.0834829603807	0.103971105901
a	0.0763607236996	0.0764642940741	0.0763659903251	0.0763829921015	0.0763629518656	0.0764633037119	0.0799660074143	0.0801632724348	0.0776839373594	0.0805664037311	0.0846460787936	0.138574048634
e	0.0719400812332	0.073814741358	0.071733606775	0.0718185273672	0.0717673972885	0.071954129904	0.0773450558048	0.0796111008116	0.0782487657865	0.095640864577	0.0866823032645	0.149443436211
s	0.0672270714111	0.0698238614527	0.0669409945917	0.0670389017891	0.0670338804295	0.0694155166347	0.101599101935	0.104328126937	0.0777474165955	0.101211211526	0.0836660780882	0.123967848737
ò	0.0541368158037	0.0552364648176	0.0544911145306	0.054253113263	0.0547614124765	0.0728957535449	0.119123207312	0.124594978979	0.0803903468652	0.093158053842	0.0893302380294	0.147628522912
z	0.0556768549346	0.0566118402725	0.0563920321769	0.0568290977543	0.0601626651588	0.079432099515	0.106946035771	0.11158802466	0.0850931509551	0.092753932614	0.0933955960098	0.145118684304
u	0.0538543403115	0.0547365447575	0.0542195027256	0.0553346239181	0.0590342853863	0.0659825381717	0.0932205919237	0.0998763198867	0.071534738985	0.0799005728713	0.0836702986699	0.228635661435
n	0.0519608967705	0.0525143542525	0.0521460762419	0.052796299306	0.0544109174621	0.0591794160572	0.0943554086412	0.102445039962	0.0659158663283	0.0754489082904	0.0789497462233	0.259877083812
e	0.0448732695902	0.0453335964175	0.0449860067473	0.0455321657687	0.046392126154	0.0489175483524	0.0769759902137	0.0869789093207	0.0570106824428	0.0686375294301	0.103683552074	0.330678634604
f	0.0327996348634	0.0332256594725	0.0327951529158	0.0332526079229	0.033555977718	0.0360772664508	0.0666583914046	0.0869880191069	0.0580973998143	0.103714706477	0.125833467358	0.357001754868
à	0.0272912060545	0.0276861664908	0.0276796728386	0.0276006849743	0.027866358406	0.0308240708169	0.0593828278015	0.077109113369	0.0541908512714	0.106822004492	0.102209777119	0.431337294956
