 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.07661023	0.076625655	0.07660659	0.07662936	0.07661643	0.076598995	0.07686696	0.0765975975	0.076599485	0.076606355	0.07689014	0.079163795	0.077588465
n	0.07646077	0.0764763883333	0.0764587633333	0.0765164866667	0.0764748466667	0.0764535983333	0.0770736566667	0.0764484475	0.076450765	0.076457905	0.0767601733333	0.0791901083333	0.0787781383333
ì	0.0764666033333	0.0764717727778	0.0764713227778	0.0766085455556	0.0764977122222	0.0764786247778	0.0778632088889	0.0764650805	0.0764671983333	0.0764694396667	0.0766014594444	0.0776195094444	0.0795195427778
c	0.0764695227778	0.0764723595926	0.0764788759259	0.0766936118519	0.0765180807407	0.0764933535926	0.078641272963	0.0764699081667	0.0764717827778	0.0764783845556	0.0766019448148	0.0776843331481	0.0785265675926
h	0.0766215459259	0.0766238551975	0.076628708642	0.076786587284	0.0766574602469	0.0766389845309	0.0782189476543	0.0766203127222	0.0766211909259	0.0766296948519	0.0767378682716	0.0777920443827	0.0774228058642
a	0.0763601253086	0.0763596283992	0.076360726214	0.0764138757613	0.0763705800823	0.076365708177	0.0768987692181	0.0763707842407	0.0763751119753	0.0763786796173	0.0764684094239	0.0769501114609	0.0823275019547
n	0.0755831734362	0.0755935661331	0.0756169400713	0.0764120752538	0.0757647333608	0.0756747527257	0.0828035130727	0.0755891364136	0.0755951856584	0.0755987212058	0.0757150911413	0.076298828487	0.0837542873182
d	0.0757733378121	0.075788686711	0.0758199863571	0.0768630384179	0.0760137057869	0.0758939109086	0.0852263476909	0.0757667054712	0.0757693332195	0.0757722620686	0.0758456783804	0.0763483341623	0.0791186744394
ì	0.0762158642707	0.076219820237	0.076236127119	0.0767144014726	0.076324179929	0.0762722169695	0.0806724912303	0.0762238968237	0.0762286007398	0.0762328090229	0.0763030327935	0.0765828313874	0.0797737068131
s	0.0758755814236	0.0758757967457	0.0758968140397	0.0763399524909	0.075975156643	0.0759300039898	0.0802115090768	0.0758884456079	0.0758944152466	0.0759535080076	0.0763053909312	0.0802320317958	0.079621352271
o	0.0753600371412	0.0753574089152	0.0753749013466	0.0757160888303	0.0754341622143	0.0754021643299	0.0787600630256	0.075387958536	0.0753992430822	0.0754888110025	0.0759869003104	0.0812487485986	0.0850834740903
n	0.0739100440471	0.0740282083051	0.0740160354489	0.0768070376101	0.0745807074048	0.0741866894433	0.0936008176752	0.0738517861787	0.0738652256941	0.0739129536675	0.0742082867701	0.0765158961995	0.0865163013634
t	0.074118386349	0.074279611435	0.0742575538163	0.07784224787	0.0749861891349	0.0744708231478	0.0990071092251	0.0740078687262	0.074013401898	0.0740321412225	0.07416510359	0.0752847770665	0.0795347971211
a	0.073810178783	0.0738480504783	0.0738363799388	0.0750800859567	0.074090571045	0.0739306243826	0.0826070664084	0.0739077979087	0.073958583966	0.0739907617408	0.0746283991967	0.0762386906888	0.10007281904
i	0.069176166261	0.0696480334928	0.0691745299796	0.0726474899856	0.0700374583483	0.0692547347942	0.0910161921361	0.0690568953029	0.0691597179887	0.0692465285803	0.0711554217322	0.0803749502296	0.130051873013
k	0.067088852087	0.0678261711643	0.0671599919932	0.0731209533285	0.0685828694494	0.0672946615981	0.106600627379	0.066674616101	0.0667544793296	0.0668734908601	0.0699145259107	0.0920133667432	0.120095341004
i	0.067251004029	0.0675962003881	0.0673310793311	0.0712237577762	0.0681994631498	0.0674707321994	0.0952800224597	0.0670711087003	0.0671273231099	0.0672078149534	0.0700568253036	0.0920092689144	0.132175333668
a	0.0602997000097	0.0626789114627	0.0601869981104	0.0695007092587	0.0634380067166	0.0597406670665	0.0912494341532	0.0583683985668	0.05845706437	0.0586660526511	0.0678940017679	0.130743629638	0.158776384556
