 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.110641088	0.110684557	0.110638015	0.11063335	0.11068212	0.1120023205	0.1116756725	0.1109741925	0.112068645
c	0.10992772	0.109979307333	0.109925561667	0.109916436667	0.11004901	0.113810708833	0.113821976167	0.1106453775	0.111923893667
h	0.109997125333	0.110022524111	0.109997263889	0.109989732222	0.110118576667	0.113826436278	0.114160617389	0.1106253325	0.111262389889
r	0.110599508444	0.11060876137	0.11059727463	0.110590174074	0.110637797556	0.112632902093	0.112092675796	0.110911480833	0.111329419963
ò	0.109137154815	0.109146287123	0.109119049543	0.109081898025	0.109168581185	0.115534755698	0.110326895265	0.109605526944	0.118879863321
n	0.106920500272	0.106929829041	0.106898367848	0.106853799342	0.106955310395	0.114416143566	0.107992660422	0.107461522315	0.13557188444
o	0.103285905091	0.10329979968	0.103255295949	0.103194021114	0.103276870132	0.113572687855	0.104683885474	0.104158602105	0.16127294148
k	0.100745613364	0.100945077893	0.10070549865	0.100647765038	0.100929436711	0.114198067618	0.104807088491	0.103487025368	0.173534430493
a	0.0942390231213	0.0945174772977	0.0941909312167	0.0941260816793	0.094546102237	0.110686820873	0.10113130283	0.103066298456	0.213495976831
m	0.0807500863738	0.0826431644326	0.0806513287389	0.0804901792264	0.082214354079	0.144730193624	0.14117356761	0.0999824478187	0.207364698944
b	0.0648231321246	0.0672354134775	0.0647262645796	0.0646171450755	0.0849728313597	0.160723741208	0.157236452537	0.10469084094	0.230974202981
è	0.0518296707082	0.0526821711592	0.0516859755265	0.0514762483585	0.0780050271199	0.138661720403	0.105493309179	0.0952228036467	0.374943090994
n	0.0516325969027	0.0534325337197	0.0514166341755	0.0511812141195	0.0622276857066	0.112720200134	0.0794313730597	0.0878098878822	0.450147883665
n	0.0607211856342	0.0628059579066	0.0605708513918	0.0605087013732	0.0658042452355	0.088964693378	0.0756341576866	0.0927872642941	0.432202971222
i	0.0492566840447	0.0501633376355	0.0487136944639	0.0476532301244	0.0520390117452	0.0948450444593	0.0752116758955	0.0919928944314	0.490124447074
è	0.0237066729482	0.0259978400452	0.0229054919213	0.0214515348081	0.0273869050817	0.11061023482	0.0873088169652	0.0844791911438	0.596153315691
n	0.0149099154161	0.0234297708484	0.0139573897404	0.0133902713694	0.0220194061939	0.0959727016067	0.0977087256551	0.0791812520479	0.639430538564
a	0.00981810581203	0.0186928618161	0.0089411424868	0.0087180508698	0.0158981859313	0.0537377338689	0.0862315952184	0.136199790683	0.661762479521
f	0.00346215505734	0.00658320267203	0.0031455356556	0.00303952602993	0.00652065541043	0.0300373979563	0.0642340307395	0.192590046894	0.690387413174
à	0.00140981588578	0.00276662852401	0.00134932498187	0.00141495779331	0.00424635680348	0.0320156726521	0.0933737992465	0.210777825631	0.652645604391
o	0.00065050684126	0.001327943188	0.00068056215329	0.000798244011337	0.00271201093783	0.0270215425507	0.0991490747488	0.40587557521	0.461784551464
p	0.000656527139753	0.000979886609333	0.000429649553763	0.000434352510679	0.00211750541594	0.0201878285169	0.0725067545829	0.547824968403	0.354862547155
o	0.000656321392251	0.000855982875778	0.000344367332321	0.000311573948226	0.00191702013531	0.0173673357056	0.058767138861	0.545917189468	0.373863062385
d	0.00025172347175	0.000334410297926	0.000133603158507	0.000117349402075	0.00108990030844	0.0090164194352	0.036752974287	0.464681999823	0.487621607462
d	0.00011734072725	0.000171105643309	8.12685695023e-05	0.000118879578692	0.00110606383615	0.0204672738117	0.178491113429	0.327472329941	0.471974625821
h	6.83473324167e-05	0.000104791085103	7.07377878341e-05	0.000138067839564	0.00101672421205	0.0218087213706	0.255454924476	0.314955526647	0.406382165274
à	7.15517894722e-05	0.000148548421701	7.7358457278e-05	0.000188187926521	0.00119767483735	0.00929562535687	0.138898456159	0.419925642216	0.430196988425
g	6.60184411574e-05	0.000154380438567	6.39926417593e-05	0.00017752252684	0.00102141350245	0.00572264091896	0.0704636667197	0.621664897405	0.300665466142
l	5.83592940525e-05	0.000119708997522	4.67175045864e-05	8.142562028e-05	0.000572958680817	0.00870070730632	0.0506025755732	0.614713229135	0.325104275381
i	4.16287246842e-05	9.20232898407e-05	3.39719888621e-05	4.90084770933e-05	0.000379186873606	0.00921661070211	0.0838789818577	0.559405866378	0.34690270846
c	2.32406992281e-05	5.34143756136e-05	1.6781647954e-05	2.61495970311e-05	0.000331466414535	0.0062842805007	0.0994964166192	0.576671032126	0.317097246153
è	2.62405007427e-05	4.90559792045e-05	1.9056426318e-05	2.5735466677e-05	0.000310695721512	0.0055142602669	0.0774029082064	0.564960854042	0.351691245384
a	2.18432811476e-05	3.39819584015e-05	1.60014195393e-05	2.05333136923e-05	0.000175014112171	0.00282957905563	0.0725216714021	0.610532528014	0.313848861795
</S>	1.40787554238e-05	2.19431087008e-05	9.10629891965e-06	1.19949640461e-05	0.000148394288585	0.00173019482782	0.0672797837011	0.629664514007	0.301119970897
