 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.089706155	0.089707475	0.08976905	0.089712625	0.089713013	0.089716355	0.08992158	0.0921824225	0.09937292	0.089996075	0.09020233
v	0.0895816783333	0.0895830216667	0.0897592413333	0.089597975	0.089589573	0.0895972883333	0.0900102583333	0.0923756241667	0.099582155	0.0899122516667	0.09041095
ò	0.0893232847778	0.0893266405556	0.0983288951111	0.090188605	0.089331111	0.0893389047778	0.0897899477778	0.0907143980556	0.09304947	0.0895372738889	0.0910714266667
e	0.0884493369259	0.0884541455185	0.101622499704	0.0897046583333	0.0884666203333	0.0884763915926	0.0891067725926	0.0907669893519	0.0948980553333	0.0888145962963	0.0912399055556
n	0.088976305642	0.0889789205062	0.095137372568	0.0895485781111	0.0889938701111	0.0890067598642	0.0897905708642	0.0918085984506	0.0968593704444	0.0894286137654	0.0914710585185
ì	0.0891637785473	0.0891656621687	0.094152838856	0.0896157963704	0.089205950037	0.0892365346214	0.0910123019547	0.0927576681502	0.0934860634815	0.0895203845885	0.0926830395062
m	0.0888435778491	0.0888469827229	0.0942569262853	0.0893269871235	0.0888889920123	0.0889276082071	0.0913950523182	0.0931054860501	0.0928234258272	0.0895119948628	0.0940729931687
e	0.0886980496164	0.0887013609076	0.0918674607618	0.0889938123745	0.0888137606708	0.0888326594024	0.0910274354394	0.0942258136834	0.0944745499424	0.0898797782876	0.0944853343896
g	0.0854155518721	0.0854376469692	0.109469512254	0.0886376041248	0.0855450535569	0.0855576531341	0.0878168781465	0.0927609895611	0.0969910133141	0.0868545240959	0.0955135731299
r	0.0852230552907	0.0852512756564	0.116417710751	0.0894197813749	0.0852532998523	0.0852633310447	0.0867460077155	0.089851653187	0.0957303527714	0.0862401593653	0.0946033493766
a	0.0848364397636	0.0848468552188	0.0959152602503	0.0863680104583	0.0853337746174	0.0853347136816	0.0894734492385	0.101527094396	0.102063125924	0.0869293064551	0.0973719497922
m	0.0810770315879	0.0810906497396	0.0872475734168	0.0818784351528	0.0817173862058	0.0817269958939	0.0877474097462	0.108324284799	0.125808105308	0.085219775485	0.0981623749307
m	0.083685602196	0.0836993695799	0.0878784844723	0.0841409080509	0.0838942834019	0.0839094666313	0.0869902732487	0.0995859615997	0.124158441769	0.0876987351617	0.0943585086436
