 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.0903778075	0.09031413	0.090059265	0.089992365	0.0899924	0.08999695	0.090040275	0.09035996	0.09143889	0.090362252	0.09706572
p	0.0902678691667	0.0901926766667	0.089892515	0.0898121916667	0.0898120433333	0.0898168933333	0.0898722616667	0.0904765033333	0.09247418	0.0903165766667	0.0970663166667
e	0.0899552430556	0.0899155388889	0.0897568283333	0.0897131872222	0.0897127961111	0.0897154611111	0.0897637252222	0.0906389224444	0.0935242333333	0.0902141902222	0.0970898905556
t	0.0876498176852	0.087618302963	0.0874863711111	0.0874510424074	0.0874531583704	0.0874697187037	0.0878391964074	0.0908606208148	0.101243551111	0.0907672020741	0.104160998519
à	0.0856508792284	0.0856251276543	0.0855181937037	0.0854852708025	0.0854944174568	0.0855507845679	0.0866355088025	0.0895652889383	0.101116043704	0.0897210680247	0.119637406173
c	0.0870707130761	0.0870587358848	0.0870123862346	0.0869933169342	0.0870038691523	0.0870581461893	0.0880919929342	0.0890350646461	0.0941455512347	0.0887820946749	0.117748135391
i	0.0886029010254	0.0885945252949	0.0885606987449	0.0885487456447	0.0885541563841	0.0885745133964	0.0890029143114	0.0898264352154	0.0933119970782	0.0895476495583	0.106875468464
a	0.0887995816751	0.088046661765	0.084895604915	0.0840287985482	0.084025612128	0.0840425577988	0.0844411914371	0.0927751270718	0.119393009026	0.0867354478528	0.102816408155
k	0.0867983985584	0.0857594189217	0.081408590305	0.0802131861827	0.080203967376	0.0802213292663	0.0807244238124	0.0967980156906	0.147923406342	0.0870527592843	0.0928965030517
è	0.0859711261861	0.0855868313072	0.0840256601017	0.0835302433942	0.083520525792	0.0835377930888	0.0839898579375	0.0946944802302	0.129249920447	0.0896871897614	0.0962063560172
c	0.0867544553954	0.0866026971024	0.0860641267006	0.0857869491314	0.0858110435973	0.0858081863629	0.0868525326458	0.0926626050767	0.112817121816	0.0905451599205	0.100295110339
c	0.0870960051318	0.0870207677008	0.0867685609002	0.0866160147105	0.0866563028658	0.0866385124543	0.0877663542153	0.0919588583589	0.107172603939	0.0908970099735	0.101409008446
i	0.0737876837106	0.0737583059003	0.0736611923001	0.0736047109035	0.0738383122886	0.0736178018181	0.0770837634051	0.0756105167863	0.0824961246463	0.0794415233245	0.243100056149
a	0.0745444965702	0.0728949999668	0.0599671684334	0.0528969846345	0.0531729694295	0.0529013042727	0.057615243135	0.0732754029288	0.117028941549	0.0684293577748	0.317273135383
f	0.0818518488567	0.0789275899889	0.0585190904778	0.0481997525448	0.0482553271432	0.0482001077576	0.0509441343783	0.100054850976	0.20590519385	0.0841346659249	0.195007428461
o	0.0583773786189	0.0565654183296	0.0462573134926	0.0417654801816	0.0417643247144	0.0418234345859	0.0446200474594	0.0980604003253	0.214007971283	0.0814692986416	0.27528893282
r	0.043755499873	0.0430412877765	0.0393959028309	0.0375832557272	0.0375850105715	0.037792094862	0.0425309784865	0.0832986351084	0.186161377094	0.116406336214	0.332449637607
à	0.0414043599577	0.0411548592588	0.0401440899436	0.0392399092424	0.0394931428572	0.0394701482873	0.0473773938288	0.0683965660361	0.138514614698	0.127049593405	0.377755335869
e	0.0376096869859	0.0368063807529	0.0323316269812	0.0300040447475	0.0303859689524	0.0301174144291	0.0376115066096	0.0474937113454	0.089099270566	0.066917554135	0.56162285529
n	0.0521975573286	0.049727001251	0.0348012353271	0.0275253765825	0.0276718199841	0.0276480764764	0.0332978325365	0.0581683771151	0.125242033522	0.0756589463783	0.488061761763
d	0.0654858574429	0.063175190417	0.0490135384424	0.0419674788608	0.0420179039947	0.0422941121588	0.0491390335122	0.0737687090384	0.139908354507	0.121199528793	0.312030283921
ì	0.0479109108143	0.047199991139	0.0441421031475	0.0402206196203	0.0404045993316	0.0421070407196	0.0571968535041	0.0654472063461	0.0958129415023	0.111736069598	0.40782162464
n	0.0399621669381	0.0392564033797	0.0400903187158	0.0338533398734	0.0342642664439	0.0357994142399	0.057386540168	0.054126478782	0.0681325418341	0.0761989465327	0.52092954488
n	0.0445114439794	0.0437690211266	0.0454152435719	0.0388186252911	0.0397638598146	0.0391666187466	0.0616904433893	0.0477300262607	0.056989585278	0.0663264008442	0.515818698293
o	0.0280829757931	0.0278613033755	0.029525057124	0.0261404298637	0.0276625600715	0.0264911845822	0.0449580959631	0.0341265024202	0.0437859560927	0.0624352502814	0.648930666098
t	0.0142508950644	0.0139740071252	0.013678336308	0.0113295477212	0.0126984238238	0.0119392017274	0.0280849594877	0.0370784678067	0.0619617230309	0.11009633476	0.684908102033
t	0.0112901466881	0.0110197709084	0.0105113522693	0.0082222292404	0.00924495494127	0.0105846964425	0.0283626228292	0.0462862259356	0.072332607677	0.15103316492	0.641112234011
e	0.00614999830603	0.00609153200447	0.00626629945643	0.00516386481013	0.00584376993509	0.0079397949975	0.0189143704764	0.0288355647452	0.0533624858923	0.134839608307	0.726592708004
p	0.00329716584534	0.00335291393649	0.00451699448548	0.00214772056671	0.00232172846636	0.0031021554825	0.0080888753588	0.0177909853484	0.0433080686308	0.228179876102	0.683893486001
ù	0.00243520740511	0.00260848447883	0.00406368430183	0.00120846878557	0.00122427745545	0.0016041444275	0.00485356245293	0.0191807551161	0.0347306395436	0.283539625367	0.644551122
r	0.0011272797917	0.00151583439294	0.00184735994061	0.000984570858523	0.00104593455182	0.00143090987583	0.00541428215098	0.028912656372	0.0439231565145	0.282277341789	0.631520647333
u	0.000585682471233	0.000965170487647	0.000978576981537	0.000836138477174	0.00088901813394	0.00122725548394	0.00506567713366	0.0272778900573	0.0491376955048	0.452101980596	0.460934902444
